"reference_period_qq","metcode","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","starts_per_10kpop"
"1996-2","2410","June 30, 1996","VANCOUVER",4161,NA,NA,1672,2.48863636363636,0.149521531100478,"2","1996",1926617.44,21.5974376314169
"1996-2","2680","June 30, 1996","WINNIPEG",385,NA,NA,256,1.50390625,0,"2","1996",683999.222,5.62866137295109
"1996-3","1265","September 30, 1996",NA,1096,NA,NA,601,1.82362728785358,0.00831946755407654,"3","1996",771586.1401,14.2045060562902
"1996-3","2410","September 30, 1996","VANCOUVER",5109,NA,NA,1790,2.85418994413408,0.225139664804469,"3","1996",1942248.43,26.304564962372
"1996-3","0340","September 30, 1996","EDMONTON",1141,NA,NA,1016,1.12303149606299,0,NA,NA,NA,NA
"1996-3","2270","September 30, 1996","TORONTO",5567,NA,NA,3470,1.60432276657061,0.0121037463976945,"3","1996",4452359.87,12.5034816648817
"1996-3","1700","September 30, 1996","SASKATOON",378,NA,NA,191,1.97905759162304,0,"3","1996",229299.676,16.484977501669
"1996-3","0140","September 30, 1996","CALGARY",2104,NA,NA,1825,1.15287671232877,0,NA,NA,NA,NA
"1996-3","1400","September 30, 1996","QUÉBEC",447,NA,NA,237,1.88607594936709,0,"3","1996",693014.184,6.4500844329039
"1996-3","2680","September 30, 1996","WINNIPEG",316,NA,NA,302,1.04635761589404,0,"3","1996",683802.213,4.62121932325481
"1996-3","2440","September 30, 1996","VICTORIA",328,NA,NA,216,1.51851851851852,0,"3","1996",318237.381,10.3067715982743
"1996-3","1490","September 30, 1996","REGINA",197,NA,NA,142,1.38732394366197,0,"3","1996",200135.247,9.84334358654975
"1996-3","1060","September 30, 1996","MONTRÉAL",1390,NA,NA,956,1.45397489539749,0.0219665271966527,"3","1996",3511976.74,3.95788498303095
"1996-3","0580","September 30, 1996",NA,592,NA,NA,528,1.12121212121212,0,NA,NA,NA,NA
"1996-3","0610","September 30, 1996",NA,945,NA,NA,583,1.62092624356775,0,NA,NA,NA,NA
"1996-4","2270","December 31, 1996","TORONTO",5647,NA,NA,3317,1.70244196563159,0.036478745854688,"4","1996",4475011.36,12.6189623795726
"1996-4","1400","December 31, 1996",NA,503,NA,NA,229,2.19650655021834,0,"4","1996",693506.376,7.2529974836165
"1996-4","2440","December 31, 1996",NA,230,NA,NA,148,1.55405405405405,0,"4","1996",318620.251,7.2186246567234
"1996-4","0580","December 31, 1996",NA,555,NA,NA,394,1.40862944162437,0,NA,NA,NA,NA
"1996-4","1060","December 31, 1996","MONTRÉAL",1814,NA,NA,1028,1.76459143968872,0.0311284046692607,"4","1996",3516176.53,5.15901287811622
"1996-4","1490","December 31, 1996","REGINA",66,NA,NA,65,1.01538461538462,0,"4","1996",199991.75,3.30013613061539
"1996-4","0610","December 31, 1996",NA,667,NA,NA,414,1.61111111111111,0,NA,NA,NA,NA
"1996-4","2680","December 31, 1996","WINNIPEG",296,NA,NA,228,1.29824561403509,0,"4","1996",683795.775,4.32877784306286
"1996-4","1700","December 31, 1996","SASKATOON",198,NA,NA,156,1.26923076923077,0,"4","1996",229608.608,8.62337007852946
"1996-4","0140","December 31, 1996","CALGARY",1887,NA,NA,1576,1.19733502538071,0,NA,NA,NA,NA
"1996-4","1265","December 31, 1996",NA,892,NA,NA,531,1.67984934086629,0,"4","1996",772422.8697,11.5480785848099
"1996-4","2410","December 31, 1996","VANCOUVER",3377,NA,NA,1369,2.46676406135866,0.132943754565376,"4","1996",1953821.83,17.2840734408214
"1996-4","0340","December 31, 1996","EDMONTON",964,NA,NA,741,1.30094466936572,0,NA,NA,NA,NA
"1997-1","2440","March 31, 1997","VICTORIA",312,NA,NA,167,1.86826347305389,0,"1","1997",318918.658,9.78305885132628
"1997-1","0340","March 31, 1997","EDMONTON",815,NA,NA,708,1.15112994350282,0,NA,NA,NA,NA
"1997-1","0580","March 31, 1997",NA,550,NA,NA,445,1.23595505617978,0,NA,NA,NA,NA
"1997-1","1700","March 31, 1997","SASKATOON",171,NA,NA,150,1.14,0,"1","1997",229949.399,7.4364186531316
"1997-1","1490","March 31, 1997","REGINA",55,NA,NA,55,1,0,"1","1997",199875.151,2.75171774604438
"1997-1","2680","March 31, 1997","WINNIPEG",292,NA,NA,203,1.4384236453202,0,"1","1997",683871.91,4.26980543768789
"1997-1","2270","March 31, 1997","TORONTO",4206,NA,NA,2536,1.65851735015773,0.0232649842271293,"1","1997",4497345.66,9.35218308303214
"1997-1","1400","March 31, 1997","QUÉBEC",323,NA,NA,145,2.22758620689655,0,"1","1997",693978.578,4.65432234134466
"1997-1","1265","March 31, 1997",NA,437,NA,NA,265,1.64905660377358,0,"1","1997",773598.2818,5.64892671404586
"1997-1","0140","March 31, 1997","CALGARY",2459,NA,NA,1968,1.2494918699187,0,NA,NA,NA,NA
"1997-1","0610","March 31, 1997","HAMILTON",582,NA,NA,430,1.35348837209302,0,NA,NA,NA,NA
"1997-1","1060","March 31, 1997","MONTRÉAL",1767,NA,NA,975,1.81230769230769,0.0102564102564103,"1","1997",3520386.07,5.01933584801397
"1997-1","2410","March 31, 1997","VANCOUVER",2716,NA,NA,1014,2.67850098619329,0.161735700197239,"1","1997",1963853.12,13.8299548593532
"1997-2","1490","June 30, 1997","REGINA",131,NA,NA,128,1.0234375,0,"2","1997",199785.45,6.55703405828603
"1997-2","1265","June 30, 1997",NA,1083,NA,NA,741,1.46153846153846,0,"2","1997",775100.5603,13.9723805589926
"1997-2","1400","June 30, 1997",NA,923,NA,NA,716,1.2891061452514,0,"2","1997",694430.79,13.2914613420295
"1997-2","2270","June 30, 1997","TORONTO",6669,NA,NA,4382,1.52190780465541,0.0150616157005933,"2","1997",4519362.77,14.7565051521633
"1997-2","0340","June 30, 1997","EDMONTON",1460,NA,NA,1119,1.3047363717605,0,NA,NA,NA,NA
"1997-2","1060","June 30, 1997","MONTRÉAL",4365,NA,NA,2957,1.47615826851539,0.00507270882651336,"2","1997",3524605.38,12.3843651399068
"1997-2","0140","June 30, 1997","CALGARY",2882,NA,NA,2425,1.18845360824742,0,NA,NA,NA,NA
"1997-2","0610","June 30, 1997","HAMILTON",1127,NA,NA,791,1.42477876106195,0,NA,NA,NA,NA
"1997-2","2410","June 30, 1997","VANCOUVER",4504,NA,NA,1641,2.74466788543571,0.18769043266301,"2","1997",1972342.3,22.8357927526069
"1997-2","2440","June 30, 1997","VICTORIA",334,NA,NA,206,1.62135922330097,0,"2","1997",319132.602,10.4658689806941
"1997-2","2680","June 30, 1997","WINNIPEG",454,NA,NA,336,1.35119047619048,0,"2","1997",684030.619,6.63712979199254
"1997-2","0580","June 30, 1997",NA,417,NA,NA,375,1.112,0,NA,NA,NA,NA
"1997-2","1700","June 30, 1997","SASKATOON",412,NA,NA,264,1.56060606060606,0,"2","1997",230322.05,17.8879963946135
"1997-3","1060","September 30, 1997","MONTRÉAL",2072,NA,NA,1347,1.53823311061618,0.0244988864142539,"3","1997",3527222.79,5.8743099695157
"1997-3","1700","September 30, 1997","SASKATOON",310,NA,NA,204,1.51960784313725,0,"3","1997",230930.749,13.4239377537376
"1997-3","0610","September 30, 1997",NA,1036,NA,NA,664,1.56024096385542,0,NA,NA,NA,NA
"1997-3","1265","September 30, 1997",NA,1114,NA,NA,738,1.50948509485095,0.00948509485094851,"3","1997",776874.1237,14.3395173814566
"1997-3","0340","September 30, 1997","EDMONTON",1376,NA,NA,1134,1.21340388007055,0,NA,NA,NA,NA
"1997-3","2270","September 30, 1997","TORONTO",7654,NA,NA,5248,1.45846036585366,0.0173399390243902,"3","1997",4540975.02,16.855410933311
"1997-3","0580","September 30, 1997",NA,625,NA,NA,396,1.57828282828283,0,NA,NA,NA,NA
"1997-3","2440","September 30, 1997",NA,313,NA,NA,212,1.47641509433962,0,"3","1997",318922.571,9.81429439185099
"1997-3","1400","September 30, 1997",NA,462,NA,NA,300,1.54,0,"3","1997",694694.864,6.65040183743175
"1997-3","2410","September 30, 1997","VANCOUVER",4614,NA,NA,1608,2.86940298507463,0.133084577114428,"3","1997",1975473.62,23.3564242685255
"1997-3","1490","September 30, 1997","REGINA",252,NA,NA,119,2.11764705882353,0,"3","1997",199718.268,12.6177741537394
"1997-3","2680","September 30, 1997","WINNIPEG",480,NA,NA,432,1.11111111111111,0,"3","1997",684091.565,7.01660456813263
"1997-3","0140","September 30, 1997","CALGARY",2762,NA,NA,2301,1.20034767492395,0,NA,NA,NA,NA
"1997-4","2680","December 31, 1997","WINNIPEG",292,NA,NA,270,1.08148148148148,0,"4","1997",684487.557,4.26596505683448
"1997-4","0340","December 31, 1997","EDMONTON",1311,NA,NA,969,1.35294117647059,0,NA,NA,NA,NA
"1997-4","0140","December 31, 1997","CALGARY",3112,NA,NA,2462,1.26401299756296,0,NA,NA,NA,NA
"1997-4","1700","December 31, 1997","SASKATOON",294,NA,NA,191,1.53926701570681,0,"4","1997",231285.444,12.7115651947383
"1997-4","1400","December 31, 1997","QUÉBEC",525,NA,NA,297,1.76767676767677,0,"4","1997",695174.357,7.5520622231467
"1997-4","2440","December 31, 1997",NA,352,NA,NA,177,1.98870056497175,0,"4","1997",319103.393,11.030907465155
"1997-4","0580","December 31, 1997",NA,473,NA,NA,293,1.61433447098976,0,NA,NA,NA,NA
"1997-4","1490","December 31, 1997","REGINA",78,NA,NA,77,1.01298701298701,0,"4","1997",199684.114,3.90616952132707
"1997-4","1265","December 31, 1997",NA,851,NA,NA,616,1.38149350649351,0,"4","1997",778863.3907,10.9261779429017
"1997-4","2270","December 31, 1997","TORONTO",7045,NA,NA,4230,1.66548463356974,0.0127659574468085,"4","1997",4562392.82,15.4414586335422
"1997-4","0610","December 31, 1997",NA,953,NA,NA,620,1.53709677419355,0,NA,NA,NA,NA
"1997-4","1060","December 31, 1997","MONTRÉAL",2304,NA,NA,1254,1.83732057416268,0.0406698564593301,"4","1997",3532106.29,6.52302000798509
"1997-4","2410","December 31, 1997","VANCOUVER",4116,NA,NA,1366,3.01317715959004,0.208638360175695,"4","1997",1982404.87,20.7626608584754
"1998-1","2440","March 31, 1998","VICTORIA",195,NA,NA,127,1.53543307086614,0,"1","1998",319335.557,6.10642929437388
"1998-1","2410","March 31, 1998","VANCOUVER",2880,NA,NA,987,2.91793313069909,0.258358662613982,"1","1998",1989320.31,14.4773065731179
"1998-1","2270","March 31, 1998","TORONTO",5353,NA,NA,2862,1.87037037037037,0.0146750524109015,"1","1998",4583528.5,11.678775423781
"1998-1","0140","March 31, 1998","CALGARY",2871,NA,NA,2204,1.30263157894737,0,NA,NA,NA,NA
"1998-1","1700","March 31, 1998","SASKATOON",173,NA,NA,127,1.36220472440945,0,"1","1998",231590.323,7.47008759947193
"1998-1","0340","March 31, 1998","EDMONTON",1068,NA,NA,832,1.28365384615385,0,NA,NA,NA,NA
"1998-1","2680","March 31, 1998","WINNIPEG",212,NA,NA,200,1.06,0,"1","1998",685038.256,3.09471767661396
"1998-1","1060","March 31, 1998","MONTRÉAL",1498,NA,NA,996,1.50401606425703,0.00903614457831325,"1","1998",3537644.21,4.23445635308815
"1998-1","1490","March 31, 1998","REGINA",74,NA,NA,72,1.02777777777778,0,"1","1998",199678.609,3.70595530340458
"1998-1","0610","March 31, 1998","HAMILTON",611,NA,NA,353,1.73087818696884,0.0396600566572238,NA,NA,NA,NA
"1998-1","1265","March 31, 1998",NA,309,NA,NA,220,1.40454545454545,0,"1","1998",781023.6194,3.95634641929755
"1998-1","1400","March 31, 1998","QUÉBEC",195,NA,NA,143,1.36363636363636,0,"1","1998",695701.121,2.80292778197205
"1998-1","0580","March 31, 1998",NA,220,NA,NA,155,1.41935483870968,0,NA,NA,NA,NA
"1998-2","2680","June 30, 1998","WINNIPEG",659,NA,NA,341,1.93255131964809,0,"2","1998",685743.665,9.61000492800761
"1998-2","1700","June 30, 1998","SASKATOON",398,NA,NA,249,1.59839357429719,0,"2","1998",231845.387,17.1666128513482
"1998-2","2440","June 30, 1998",NA,258,NA,NA,173,1.49132947976879,0,"2","1998",319619.063,8.0721092658982
"1998-2","1060","June 30, 1998","MONTRÉAL",4247,NA,NA,2868,1.48082287308229,0.0097629009762901,"2","1998",3543836.55,11.9841870246527
"1998-2","0610","June 30, 1998","HAMILTON",1236,NA,NA,630,1.96190476190476,0.0317460317460317,NA,NA,NA,NA
"1998-2","0580","June 30, 1998",NA,281,NA,NA,177,1.58757062146893,0,NA,NA,NA,NA
"1998-2","2270","June 30, 1998","TORONTO",6818,NA,NA,4292,1.58853681267474,0.0111835973904939,"2","1998",4604382.06,14.8076330572794
"1998-2","0140","June 30, 1998","CALGARY",3522,NA,NA,2952,1.19308943089431,0,NA,NA,NA,NA
"1998-2","2410","June 30, 1998","VANCOUVER",3318,NA,NA,1119,2.96514745308311,0.245755138516533,"2","1998",1996219.93,16.6214150562058
"1998-2","1265","June 30, 1998",NA,1123,NA,NA,812,1.38300492610837,0,"2","1998",783353.4258,14.3358025000419
"1998-2","1490","June 30, 1998","REGINA",207,NA,NA,166,1.24698795180723,0,"2","1998",199701.754,10.3654572808609
"1998-2","1400","June 30, 1998",NA,938,NA,NA,655,1.43206106870229,0,"2","1998",696275.156,13.4716856104514
"1998-2","0340","June 30, 1998","EDMONTON",1673,NA,NA,1207,1.3860811930406,0,NA,NA,NA,NA
"1998-3","1700","September 30, 1998","SASKATOON",353,NA,NA,243,1.45267489711934,0,"3","1998",232086.328,15.2098576009182
"1998-3","2410","September 30, 1998","VANCOUVER",3489,NA,NA,1134,3.07671957671958,0.238095238095238,"3","1998",2003029.82,17.4186123699347
"1998-3","0580","September 30, 1998",NA,782,NA,NA,579,1.35060449050086,0.0103626943005181,NA,NA,NA,NA
"1998-3","0140","September 30, 1998","CALGARY",3127,NA,NA,2565,1.21910331384016,0,NA,NA,NA,NA
"1998-3","1060","September 30, 1998","MONTRÉAL",1864,NA,NA,1310,1.42290076335878,0.0435114503816794,"3","1998",3551212.73,5.24891112338404
"1998-3","2680","September 30, 1998","WINNIPEG",450,NA,NA,437,1.02974828375286,0,"3","1998",686857.254,6.5515796387003
"1998-3","0610","September 30, 1998",NA,768,NA,NA,536,1.43283582089552,0.00559701492537313,NA,NA,NA,NA
"1998-3","2270","September 30, 1998","TORONTO",6033,NA,NA,3346,1.80304841601913,0.0280932456664674,"3","1998",4621142.46,13.0552131907225
"1998-3","1400","September 30, 1998","QUÉBEC",301,NA,NA,244,1.23360655737705,0,"3","1998",696919.876,4.31900438437201
"1998-3","1265","September 30, 1998",NA,1157,NA,NA,798,1.44987468671679,0,"3","1998",785862.2655,14.7226817063658
"1998-3","2440","September 30, 1998",NA,265,NA,NA,180,1.47222222222222,0.0166666666666667,"3","1998",320093.69,8.27882611494153
"1998-3","0340","September 30, 1998","EDMONTON",1735,NA,NA,1192,1.45553691275168,0,NA,NA,NA,NA
"1998-3","1490","September 30, 1998","REGINA",179,NA,NA,163,1.09815950920245,0,"3","1998",199961.381,8.95172853402128
"1998-4","2410","December 31, 1998","VANCOUVER",2191,NA,NA,887,2.47012401352875,0.109357384441939,"4","1998",2009927.38,10.9008913545921
"1998-4","1265","December 31, 1998",NA,1026,NA,NA,713,1.43899018232819,0,"4","1998",788559.594,13.0110648301871
"1998-4","0340","December 31, 1998","EDMONTON",1471,NA,NA,1066,1.37992495309568,0,NA,NA,NA,NA
"1998-4","1060","December 31, 1998","MONTRÉAL",2684,NA,NA,1575,1.70412698412698,0.00761904761904762,"4","1998",3558502.17,7.54249926451499
"1998-4","1700","December 31, 1998","SASKATOON",213,NA,NA,154,1.38311688311688,0,"4","1998",232227.483,9.17204101979609
"1998-4","1490","December 31, 1998","REGINA",77,NA,NA,77,1,0,"4","1998",199958.691,3.85079536252815
"1998-4","1400","December 31, 1998","QUÉBEC",411,NA,NA,228,1.80263157894737,0,"4","1998",697579.086,5.89180507627776
"1998-4","2270","December 31, 1998","TORONTO",7706,NA,NA,4687,1.64412203968423,0.00256027309579688,"4","1998",4642956.2,16.5971843542267
"1998-4","0610","December 31, 1998",NA,1012,NA,NA,560,1.80714285714286,0.0714285714285714,NA,NA,NA,NA
"1998-4","2440","December 31, 1998","VICTORIA",246,NA,NA,126,1.95238095238095,0,"4","1998",320423.967,7.677328331685
"1998-4","0140","December 31, 1998","CALGARY",2975,NA,NA,2023,1.47058823529412,0.0113692535837865,NA,NA,NA,NA
"1998-4","0580","December 31, 1998",NA,456,NA,NA,298,1.53020134228188,0,NA,NA,NA,NA
"1998-4","2680","December 31, 1998","WINNIPEG",254,NA,NA,251,1.01195219123506,0,"4","1998",687770.691,3.69309136495321
"1999-1","0140","March 31, 1999","CALGARY",2341,NA,NA,1334,1.75487256371814,0.0134932533733133,NA,NA,NA,NA
"1999-1","1060","March 31, 1999","MONTRÉAL",1973,NA,NA,956,2.06380753138075,0.0313807531380753,"1","1999",3566234.27,5.53244641440788
"1999-1","1265","March 31, 1999",NA,602,NA,NA,369,1.63143631436314,0,"1","1999",791459.0507,7.60620526693789
"1999-1","1400","March 31, 1999","QUÉBEC",213,NA,NA,143,1.48951048951049,0,"1","1999",698276.2,3.05036889414246
"1999-1","1490","March 31, 1999","REGINA",86,NA,NA,64,1.34375,0,"1","1999",199901.518,4.30211840612436
"1999-1","0610","March 31, 1999",NA,640,NA,NA,336,1.9047619047619,0,NA,NA,NA,NA
"1999-1","1700","March 31, 1999","SASKATOON",184,NA,NA,118,1.55932203389831,0,"1","1999",232304.545,7.92063711022098
"1999-1","0340","March 31, 1999","EDMONTON",1184,NA,NA,766,1.54569190600522,0,NA,NA,NA,NA
"1999-1","2270","March 31, 1999","TORONTO",6032,NA,NA,3083,1.95653584171262,0.0308141420694129,"1","1999",4666012.24,12.9275271682528
"1999-1","2440","March 31, 1999","VICTORIA",203,NA,NA,113,1.79646017699115,0,"1","1999",320749.672,6.32892307369219
"1999-1","2410","March 31, 1999","VANCOUVER",1951,NA,NA,612,3.18790849673203,0.143790849673203,"1","1999",2016838.69,9.67355500305282
"1999-1","2680","March 31, 1999","WINNIPEG",396,NA,NA,201,1.97014925373134,0,"1","1999",688737.448,5.74965106296935
"1999-1","0580","March 31, 1999","HALIFAX",354,NA,NA,279,1.26881720430108,0,NA,NA,NA,NA
"1999-2","0140","June 30, 1999","CALGARY",2716,NA,NA,2008,1.35258964143426,0.00199203187250996,NA,NA,NA,NA
"1999-2","1400","June 30, 1999","QUÉBEC",828,NA,NA,631,1.3122028526149,0,"2","1999",699011.218,11.84530346121
"1999-2","0340","June 30, 1999","EDMONTON",1591,NA,NA,1185,1.34261603375527,0,NA,NA,NA,NA
"1999-2","0610","June 30, 1999","HAMILTON",1066,NA,NA,737,1.44640434192673,0,NA,NA,NA,NA
"1999-2","0580","June 30, 1999","HALIFAX",847,NA,NA,516,1.64147286821705,0,NA,NA,NA,NA
"1999-2","1490","June 30, 1999","REGINA",200,NA,NA,149,1.34228187919463,0,"2","1999",199789.86,10.0105180513165
"1999-2","2440","June 30, 1999",NA,420,NA,NA,193,2.17616580310881,0.0207253886010363,"2","1999",321070.807,13.08122665914
"1999-2","2270","June 30, 1999","TORONTO",10569,NA,NA,5620,1.88060498220641,0.0313167259786477,"2","1999",4690310.58,22.5336890163892
"1999-2","1265","June 30, 1999","OTTAWA",1201,NA,NA,901,1.33296337402886,0,"2","1999",794591.0103,15.1146940304114
"1999-2","1700","June 30, 1999","SASKATOON",323,NA,NA,270,1.1962962962963,0,"2","1999",232317.513,13.9033857512068
"1999-2","2410","June 30, 1999","VANCOUVER",1861,NA,NA,1118,1.66457960644007,0.0805008944543828,"2","1999",2023763.75,9.19573739770761
"1999-2","2680","June 30, 1999","WINNIPEG",517,NA,NA,349,1.48137535816619,0,"2","1999",689757.524,7.49538761102372
"1999-2","1060","June 30, 1999","MONTRÉAL",4392,NA,NA,3197,1.37378792618079,0.00187675946199562,"2","1999",3574409.03,12.2873458609184
"1999-3","0610","September 30, 1999","HAMILTON",1348,NA,NA,645,2.08992248062015,0,NA,NA,NA,NA
"1999-3","1400","September 30, 1999","QUÉBEC",341,NA,NA,273,1.24908424908425,0,"3","1999",699695.508,4.87354850933243
"1999-3","1060","September 30, 1999","MONTRÉAL",2828,NA,NA,1690,1.67337278106509,0.0266272189349112,"3","1999",3584085.27,7.89043727187886
"1999-3","1265","September 30, 1999",NA,1509,NA,NA,1113,1.35579514824798,0,"3","1999",797990.0314,18.9100106595642
"1999-3","2410","September 30, 1999","VANCOUVER",2497,NA,NA,1369,1.82395909422936,0.0745069393718042,"3","1999",2029870.25,12.3012788625283
"1999-3","1700","September 30, 1999","SASKATOON",548,NA,NA,231,2.37229437229437,0,"3","1999",232015.439,23.6191178639625
"1999-3","0580","September 30, 1999","HALIFAX",502,NA,NA,379,1.3245382585752,0,NA,NA,NA,NA
"1999-3","2270","September 30, 1999","TORONTO",8387,NA,NA,4994,1.67941529835803,0.0100120144173008,"3","1999",4715369.79,17.786515954245
"1999-3","0340","September 30, 1999","EDMONTON",2111,NA,NA,1373,1.53750910415149,0,NA,NA,NA,NA
"1999-3","1490","September 30, 1999","REGINA",138,NA,NA,116,1.18965517241379,0,"3","1999",199582.278,6.9144415718113
"1999-3","2440","September 30, 1999","VICTORIA",452,NA,NA,177,2.55367231638418,0,"3","1999",320964.9,14.0825367509033
"1999-3","0140","September 30, 1999","CALGARY",2823,NA,NA,1990,1.41859296482412,0.00904522613065327,NA,NA,NA,NA
"1999-3","2680","September 30, 1999","WINNIPEG",583,NA,NA,420,1.38809523809524,0,"3","1999",691102.989,8.43579045785316
"1999-4","1400","December 31, 1999",NA,432,NA,NA,271,1.59409594095941,0,"4","1999",700541.788,6.16665568564198
"1999-4","0140","December 31, 1999","CALGARY",2720,NA,NA,1777,1.53066966797974,0.00168823860438942,NA,NA,NA,NA
"1999-4","1490","December 31, 1999","REGINA",149,NA,NA,91,1.63736263736264,0,"4","1999",199378.229,7.473233198395
"1999-4","0580","December 31, 1999","HALIFAX",653,NA,NA,572,1.14160839160839,0,NA,NA,NA,NA
"1999-4","1265","December 31, 1999",NA,1135,NA,NA,840,1.35119047619048,0,"4","1999",801690.6723,14.1575802141212
"1999-4","0340","December 31, 1999","EDMONTON",1769,NA,NA,1056,1.67518939393939,0,NA,NA,NA,NA
"1999-4","2680","December 31, 1999","WINNIPEG",276,NA,NA,270,1.02222222222222,0,"4","1999",692120.877,3.98774273644689
"1999-4","0610","December 31, 1999",NA,869,NA,NA,475,1.82947368421053,0,NA,NA,NA,NA
"1999-4","2270","December 31, 1999","TORONTO",9916,NA,NA,5240,1.89236641221374,0.0316793893129771,"4","1999",4742345.3,20.9094854396199
"1999-4","1060","December 31, 1999",NA,3173,NA,NA,1699,1.86756915832843,0.00824014125956445,"4","1999",3592721.83,8.83174414869742
"1999-4","1700","December 31, 1999","SASKATOON",218,NA,NA,183,1.19125683060109,0,"4","1999",232000.601,9.39652738227174
"1999-4","2440","December 31, 1999","VICTORIA",265,NA,NA,136,1.94852941176471,0,"4","1999",321445.882,8.24400046288352
"1999-4","2410","December 31, 1999","VANCOUVER",2368,NA,NA,981,2.41386340468909,0.226299694189602,"4","1999",2037155.74,11.6240499118639
"2000-1","2680","March 31, 2000","WINNIPEG",188,NA,NA,186,1.01075268817204,0,"1","2000",693083.258,2.71251682723521
"2000-1","2440","March 31, 2000","VICTORIA",153,NA,NA,135,1.13333333333333,0,"1","2000",322091.283,4.75020617059047
"2000-1","1400","March 31, 2000","QUÉBEC",230,NA,NA,173,1.32947976878613,0,"1","2000",701461.425,3.27886882732005
"2000-1","0580","March 31, 2000","HALIFAX",497,NA,NA,236,2.10593220338983,0.0169491525423729,NA,NA,NA,NA
"2000-1","0340","March 31, 2000","EDMONTON",961,NA,NA,803,1.19676214196762,0,NA,NA,NA,NA
"2000-1","1700","March 31, 2000","SASKATOON",144,NA,NA,110,1.30909090909091,0,"1","2000",232022.048,6.2063067385734
"2000-1","0610","March 31, 2000",NA,642,NA,NA,330,1.94545454545455,0.0424242424242424,NA,NA,NA,NA
"2000-1","1060","March 31, 2000","MONTRÉAL",2310,NA,NA,1481,1.55975692099932,0,"1","2000",3601377.54,6.41421226834218
"2000-1","1265","March 31, 2000",NA,949,NA,NA,466,2.03648068669528,0,"1","2000",805722.5602,11.7782478346447
"2000-1","1490","March 31, 2000","REGINA",130,NA,NA,103,1.2621359223301,0,"1","2000",199136.274,6.52819284948557
"2000-1","2410","March 31, 2000","VANCOUVER",1527,NA,NA,708,2.15677966101695,0.192090395480226,"1","2000",2044787.91,7.46776715830641
"2000-1","0140","March 31, 2000","CALGARY",2265,NA,NA,1531,1.47942521227956,0,NA,NA,NA,NA
"2000-1","2270","March 31, 2000","TORONTO",7204,NA,NA,3706,1.94387479762547,0.0269832703723691,"1","2000",4770755.69,15.1003330879012
"2000-2","1060","June 30, 2000","MONTRÉAL",4056,NA,NA,2850,1.42315789473684,0.00105263157894737,"2","2000",3610052.39,11.2352940118966
"2000-2","2440","June 30, 2000","VICTORIA",224,NA,NA,147,1.52380952380952,0,"2","2000",322901.101,6.93710858545509
"2000-2","2270","June 30, 2000","TORONTO",9482,NA,NA,5880,1.61258503401361,0.0236394557823129,"2","2000",4800600.94,19.751693836897
"2000-2","1400","June 30, 2000",NA,940,NA,NA,659,1.42640364188164,0,"2","2000",702454.419,13.3816511730137
"2000-2","2410","June 30, 2000","VANCOUVER",2468,NA,NA,1082,2.28096118299445,0.231977818853974,"2","2000",2052766.76,12.0227979529443
"2000-2","1490","June 30, 2000","REGINA",228,NA,NA,152,1.5,0.0131578947368421,"2","2000",198856.411,11.4655594382622
"2000-2","2680","June 30, 2000","WINNIPEG",378,NA,NA,370,1.02162162162162,0,"2","2000",693990.132,5.44676332660015
"2000-2","1265","June 30, 2000",NA,1554,NA,NA,1183,1.31360946745562,0,"2","2000",810095.5959,19.1829212239271
"2000-2","0580","June 30, 2000","HALIFAX",801,NA,NA,501,1.59880239520958,0.0119760479041916,NA,NA,NA,NA
"2000-2","0340","June 30, 2000","EDMONTON",2086,NA,NA,1246,1.67415730337079,0,NA,NA,NA,NA
"2000-2","1700","June 30, 2000","SASKATOON",331,NA,NA,271,1.22140221402214,0,"2","2000",232079.782,14.2623367338392
"2000-2","0140","June 30, 2000","CALGARY",3032,NA,NA,2074,1.4619093539055,0,NA,NA,NA,NA
"2000-2","0610","June 30, 2000","HAMILTON",823,NA,NA,594,1.38552188552189,0,NA,NA,NA,NA
"2000-3","0610","September 30, 2000",NA,800,NA,NA,604,1.32450331125828,0,NA,NA,NA,NA
"2000-3","1700","September 30, 2000","SASKATOON",306,NA,NA,177,1.72881355932203,0,"3","2000",232047.956,13.1869293431742
"2000-3","0580","September 30, 2000","HALIFAX",982,NA,NA,426,2.30516431924883,0,NA,NA,NA,NA
"2000-3","1265","September 30, 2000",NA,1630,NA,NA,1198,1.36060100166945,0,"3","2000",814814.7487,20.0045470777326
"2000-3","0340","September 30, 2000","EDMONTON",1812,NA,NA,1257,1.44152744630072,0,NA,NA,NA,NA
"2000-3","2680","September 30, 2000","WINNIPEG",455,NA,NA,378,1.2037037037037,0,"3","2000",694583.947,6.5506840744766
"2000-3","0140","September 30, 2000","CALGARY",2821,NA,NA,1944,1.4511316872428,0.00771604938271605,NA,NA,NA,NA
"2000-3","2440","September 30, 2000","VICTORIA",230,NA,NA,171,1.34502923976608,0,"3","2000",324499.209,7.08784470411452
"2000-3","2410","September 30, 2000","VANCOUVER",1989,NA,NA,1135,1.75242290748899,0.133039647577093,"3","2000",2063473.23,9.63908797595596
"2000-3","2270","September 30, 2000","TORONTO",11283,NA,NA,5637,2.00159659393294,0.00993436224942345,"3","2000",4836087.82,23.3308418290882
