"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","starts_per_10kpop"
"1998-3","3525018","September 30, 1998","0610",NA,NA,161,NA,NA,140,1.15,0.0214285714285714,NA,NA,NA,NA
"1998-3","4706056","September 30, 1998","1490","REGINA","LUMSDEN T",5,NA,NA,5,1,0,"3","1998",199961.381,0.25004828307322
"1998-3","2425015","September 30, 1998","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",5,NA,NA,5,1,0,"3","1998",696919.876,0.0717442588766115
"1998-3","4711065","September 30, 1998","1700","SASKATOON","CORMAN PARK NO. 344 RM",19,NA,NA,19,1,0,"3","1998",232086.328,0.818660890700981
"1998-3","1209012","September 30, 1998","0580",NA,NA,145,NA,NA,145,1,0,NA,NA,NA,NA
"1998-3","4711073","September 30, 1998","1700","SASKATOON","DALMENY T",7,NA,NA,7,1,0,"3","1998",232086.328,0.301611907100361
"1998-3","4711075","September 30, 1998","1700","SASKATOON","OSLER T",12,NA,NA,9,1.33333333333333,0,"3","1998",232086.328,0.517048983600619
"1998-3","1209008","September 30, 1998","0580",NA,NA,94,NA,NA,93,1.01075268817204,0,NA,NA,NA,NA
"1998-3","2425010","September 30, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",7,NA,NA,5,1.4,0,"3","1998",696919.876,0.100441962427256
"1998-3","2459020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",15,NA,NA,7,2.14285714285714,0,"3","1998",3551212.73,0.0422390916581334
"1998-3","3518001","September 30, 1998","2270","TORONTO","PICKERING CY",144,NA,NA,143,1.00699300699301,0,"3","1998",4621142.46,0.311611254676619
"1998-3","3525009","September 30, 1998","0610",NA,NA,12,NA,NA,12,1,0,NA,NA,NA,NA
"1998-3","4811038","September 30, 1998","0340","EDMONTON","SEBA BEACH SV",1,NA,NA,1,1,0,NA,NA,NA,NA
"1998-3","1209018","September 30, 1998","0580",NA,NA,71,NA,NA,68,1.04411764705882,0,NA,NA,NA,NA
"1998-3","2471083","September 30, 1998","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",36,NA,NA,33,1.09090909090909,0,"3","1998",3551212.73,0.10137381997952
"1998-3","5917040","September 30, 1998","2440","VICTORIA","ESQUIMALT DM",1,NA,NA,1,1,0,"3","1998",320093.69,0.0312408532639303
"1998-3","2466075","September 30, 1998","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",46,NA,NA,18,2.55555555555556,0.333333333333333,"3","1998",3551212.73,0.129533214418276
"1998-3","3502048","September 30, 1998","1265","OTTAWA","RUSSELL TP",10,NA,NA,10,1,0,"3","1998",785862.2655,0.127248761507051
"1998-3","4706027","September 30, 1998","1490","REGINA","REGINA CY",117,NA,NA,102,1.14705882352941,0,"3","1998",199961.381,5.85112982391335
"1998-3","1209026","September 30, 1998","0580",NA,NA,55,NA,NA,55,1,0,NA,NA,NA,NA
"1998-3","2466110","September 30, 1998","1060",NA,NA,3,NA,NA,1,3,0,"3","1998",3551212.73,0.00844781833162667
"1998-3","3506001","September 30, 1998","1265",NA,NA,35,NA,NA,34,1.02941176470588,0,"3","1998",785862.2655,0.445370665274677
"1998-3","4711066","September 30, 1998","1700","SASKATOON","SASKATOON CY",271,NA,NA,167,1.62275449101796,0,"3","1998",232086.328,11.676689546314
"1998-3","3506012","September 30, 1998","1265",NA,NA,138,NA,NA,116,1.18965517241379,0,"3","1998",785862.2655,1.7560329087973
"1998-3","2457020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",10,NA,NA,10,1,0,"3","1998",3551212.73,0.0281593944387556
"1998-3","2457035","September 30, 1998","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",22,NA,NA,18,1.22222222222222,0,"3","1998",3551212.73,0.0619506677652623
"1998-3","2466055","September 30, 1998","1060","MONTRÉAL","LÉRY V",8,NA,NA,4,2,0,"3","1998",3551212.73,0.0225275155510045
"1998-3","4611042","September 30, 1998","2680","WINNIPEG","HEADINGLEY RM",5,NA,NA,5,1,0,"3","1998",686857.254,0.0727953293188922
"1998-3","5917051","September 30, 1998","2440",NA,NA,32,NA,NA,32,1,0,"3","1998",320093.69,0.99970730444577
"1998-3","4706053","September 30, 1998","1490","REGINA","LUMSDEN NO. 189 RM",8,NA,NA,8,1,0,"3","1998",199961.381,0.400077252917152
"1998-3","4711061","September 30, 1998","1700","SASKATOON","DUNDURN NO. 314 RM",1,NA,NA,1,1,0,"3","1998",232086.328,0.0430874153000516
"1998-3","5915029","September 30, 1998","2410","VANCOUVER","NEW WESTMINSTER CY",136,NA,NA,15,9.06666666666667,1.8,"3","1998",2003029.82,0.678971419407026
"1998-3","2423025","September 30, 1998","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",21,NA,NA,12,1.75,0,"3","1998",696919.876,0.301325887281768
"1998-3","3506030","September 30, 1998","1265",NA,NA,214,NA,NA,159,1.34591194968553,0,"3","1998",785862.2655,2.72312349625088
"1998-3","4711068","September 30, 1998","1700","SASKATOON","WARMAN CY",17,NA,NA,15,1.13333333333333,0,"3","1998",232086.328,0.732486060100878
"1998-3","3506014","September 30, 1998","1265",NA,NA,334,NA,NA,127,2.62992125984252,0,"3","1998",785862.2655,4.25010863433549
"1998-3","2459010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",37,NA,NA,31,1.19354838709677,0,"3","1998",3551212.73,0.104189759423396
"1998-3","4811018","September 30, 1998","0340","EDMONTON","DEVON T",16,NA,NA,16,1,0,NA,NA,NA,NA
"1998-3","3518029","September 30, 1998","2270","TORONTO","UXBRIDGE TP",13,NA,NA,13,1,0,"3","1998",4621142.46,0.0281315716027504
"1998-3","4613032","September 30, 1998","2680","WINNIPEG","EAST ST. PAUL RM",69,NA,NA,69,1,0,"3","1998",686857.254,1.00457554460071
"1998-3","4811052","September 30, 1998","0340","EDMONTON","STRATHCONA COUNTY SM",243,NA,NA,234,1.03846153846154,0,NA,NA,NA,NA
"1998-3","1209021","September 30, 1998","0580",NA,NA,245,NA,NA,67,3.65671641791045,0.0895522388059701,NA,NA,NA,NA
"1998-3","2466085","September 30, 1998","1060",NA,NA,2,NA,NA,2,1,0,"3","1998",3551212.73,0.00563187888775111
"1998-3","2475015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",4,NA,NA,3,1.33333333333333,0,"3","1998",3551212.73,0.0112637577755022
"1998-3","2423030","September 30, 1998","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",17,NA,NA,15,1.13333333333333,0,"3","1998",696919.876,0.243930480180479
"1998-3","3519038","September 30, 1998","2270","TORONTO","RICHMOND HILL T",408,NA,NA,284,1.43661971830986,0,"3","1998",4621142.46,0.882898554917089
"1998-3","4706031","September 30, 1998","1490","REGINA","PILOT BUTTE T",10,NA,NA,10,1,0,"3","1998",199961.381,0.50009656614644
"1998-3","2472010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",9,NA,NA,9,1,0,"3","1998",3551212.73,0.02534345499488
"1998-3","3521024","September 30, 1998","2270","TORONTO","CALEDON T",137,NA,NA,115,1.19130434782609,0,"3","1998",4621142.46,0.296463485352062
"1998-3","4711071","September 30, 1998","1700",NA,NA,1,NA,NA,1,1,0,"3","1998",232086.328,0.0430874153000516
"1998-3","2458010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",10,NA,NA,10,1,0,"3","1998",3551212.73,0.0281593944387556
"1998-3","3518005","September 30, 1998","2270","TORONTO","AJAX T",51,NA,NA,41,1.24390243902439,0,"3","1998",4621142.46,0.110362319364636
"1998-3","3524015","September 30, 1998","2270","TORONTO","HALTON HILLS T",66,NA,NA,66,1,0,"3","1998",4621142.46,0.142821825060117
"1998-3","2421045","September 30, 1998","1400","QUÉBEC","BOISCHATEL MÉ",5,NA,NA,5,1,0,"3","1998",696919.876,0.0717442588766115
"1998-3","2467035","September 30, 1998","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",9,NA,NA,9,1,0,"3","1998",3551212.73,0.02534345499488
"1998-3","2421040","September 30, 1998","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",2,NA,NA,2,1,0,"3","1998",696919.876,0.0286977035506446
"1998-3","2467020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",14,NA,NA,13,1.07692307692308,0,"3","1998",3551212.73,0.0394231522142578
"1998-3","4611040","September 30, 1998","2680","WINNIPEG","WINNIPEG CY",263,NA,NA,250,1.052,0,"3","1998",686857.254,3.82903432217373
"1998-3","2424010","September 30, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",2,NA,NA,2,1,0,"3","1998",696919.876,0.0286977035506446
"1998-3","2458030","September 30, 1998","1060","MONTRÉAL","OTTERBURN PARK V",25,NA,NA,22,1.13636363636364,0,"3","1998",3551212.73,0.0703984860968889
"1998-3","2472035","September 30, 1998","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","3519046","September 30, 1998","2270","TORONTO","AURORA T",92,NA,NA,42,2.19047619047619,0,"3","1998",4621142.46,0.199084968265618
"1998-3","2476025","September 30, 1998","1060","MONTRÉAL","LORRAINE V",2,NA,NA,2,1,0,"3","1998",3551212.73,0.00563187888775111
"1998-3","3502042","September 30, 1998","1265",NA,NA,7,NA,NA,7,1,0,"3","1998",785862.2655,0.0890741330549354
"1998-3","4612047","September 30, 1998","2680","WINNIPEG","SPRINGFIELD RM",28,NA,NA,28,1,0,"3","1998",686857.254,0.407653844185796
"1998-3","4811069","September 30, 1998","0340","EDMONTON","LEGAL T",2,NA,NA,2,1,0,NA,NA,NA,NA
"1998-3","2423055","September 30, 1998","1400",NA,NA,14,NA,NA,14,1,0,"3","1998",696919.876,0.200883924854512
"1998-3","2466020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",2,NA,NA,1,2,0,"3","1998",3551212.73,0.00563187888775111
"1998-3","2472025","September 30, 1998","1060","MONTRÉAL","LORRAINE V",2,NA,NA,2,1,0,"3","1998",3551212.73,0.00563187888775111
"1998-3","2423005","September 30, 1998","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",21,NA,NA,19,1.10526315789474,0,"3","1998",696919.876,0.301325887281768
"1998-3","2466010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",12,NA,NA,7,1.71428571428571,0,"3","1998",3551212.73,0.0337912733265067
"1998-3","2466070","September 30, 1998","1060","MONTRÉAL","PINCOURT V",8,NA,NA,2,4,0,"3","1998",3551212.73,0.0225275155510045
"1998-3","3522014","September 30, 1998","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",31,NA,NA,31,1,0,"3","1998",4621142.46,0.0670829784373278
"1998-3","2459015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",3,NA,NA,2,1.5,0,"3","1998",3551212.73,0.00844781833162667
"1998-3","4806017","September 30, 1998","0140","CALGARY","CHESTERMERE CY",44,NA,NA,44,1,0,NA,NA,NA,NA
"1998-3","5917021","September 30, 1998","2440","VICTORIA","SAANICH DM",50,NA,NA,42,1.19047619047619,0,"3","1998",320093.69,1.56204266319652
"1998-3","5915070","September 30, 1998","2410","VANCOUVER","PITT MEADOWS CY",11,NA,NA,11,1,0,"3","1998",2003029.82,0.0549168059814506
"1998-3","2471070","September 30, 1998","1060","MONTRÉAL","PINCOURT V",2,NA,NA,2,1,0,"3","1998",3551212.73,0.00563187888775111
"1998-3","3519044","September 30, 1998","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",23,NA,NA,23,1,0,"3","1998",4621142.46,0.0497712420664045
"1998-3","4811064","September 30, 1998","0340","EDMONTON","GIBBONS T",1,NA,NA,1,1,0,NA,NA,NA,NA
"1998-3","2423070","September 30, 1998","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",23,NA,NA,18,1.27777777777778,0,"3","1998",696919.876,0.330023590832413
"1998-3","5915055","September 30, 1998","2410","VANCOUVER","WEST VANCOUVER DM",43,NA,NA,27,1.59259259259259,0.555555555555556,"3","1998",2003029.82,0.214674787018398
"1998-3","2457040","September 30, 1998","1060","MONTRÉAL","BELOEIL V",11,NA,NA,4,2.75,0,"3","1998",3551212.73,0.0309753338826311
"1998-3","4811068","September 30, 1998","0340","EDMONTON","MORINVILLE T",6,NA,NA,4,1.5,0,NA,NA,NA,NA
"1998-3","2465005","September 30, 1998","1060","MONTRÉAL","LAVAL V",226,NA,NA,175,1.29142857142857,0.0342857142857143,"3","1998",3551212.73,0.636402314315876
"1998-3","3506018","September 30, 1998","1265",NA,NA,21,NA,NA,21,1,0,"3","1998",785862.2655,0.267222399164806
"1998-3","2458020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",45,NA,NA,20,2.25,0,"3","1998",3551212.73,0.1267172749744
"1998-3","2466095","September 30, 1998","1060","MONTRÉAL","L'ÎLE-CADIEUX V",16,NA,NA,14,1.14285714285714,0,"3","1998",3551212.73,0.0450550311020089
"1998-3","3506009","September 30, 1998","1265",NA,NA,1,NA,NA,1,1,0,"3","1998",785862.2655,0.0127248761507051
"1998-3","2423050","September 30, 1998","1400",NA,NA,10,NA,NA,10,1,0,"3","1998",696919.876,0.143488517753223
"1998-3","2467040","September 30, 1998","1060","MONTRÉAL","BELOEIL V",1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","2467050","September 30, 1998","1060","MONTRÉAL","CHÂTEAUGUAY V",14,NA,NA,14,1,0,"3","1998",3551212.73,0.0394231522142578
"1998-3","3506027","September 30, 1998","1265",NA,NA,105,NA,NA,92,1.14130434782609,0,"3","1998",785862.2655,1.33611199582403
"1998-3","2423065","September 30, 1998","1400",NA,NA,2,NA,NA,1,2,0,"3","1998",696919.876,0.0286977035506446
"1998-3","2467010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",9,NA,NA,9,1,0,"3","1998",3551212.73,0.02534345499488
"1998-3","5915063","September 30, 1998","2410",NA,NA,7,NA,NA,7,1,0,"3","1998",2003029.82,0.0349470583518322
"1998-3","2464015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",33,NA,NA,23,1.43478260869565,0,"3","1998",3551212.73,0.0929260016478934
"1998-3","4602075","September 30, 1998","2680","WINNIPEG","RITCHOT RM",22,NA,NA,22,1,0,"3","1998",686857.254,0.320299449003126
"1998-3","4811016","September 30, 1998","0340","EDMONTON","LEDUC CY",15,NA,NA,15,1,0,NA,NA,NA,NA
"1998-3","2475035","September 30, 1998","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",8,NA,NA,8,1,0,"3","1998",3551212.73,0.0225275155510045
"1998-3","5917047","September 30, 1998","2440","VICTORIA","VIEW ROYAL T",33,NA,NA,10,3.3,0,"3","1998",320093.69,1.0309481577097
"1998-3","2422005","September 30, 1998","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",3,NA,NA,3,1,0,"3","1998",696919.876,0.0430465553259669
"1998-3","2466080","September 30, 1998","1060",NA,NA,6,NA,NA,4,1.5,0,"3","1998",3551212.73,0.0168956366632533
"1998-3","3524002","September 30, 1998","0610","HAMILTON","BURLINGTON CY",316,NA,NA,157,2.01273885350318,0,NA,NA,NA,NA
"1998-3","4706055","September 30, 1998","1490","REGINA","BUENA VISTA VL",2,NA,NA,2,1,0,"3","1998",199961.381,0.100019313229288
"1998-3","2425025","September 30, 1998","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",9,NA,NA,7,1.28571428571429,0,"3","1998",696919.876,0.129139665977901
"1998-3","4613062","September 30, 1998","2680",NA,NA,2,NA,NA,2,1,0,"3","1998",686857.254,0.0291181317275569
"1998-3","4811034","September 30, 1998","0340","EDMONTON","PARKLAND COUNTY MD",19,NA,NA,19,1,0,NA,NA,NA,NA
"1998-3","5915809","September 30, 1998","2410",NA,NA,6,NA,NA,3,2,0,"3","1998",2003029.82,0.0299546214444276
"1998-3","2467030","September 30, 1998","1060","MONTRÉAL","OTTERBURN PARK V",17,NA,NA,17,1,0,"3","1998",3551212.73,0.0478709705458845
"1998-3","2472043","September 30, 1998","1060","MONTRÉAL","SAINT-PLACIDE MÉ",1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","4602069","September 30, 1998","2680","WINNIPEG","TACHÉ RM",13,NA,NA,13,1,0,"3","1998",686857.254,0.18926785622912
"1998-3","5915034","September 30, 1998","2410","VANCOUVER","COQUITLAM CY",123,NA,NA,56,2.19642857142857,0.0892857142857143,"3","1998",2003029.82,0.614069739610766
"1998-3","2473030","September 30, 1998","1060","MONTRÉAL","OTTERBURN PARK V",1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","2420010","September 30, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,NA,NA,1,1,0,"3","1998",696919.876,0.0143488517753223
"1998-3","2424015","September 30, 1998","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",1,NA,NA,1,1,0,"3","1998",696919.876,0.0143488517753223
"1998-3","4811023","September 30, 1998","0340","EDMONTON","GOLDEN DAYS SV",1,NA,NA,1,1,0,NA,NA,NA,NA
"1998-3","2457025","September 30, 1998","1060","MONTRÉAL","LORRAINE V",7,NA,NA,7,1,0,"3","1998",3551212.73,0.0197115761071289
"1998-3","2467025","September 30, 1998","1060","MONTRÉAL","LORRAINE V",3,NA,NA,3,1,0,"3","1998",3551212.73,0.00844781833162667
"1998-3","3525030","September 30, 1998","0610",NA,NA,68,NA,NA,58,1.17241379310345,0,NA,NA,NA,NA
"1998-3","4706030","September 30, 1998","1490","REGINA","WHITE CITY T",7,NA,NA,7,1,0,"3","1998",199961.381,0.350067596302508
"1998-3","2457005","September 30, 1998","1060","MONTRÉAL","LAVAL V",9,NA,NA,7,1.28571428571429,0,"3","1998",3551212.73,0.02534345499488
"1998-3","2460027","September 30, 1998","1060",NA,NA,1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","2466100","September 30, 1998","1060","MONTRÉAL","HUDSON V",37,NA,NA,37,1,0,"3","1998",3551212.73,0.104189759423396
"1998-3","2466105","September 30, 1998","1060","MONTRÉAL","SAINT-LAZARE V",3,NA,NA,3,1,0,"3","1998",3551212.73,0.00844781833162667
"1998-3","4806014","September 30, 1998","0140","CALGARY","ROCKY VIEW COUNTY MD",205,NA,NA,201,1.01990049751244,0,NA,NA,NA,NA
"1998-3","2425035","September 30, 1998","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",2,NA,NA,1,2,0,"3","1998",696919.876,0.0286977035506446
"1998-3","5915022","September 30, 1998","2410","VANCOUVER","VANCOUVER CY",1336,NA,NA,168,7.95238095238095,0.916666666666667,"3","1998",2003029.82,6.66989570829255
"1998-3","2420005","September 30, 1998","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",1,NA,NA,1,1,0,"3","1998",696919.876,0.0143488517753223
"1998-3","2423802","September 30, 1998","1400",NA,NA,3,NA,NA,3,1,0,"3","1998",696919.876,0.0430465553259669
"1998-3","2425020","September 30, 1998","1400","QUÉBEC","SHANNON V",17,NA,NA,14,1.21428571428571,0,"3","1998",696919.876,0.243930480180479
"1998-3","2422035","September 30, 1998","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",7,NA,NA,7,1,0,"3","1998",696919.876,0.100441962427256
"1998-3","4811065","September 30, 1998","0340","EDMONTON","REDWATER T",2,NA,NA,2,1,0,NA,NA,NA,NA
"1998-3","5915007","September 30, 1998","2410","VANCOUVER","WHITE ROCK CY",8,NA,NA,8,1,0,"3","1998",2003029.82,0.0399394952592368
"1998-3","5917005","September 30, 1998","2440","VICTORIA","NORTH SAANICH DM",5,NA,NA,5,1,0,"3","1998",320093.69,0.156204266319652
"1998-3","5917045","September 30, 1998","2440",NA,NA,5,NA,NA,5,1,0,"3","1998",320093.69,0.156204266319652
"1998-3","2422020","September 30, 1998","1400","QUÉBEC","SHANNON V",3,NA,NA,3,1,0,"3","1998",696919.876,0.0430465553259669
"1998-3","1209022","September 30, 1998","0580",NA,NA,71,NA,NA,58,1.22413793103448,0,NA,NA,NA,NA
"1998-3","5915830","September 30, 1998","2410",NA,NA,5,NA,NA,5,1,0,"3","1998",2003029.82,0.024962184537023
"1998-3","2464010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",30,NA,NA,20,1.5,0.1,"3","1998",3551212.73,0.0844781833162667
"1998-3","2473020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",29,NA,NA,24,1.20833333333333,0,"3","1998",3551212.73,0.0816622438723912
"1998-3","2467015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",29,NA,NA,20,1.45,0,"3","1998",3551212.73,0.0816622438723912
"1998-3","3524001","September 30, 1998","2270","TORONTO","PICKERING CY",183,NA,NA,162,1.12962962962963,0,"3","1998",4621142.46,0.396005969484871
"1998-3","2472015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",7,NA,NA,7,1,0,"3","1998",3551212.73,0.0197115761071289
"1998-3","4706021","September 30, 1998","1490","REGINA","PENSE NO. 160 RM",2,NA,NA,1,2,0,"3","1998",199961.381,0.100019313229288
"1998-3","2457045","September 30, 1998","1060","MONTRÉAL","SAINT-MATHIEU-DE-BELOEIL MÉ",1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","2472020","September 30, 1998","1060","MONTRÉAL","CANDIAC V",3,NA,NA,3,1,0,"3","1998",3551212.73,0.00844781833162667
"1998-3","4811046","September 30, 1998","0340","EDMONTON","SPRING LAKE VL",2,NA,NA,2,1,0,NA,NA,NA,NA
"1998-3","5915015","September 30, 1998","2410","VANCOUVER","RICHMOND CY",266,NA,NA,67,3.97014925373134,0,"3","1998",2003029.82,1.32798821736962
"1998-3","4811059","September 30, 1998","0340","EDMONTON","STURGEON COUNTY MD",38,NA,NA,38,1,0,NA,NA,NA,NA
"1998-3","2466030","September 30, 1998","1060","MONTRÉAL","OTTERBURN PARK V",1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","2471060","September 30, 1998","1060","MONTRÉAL","L'ÎLE-PERROT V",10,NA,NA,5,2,0.4,"3","1998",3551212.73,0.0281593944387556
"1998-3","2471105","September 30, 1998","1060","MONTRÉAL","SAINT-LAZARE V",19,NA,NA,19,1,0,"3","1998",3551212.73,0.0535028494336356
"1998-3","4613056","September 30, 1998","2680","WINNIPEG","ST. CLEMENTS RM",26,NA,NA,26,1,0,"3","1998",686857.254,0.37853571245824
"1998-3","2422010","September 30, 1998","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",2,NA,NA,2,1,0,"3","1998",696919.876,0.0286977035506446
"1998-3","5915011","September 30, 1998","2410","VANCOUVER","DELTA DM",34,NA,NA,16,2.125,0,"3","1998",2003029.82,0.169742854851756
"1998-3","2423060","September 30, 1998","1400",NA,NA,13,NA,NA,12,1.08333333333333,0,"3","1998",696919.876,0.18653507307919
"1998-3","3521005","September 30, 1998","2270","TORONTO","AJAX T",1178,NA,NA,700,1.68285714285714,0.0614285714285714,"3","1998",4621142.46,2.54915318061846
"1998-3","3526065","September 30, 1998","0610","HAMILTON","GRIMSBY T",27,NA,NA,27,1,0,NA,NA,NA,NA
"1998-3","4806022","September 30, 1998","0140","CALGARY","IRRICANA T",5,NA,NA,5,1,0,NA,NA,NA,NA
"1998-3","5915004","September 30, 1998","2410","VANCOUVER","SURREY CY",636,NA,NA,454,1.40088105726872,0.026431718061674,"3","1998",2003029.82,3.17518987310933
"1998-3","5915051","September 30, 1998","2410","VANCOUVER","NORTH VANCOUVER CY",67,NA,NA,15,4.46666666666667,0.666666666666667,"3","1998",2003029.82,0.334493272796108
"1998-3","2457015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",25,NA,NA,25,1,0,"3","1998",3551212.73,0.0703984860968889
"1998-3","4811049","September 30, 1998","0340","EDMONTON","SPRUCE GROVE CY",32,NA,NA,31,1.03225806451613,0,NA,NA,NA,NA
"1998-3","5917041","September 30, 1998","2440","VICTORIA","COLWOOD CY",6,NA,NA,5,1.2,0,"3","1998",320093.69,0.187445119583582
"1998-3","2425030","September 30, 1998","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",1,NA,NA,1,1,0,"3","1998",696919.876,0.0143488517753223
"1998-3","2460015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",13,NA,NA,13,1,0,"3","1998",3551212.73,0.0366072127703823
"1998-3","2475010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",8,NA,NA,8,1,0,"3","1998",3551212.73,0.0225275155510045
"1998-3","3519049","September 30, 1998","2270","TORONTO","KING TP",13,NA,NA,13,1,0,"3","1998",4621142.46,0.0281315716027504
"1998-3","5915025","September 30, 1998","2410","VANCOUVER","BURNABY CY",317,NA,NA,56,5.66071428571429,0.375,"3","1998",2003029.82,1.58260249964726
"1998-3","2423040","September 30, 1998","1400","QUÉBEC","L'ANGE-GARDIEN MÉ",5,NA,NA,5,1,0,"3","1998",696919.876,0.0717442588766115
"1998-3","2424020","September 30, 1998","1400","QUÉBEC","SHANNON V",33,NA,NA,9,3.66666666666667,0,"3","1998",696919.876,0.473512108585636
"1998-3","2457010","September 30, 1998","1060","MONTRÉAL","DEUX-MONTAGNES V",9,NA,NA,9,1,0,"3","1998",3551212.73,0.02534345499488
"1998-3","2458015","September 30, 1998","1060","MONTRÉAL","SAINT-AMABLE MÉ",11,NA,NA,5,2.2,0,"3","1998",3551212.73,0.0309753338826311
"1998-3","2425005","September 30, 1998","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",5,NA,NA,5,1,0,"3","1998",696919.876,0.0717442588766115
"1998-3","3519036","September 30, 1998","2270","TORONTO","MARKHAM CY",702,NA,NA,368,1.90760869565217,0.0679347826086956,"3","1998",4621142.46,1.51910486654852
"1998-3","5917010","September 30, 1998","2440","VICTORIA","SIDNEY T",14,NA,NA,9,1.55555555555556,0,"3","1998",320093.69,0.437371945695024
"1998-3","3519048","September 30, 1998","2270","TORONTO","NEWMARKET T",60,NA,NA,50,1.2,0,"3","1998",4621142.46,0.129838022781925
"1998-3","2455065","September 30, 1998","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",4,NA,NA,4,1,0,"3","1998",3551212.73,0.0112637577755022
"1998-3","2458005","September 30, 1998","1060","MONTRÉAL","LAVAL V",14,NA,NA,14,1,0,"3","1998",3551212.73,0.0394231522142578
"1998-3","2471065","September 30, 1998","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",17,NA,NA,17,1,0,"3","1998",3551212.73,0.0478709705458845
"1998-3","3543007","September 30, 1998","2270","TORONTO","NEW TECUMSETH T",75,NA,NA,75,1,0,"3","1998",4621142.46,0.162297528477406
"1998-3","3524009","September 30, 1998","2270","TORONTO","MILTON T",7,NA,NA,7,1,0,"3","1998",4621142.46,0.0151477693245579
"1998-3","2466125","September 30, 1998","1060",NA,NA,1,NA,NA,1,1,0,"3","1998",3551212.73,0.00281593944387556
"1998-3","2471100","September 30, 1998","1060","MONTRÉAL","HUDSON V",10,NA,NA,10,1,0,"3","1998",3551212.73,0.0281593944387556
"1998-3","5917042","September 30, 1998","2440","VICTORIA","METCHOSIN DM",6,NA,NA,6,1,0,"3","1998",320093.69,0.187445119583582
