"","ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"531","1989","1209022",1,1,"December 31, 1989","0580",NA,NA,15,20,0.75,0,4,"332122.421",0.451640691851996
"532","1989","1209022",2,1,"December 31, 1989","0580",NA,NA,7,6,1.16666666666667,0,4,"332122.421",0.210765656197598
"533","1989","1209022",5,3,"December 31, 1989","0580",NA,NA,19,1,19,0,4,"332122.421",0.572078209679195
"534","1989","1209024",1,1,"December 31, 1989","0580",NA,NA,26,35,0.742857142857143,0,4,"332122.421",0.782843865876794
"535","1989","1209024",2,1,"December 31, 1989","0580",NA,NA,10,10,1,0,4,"332122.421",0.301093794567998
"536","1989","1209024",4,3,"December 31, 1989","0580",NA,NA,11,1,11,0,4,"332122.421",0.331203174024797
"537","1989","1209026",1,1,"December 31, 1989","0580",NA,NA,7,19,0.368421052631579,0,4,"332122.421",0.210765656197598
"538","1989","2415780",1,1,"December 31, 1989","1400",NA,NA,0,1,0,0,4,"657101.771",0
"539","1989","2416500",1,1,"December 31, 1989","1400",NA,NA,0,2,0,0,4,"657101.771",0
"540","1989","2417360",1,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"541","1989","2417400",1,1,"December 31, 1989","1400",NA,NA,0,1,0,0,4,"657101.771",0
"542","1989","2417400",2,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"543","1989","2417460",1,1,"December 31, 1989","1400",NA,NA,0,4,0,0,4,"657101.771",0
"544","1989","2420110",1,1,"December 31, 1989","1400",NA,NA,33,67,0.492537313432836,0,4,"657101.771",0.502205312120518
"545","1989","2420110",2,1,"December 31, 1989","1400",NA,NA,12,7,1.71428571428571,0,4,"657101.771",0.18262011349837
"546","1989","2420110",4,1,"December 31, 1989","1400",NA,NA,2,1,2,0,4,"657101.771",0.0304366855830617
"547","1989","2420110",5,3,"December 31, 1989","1400",NA,NA,48,2,24,0,4,"657101.771",0.73048045399348
"548","1989","2420140",1,1,"December 31, 1989","1400",NA,NA,9,17,0.529411764705882,0,4,"657101.771",0.136965085123778
"549","1989","2420140",2,1,"December 31, 1989","1400",NA,NA,13,11,1.18181818181818,0,4,"657101.771",0.197838456289901
"550","1989","2420140",4,1,"December 31, 1989","1400",NA,NA,13,7,1.85714285714286,0,4,"657101.771",0.197838456289901
"551","1989","2420140",5,3,"December 31, 1989","1400",NA,NA,62,16,3.875,0,4,"657101.771",0.943537253074912
"552","1989","2420150",1,1,"December 31, 1989","1400",NA,NA,1,3,0.333333333333333,0,4,"657101.771",0.0152183427915308
"553","1989","2420170",1,1,"December 31, 1989","1400",NA,NA,3,7,0.428571428571429,0,4,"657101.771",0.0456550283745925
"554","1989","2420170",2,1,"December 31, 1989","1400",NA,NA,2,3,0.666666666666667,0,4,"657101.771",0.0304366855830617
"555","1989","2420170",4,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"556","1989","2420200",1,1,"December 31, 1989","1400",NA,NA,4,6,0.666666666666667,0,4,"657101.771",0.0608733711661234
"557","1989","2420200",2,1,"December 31, 1989","1400",NA,NA,4,3,1.33333333333333,0,4,"657101.771",0.0608733711661234
"558","1989","2420230",1,1,"December 31, 1989","1400",NA,NA,35,56,0.625,0,4,"657101.771",0.532641997703579
"559","1989","2420230",2,1,"December 31, 1989","1400",NA,NA,27,20,1.35,0,4,"657101.771",0.410895255371333
"560","1989","2420230",4,1,"December 31, 1989","1400",NA,NA,3,3,1,0,4,"657101.771",0.0456550283745925
"561","1989","2420230",5,1,"December 31, 1989","1400",NA,NA,8,1,8,0,4,"657101.771",0.121746742332247
"562","1989","2420230",5,3,"December 31, 1989","1400",NA,NA,161,24,6.70833333333333,0,4,"657101.771",2.45015318943647
"563","1989","2420260",1,1,"December 31, 1989","1400",NA,NA,0,1,0,0,4,"657101.771",0
"564","1989","2420290",1,1,"December 31, 1989","1400",NA,NA,6,12,0.5,0,4,"657101.771",0.091310056749185
"565","1989","2420290",2,1,"December 31, 1989","1400",NA,NA,3,3,1,0,4,"657101.771",0.0456550283745925
"566","1989","2420320",1,1,"December 31, 1989","1400",NA,NA,0,1,0,0,4,"657101.771",0
"567","1989","2420320",2,1,"December 31, 1989","1400",NA,NA,4,4,1,0,4,"657101.771",0.0608733711661234
"568","1989","2420320",5,3,"December 31, 1989","1400",NA,NA,12,1,12,0,4,"657101.771",0.18262011349837
"569","1989","2420350",1,1,"December 31, 1989","1400",NA,NA,5,8,0.625,0,4,"657101.771",0.0760917139576542
"570","1989","2420350",2,1,"December 31, 1989","1400",NA,NA,4,3,1.33333333333333,0,4,"657101.771",0.0608733711661234
"571","1989","2420350",4,1,"December 31, 1989","1400",NA,NA,4,1,4,0,4,"657101.771",0.0608733711661234
"572","1989","2420400",1,1,"December 31, 1989","1400",NA,NA,14,18,0.777777777777778,0,4,"657101.771",0.213056799081432
"573","1989","2420400",2,1,"December 31, 1989","1400",NA,NA,16,13,1.23076923076923,0,4,"657101.771",0.243493484664493
"574","1989","2420400",4,1,"December 31, 1989","1400",NA,NA,14,5,2.8,0,4,"657101.771",0.213056799081432
"575","1989","2420400",4,3,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"576","1989","2420400",5,3,"December 31, 1989","1400",NA,NA,88,13,6.76923076923077,0,4,"657101.771",1.33921416565471
"577","1989","2420430",1,1,"December 31, 1989","1400",NA,NA,37,52,0.711538461538462,0,4,"657101.771",0.563078683286641
"578","1989","2420430",2,1,"December 31, 1989","1400",NA,NA,7,4,1.75,0,4,"657101.771",0.106528399540716
"579","1989","2420430",4,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"580","1989","2420430",5,3,"December 31, 1989","1400",NA,NA,4,1,4,0,4,"657101.771",0.0608733711661234
"581","1989","2420470",1,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"582","1989","2420490",1,1,"December 31, 1989","1400",NA,NA,0,2,0,0,4,"657101.771",0
"583","1989","2420530",1,1,"December 31, 1989","1400",NA,NA,0,2,0,0,4,"657101.771",0
"584","1989","2420530",4,3,"December 31, 1989","1400",NA,NA,6,3,2,0,4,"657101.771",0.091310056749185
"585","1989","2420560",1,1,"December 31, 1989","1400",NA,NA,2,10,0.2,0,4,"657101.771",0.0304366855830617
"586","1989","2420560",4,3,"December 31, 1989","1400",NA,NA,5,1,5,0,4,"657101.771",0.0760917139576542
"587","1989","2421170",1,1,"December 31, 1989","1400",NA,NA,0,1,0,0,4,"657101.771",0
"588","1989","2421170",2,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"589","1989","2421220",1,1,"December 31, 1989","1400",NA,NA,5,7,0.714285714285714,0,4,"657101.771",0.0760917139576542
"590","1989","2421260",1,1,"December 31, 1989","1400",NA,NA,1,5,0.2,0,4,"657101.771",0.0152183427915308
"591","1989","2421260",2,1,"December 31, 1989","1400",NA,NA,3,2,1.5,0,4,"657101.771",0.0456550283745925
"592","1989","2421300",1,1,"December 31, 1989","1400",NA,NA,27,34,0.794117647058823,0,4,"657101.771",0.410895255371333
"593","1989","2421340",1,1,"December 31, 1989","1400",NA,NA,2,4,0.5,0,4,"657101.771",0.0304366855830617
"594","1989","2421340",2,1,"December 31, 1989","1400",NA,NA,7,5,1.4,0,4,"657101.771",0.106528399540716
"595","1989","2421420",1,1,"December 31, 1989","1400",NA,NA,3,7,0.428571428571429,0,4,"657101.771",0.0456550283745925
"596","1989","2421420",2,1,"December 31, 1989","1400",NA,NA,3,2,1.5,0,4,"657101.771",0.0456550283745925
"597","1989","2421420",5,3,"December 31, 1989","1400",NA,NA,8,1,8,0,4,"657101.771",0.121746742332247
"598","1989","2421460",1,1,"December 31, 1989","1400",NA,NA,4,8,0.5,0,4,"657101.771",0.0608733711661234
"599","1989","2421460",2,1,"December 31, 1989","1400",NA,NA,1,2,0.5,0,4,"657101.771",0.0152183427915308
"600","1989","2421460",4,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"601","1989","2421460",5,3,"December 31, 1989","1400",NA,NA,17,4,4.25,0,4,"657101.771",0.258711827456024
"602","1989","2421500",1,1,"December 31, 1989","1400",NA,NA,6,7,0.857142857142857,0,4,"657101.771",0.091310056749185
"603","1989","2421500",2,1,"December 31, 1989","1400",NA,NA,6,3,2,0,4,"657101.771",0.091310056749185
"604","1989","2421550",1,1,"December 31, 1989","1400",NA,NA,2,6,0.333333333333333,0,4,"657101.771",0.0304366855830617
"605","1989","2421550",2,1,"December 31, 1989","1400",NA,NA,8,8,1,0,4,"657101.771",0.121746742332247
"606","1989","2421600",1,1,"December 31, 1989","1400",NA,NA,2,6,0.333333333333333,0,4,"657101.771",0.0304366855830617
"607","1989","2421600",4,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"608","1989","2421650",1,1,"December 31, 1989","1400",NA,NA,7,10,0.7,0,4,"657101.771",0.106528399540716
"609","1989","2421650",2,1,"December 31, 1989","1400",NA,NA,4,4,1,0,4,"657101.771",0.0608733711661234
"610","1989","2421700",1,1,"December 31, 1989","1400",NA,NA,3,3,1,0,4,"657101.771",0.0456550283745925
"611","1989","2421700",2,1,"December 31, 1989","1400",NA,NA,4,2,2,0,4,"657101.771",0.0608733711661234
"612","1989","2421780",1,1,"December 31, 1989","1400",NA,NA,7,13,0.538461538461538,0,4,"657101.771",0.106528399540716
"613","1989","2429110",1,1,"December 31, 1989","1400",NA,NA,24,34,0.705882352941177,0,4,"657101.771",0.36524022699674
"614","1989","2429110",2,1,"December 31, 1989","1400",NA,NA,1,1,1,0,4,"657101.771",0.0152183427915308
"615","1989","2429130",1,1,"December 31, 1989","1400",NA,NA,1,2,0.5,0,4,"657101.771",0.0152183427915308
"616","1989","2429130",2,1,"December 31, 1989","1400",NA,NA,2,2,1,0,4,"657101.771",0.0304366855830617
"617","1989","2429140",1,1,"December 31, 1989","1400",NA,NA,0,1,0,0,4,"657101.771",0
"618","1989","2429140",4,3,"December 31, 1989","1400",NA,NA,6,1,6,0,4,"657101.771",0.091310056749185
"619","1989","2429160",1,1,"December 31, 1989","1400",NA,NA,0,2,0,0,4,"657101.771",0
"620","1989","2452440",1,1,"December 31, 1989","1060",NA,NA,2,2,1,0,4,"3384308.91",0.00590962602169788
"621","1989","2452550",1,1,"December 31, 1989","1060",NA,NA,5,5,1,0,4,"3384308.91",0.0147740650542447
"622","1989","2452550",2,1,"December 31, 1989","1060",NA,NA,2,2,1,0,4,"3384308.91",0.00590962602169788
"623","1989","2452700",1,1,"December 31, 1989","1060",NA,NA,4,9,0.444444444444444,0,4,"3384308.91",0.0118192520433958
"624","1989","2452780",1,1,"December 31, 1989","1060",NA,NA,4,8,0.5,0,4,"3384308.91",0.0118192520433958
"625","1989","2452780",5,3,"December 31, 1989","1060",NA,NA,2,1,2,3,4,"3384308.91",0.00590962602169788
"626","1989","2456120",1,1,"December 31, 1989","1060",NA,NA,41,61,0.672131147540984,0,4,"3384308.91",0.121147333444807
"627","1989","2456120",4,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"628","1989","2456120",5,3,"December 31, 1989","1060",NA,NA,1,1,1,3,4,"3384308.91",0.00295481301084894
"629","1989","2456200",1,1,"December 31, 1989","1060",NA,NA,3,9,0.333333333333333,0,4,"3384308.91",0.00886443903254682
"630","1989","2456280",1,1,"December 31, 1989","1060",NA,NA,10,11,0.909090909090909,0,4,"3384308.91",0.0295481301084894
"631","1989","2456310",1,1,"December 31, 1989","1060",NA,NA,9,11,0.818181818181818,0,4,"3384308.91",0.0265933170976405
"632","1989","2456310",5,3,"December 31, 1989","1060",NA,NA,7,3,2.33333333333333,2.33333333333333,4,"3384308.91",0.0206836910759426
"633","1989","2456400",1,1,"December 31, 1989","1060",NA,NA,74,93,0.795698924731183,0,4,"3384308.91",0.218656162802822
"634","1989","2456400",2,1,"December 31, 1989","1060",NA,NA,3,5,0.6,0,4,"3384308.91",0.00886443903254682
"635","1989","2456400",5,3,"December 31, 1989","1060",NA,NA,27,7,3.85714285714286,3,4,"3384308.91",0.0797799512929214
"636","1989","2456450",1,1,"December 31, 1989","1060",NA,NA,8,8,1,0,4,"3384308.91",0.0236385040867915
"637","1989","2456450",5,3,"December 31, 1989","1060",NA,NA,6,1,6,3,4,"3384308.91",0.0177288780650936
"638","1989","2456580",5,3,"December 31, 1989","1060",NA,NA,28,4,7,5,4,"3384308.91",0.0827347643037704
"639","1989","2456650",1,1,"December 31, 1989","1060",NA,NA,58,82,0.707317073170732,0,4,"3384308.91",0.171379154629239
"640","1989","2456650",2,1,"December 31, 1989","1060",NA,NA,13,9,1.44444444444444,0,4,"3384308.91",0.0384125691410362
"641","1989","2456650",4,1,"December 31, 1989","1060",NA,NA,6,4,1.5,2,4,"3384308.91",0.0177288780650936
"642","1989","2456650",4,3,"December 31, 1989","1060",NA,NA,4,2,2,1,4,"3384308.91",0.0118192520433958
"643","1989","2456650",5,3,"December 31, 1989","1060",NA,NA,90,13,6.92307692307692,2.76923076923077,4,"3384308.91",0.265933170976405
"644","1989","2456750",1,1,"December 31, 1989","1060",NA,NA,46,56,0.821428571428571,0,4,"3384308.91",0.135921398499051
"645","1989","2456750",4,1,"December 31, 1989","1060",NA,NA,18,3,6,1.33333333333333,4,"3384308.91",0.0531866341952809
"646","1989","2456750",5,3,"December 31, 1989","1060",NA,NA,25,1,25,0,4,"3384308.91",0.0738703252712235
"647","1989","2457150",1,1,"December 31, 1989","1060",NA,NA,17,25,0.68,0,4,"3384308.91",0.050231821184432
"648","1989","2457280",1,1,"December 31, 1989","1060",NA,NA,28,34,0.823529411764706,0,4,"3384308.91",0.0827347643037704
"649","1989","2457320",1,1,"December 31, 1989","1060",NA,NA,26,32,0.8125,0,4,"3384308.91",0.0768251382820725
"650","1989","2457400",1,1,"December 31, 1989","1060",NA,NA,1,8,0.125,0,4,"3384308.91",0.00295481301084894
"651","1989","2462110",1,1,"December 31, 1989","1060",NA,NA,0,5,0,0,4,"3384308.91",0
"652","1989","2462200",1,1,"December 31, 1989","1060",NA,NA,32,39,0.82051282051282,0,4,"3384308.91",0.0945540163471661
"653","1989","2462200",5,3,"December 31, 1989","1060",NA,NA,9,2,4.5,0,4,"3384308.91",0.0265933170976405
"654","1989","2462240",1,1,"December 31, 1989","1060",NA,NA,12,35,0.342857142857143,0,4,"3384308.91",0.0354577561301873
"655","1989","2462240",5,3,"December 31, 1989","1060",NA,NA,5,2,2.5,2,4,"3384308.91",0.0147740650542447
"656","1989","2462260",1,1,"December 31, 1989","1060",NA,NA,0,1,0,0,4,"3384308.91",0
"657","1989","2462280",1,1,"December 31, 1989","1060",NA,NA,30,50,0.6,0,4,"3384308.91",0.0886443903254683
"658","1989","2462310",1,1,"December 31, 1989","1060",NA,NA,45,68,0.661764705882353,0,4,"3384308.91",0.132966585488202
"659","1989","2462510",1,1,"December 31, 1989","1060",NA,NA,26,47,0.553191489361702,0,4,"3384308.91",0.0768251382820725
"660","1989","2463110",1,1,"December 31, 1989","1060",NA,NA,42,104,0.403846153846154,0,4,"3384308.91",0.124102146455656
"661","1989","2463110",4,1,"December 31, 1989","1060",NA,NA,4,2,2,0.5,4,"3384308.91",0.0118192520433958
"662","1989","2463130",1,1,"December 31, 1989","1060",NA,NA,13,26,0.5,0,4,"3384308.91",0.0384125691410362
"663","1989","2463130",2,3,"December 31, 1989","1060",NA,NA,0,1,0,0,4,"3384308.91",0
"664","1989","2463130",5,3,"December 31, 1989","1060",NA,NA,2,1,2,0,4,"3384308.91",0.00590962602169788
"665","1989","2463150",1,1,"December 31, 1989","1060",NA,NA,12,16,0.75,0,4,"3384308.91",0.0354577561301873
"666","1989","2463170",1,1,"December 31, 1989","1060",NA,NA,26,31,0.838709677419355,0,4,"3384308.91",0.0768251382820725
"667","1989","2463190",1,1,"December 31, 1989","1060",NA,NA,73,119,0.613445378151261,0,4,"3384308.91",0.215701349791973
"668","1989","2463190",2,1,"December 31, 1989","1060",NA,NA,9,9,1,0,4,"3384308.91",0.0265933170976405
"669","1989","2463190",4,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"670","1989","2463200",1,1,"December 31, 1989","1060",NA,NA,3,3,1,0,4,"3384308.91",0.00886443903254682
"671","1989","2463220",1,1,"December 31, 1989","1060",NA,NA,32,54,0.592592592592593,0,4,"3384308.91",0.0945540163471661
"672","1989","2463220",5,3,"December 31, 1989","1060",NA,NA,15,3,5,1,4,"3384308.91",0.0443221951627341
"673","1989","2463250",1,1,"December 31, 1989","1060",NA,NA,9,11,0.818181818181818,0,4,"3384308.91",0.0265933170976405
"674","1989","2464500",1,1,"December 31, 1989","1060",NA,NA,169,239,0.707112970711297,0,4,"3384308.91",0.499363398833471
"675","1989","2464500",2,1,"December 31, 1989","1060",NA,NA,70,55,1.27272727272727,0,4,"3384308.91",0.206836910759426
"676","1989","2464500",4,1,"December 31, 1989","1060",NA,NA,2,1,2,0,4,"3384308.91",0.00590962602169788
"677","1989","2464500",4,3,"December 31, 1989","1060",NA,NA,3,1,3,0,4,"3384308.91",0.00886443903254682
"678","1989","2464500",5,1,"December 31, 1989","1060",NA,NA,3,1,3,2,4,"3384308.91",0.00886443903254682
"679","1989","2464500",5,3,"December 31, 1989","1060",NA,NA,156,36,4.33333333333333,1.11111111111111,4,"3384308.91",0.460950829692435
"680","1989","2465180",1,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"681","1989","2465180",2,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"682","1989","2465180",4,1,"December 31, 1989","1060",NA,NA,17,4,4.25,0,4,"3384308.91",0.050231821184432
"683","1989","2465180",5,3,"December 31, 1989","1060",NA,NA,124,14,8.85714285714286,2.35714285714286,4,"3384308.91",0.366396813345269
"684","1989","2465200",2,1,"December 31, 1989","1060",NA,NA,2,1,2,0,4,"3384308.91",0.00590962602169788
"685","1989","2465220",1,1,"December 31, 1989","1060",NA,NA,0,1,0,0,4,"3384308.91",0
"686","1989","2465220",5,3,"December 31, 1989","1060",NA,NA,39,3,13,0,4,"3384308.91",0.115237707423109
"687","1989","2465260",1,1,"December 31, 1989","1060",NA,NA,28,38,0.736842105263158,0,4,"3384308.91",0.0827347643037704
"688","1989","2465260",2,1,"December 31, 1989","1060",NA,NA,70,65,1.07692307692308,0,4,"3384308.91",0.206836910759426
"689","1989","2465260",4,1,"December 31, 1989","1060",NA,NA,11,4,2.75,0,4,"3384308.91",0.0325029431193384
"690","1989","2465260",4,3,"December 31, 1989","1060",NA,NA,13,2,6.5,0,4,"3384308.91",0.0384125691410362
"691","1989","2465260",5,1,"December 31, 1989","1060",NA,NA,3,2,1.5,1.5,4,"3384308.91",0.00886443903254682
"692","1989","2465260",5,3,"December 31, 1989","1060",NA,NA,552,76,7.26315789473684,1.55263157894737,4,"3384308.91",1.63105678198862
"693","1989","2465280",5,3,"December 31, 1989","1060",NA,NA,3,1,3,0,4,"3384308.91",0.00886443903254682
"694","1989","2465300",5,3,"December 31, 1989","1060",NA,NA,65,3,21.6666666666667,14.3333333333333,4,"3384308.91",0.192062845705181
"695","1989","2465320",5,3,"December 31, 1989","1060",NA,NA,56,6,9.33333333333333,5.5,4,"3384308.91",0.165469528607541
"696","1989","2465340",2,1,"December 31, 1989","1060",NA,NA,12,9,1.33333333333333,0,4,"3384308.91",0.0354577561301873
"697","1989","2465340",5,3,"December 31, 1989","1060",NA,NA,14,8,1.75,1.125,4,"3384308.91",0.0413673821518852
"698","1989","2465420",1,1,"December 31, 1989","1060",NA,NA,0,1,0,0,4,"3384308.91",0
"699","1989","2465420",2,1,"December 31, 1989","1060",NA,NA,8,7,1.14285714285714,0,4,"3384308.91",0.0236385040867915
"700","1989","2465420",2,3,"December 31, 1989","1060",NA,NA,0,1,0,0,4,"3384308.91",0
"701","1989","2465420",4,1,"December 31, 1989","1060",NA,NA,16,9,1.77777777777778,0,4,"3384308.91",0.0472770081735831
"702","1989","2465420",5,3,"December 31, 1989","1060",NA,NA,18,8,2.25,1.5,4,"3384308.91",0.0531866341952809
"703","1989","2465440",2,1,"December 31, 1989","1060",NA,NA,2,2,1,0,4,"3384308.91",0.00590962602169788
"704","1989","2465440",5,3,"December 31, 1989","1060",NA,NA,51,3,17,9.33333333333333,4,"3384308.91",0.150695463553296
"705","1989","2465460",1,1,"December 31, 1989","1060",NA,NA,0,1,0,0,4,"3384308.91",0
"706","1989","2465480",4,3,"December 31, 1989","1060",NA,NA,9,3,3,0,4,"3384308.91",0.0265933170976405
"707","1989","2465480",5,3,"December 31, 1989","1060",NA,NA,203,10,20.3,3.4,4,"3384308.91",0.599827041202335
"708","1989","2465500",1,1,"December 31, 1989","1060",NA,NA,1,6,0.166666666666667,0,4,"3384308.91",0.00295481301084894
"709","1989","2465500",2,1,"December 31, 1989","1060",NA,NA,6,5,1.2,0,4,"3384308.91",0.0177288780650936
"710","1989","2465500",5,3,"December 31, 1989","1060",NA,NA,35,5,7,1.8,4,"3384308.91",0.103418455379713
"711","1989","2465540",1,1,"December 31, 1989","1060",NA,NA,2,4,0.5,0,4,"3384308.91",0.00590962602169788
"712","1989","2465540",2,1,"December 31, 1989","1060",NA,NA,2,2,1,0,4,"3384308.91",0.00590962602169788
"713","1989","2465540",4,1,"December 31, 1989","1060",NA,NA,8,3,2.66666666666667,0,4,"3384308.91",0.0236385040867915
"714","1989","2465540",4,3,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"715","1989","2465580",1,1,"December 31, 1989","1060",NA,NA,24,32,0.75,0,4,"3384308.91",0.0709155122603746
"716","1989","2465580",5,3,"December 31, 1989","1060",NA,NA,40,6,6.66666666666667,4,4,"3384308.91",0.118192520433958
"717","1989","2465600",1,1,"December 31, 1989","1060",NA,NA,35,50,0.7,0,4,"3384308.91",0.103418455379713
"718","1989","2465600",4,1,"December 31, 1989","1060",NA,NA,3,3,1,0,4,"3384308.91",0.00886443903254682
"719","1989","2465620",1,1,"December 31, 1989","1060",NA,NA,8,14,0.571428571428571,0,4,"3384308.91",0.0236385040867915
"720","1989","2465620",2,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"721","1989","2465620",4,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"722","1989","2465620",5,3,"December 31, 1989","1060",NA,NA,4,1,4,0,4,"3384308.91",0.0118192520433958
"723","1989","2465640",1,1,"December 31, 1989","1060",NA,NA,3,3,1,0,4,"3384308.91",0.00886443903254682
"724","1989","2465640",4,1,"December 31, 1989","1060",NA,NA,2,1,2,3,4,"3384308.91",0.00590962602169788
"725","1989","2465700",1,1,"December 31, 1989","1060",NA,NA,29,52,0.557692307692308,0,4,"3384308.91",0.0856895773146193
"726","1989","2465700",2,1,"December 31, 1989","1060",NA,NA,15,13,1.15384615384615,0,4,"3384308.91",0.0443221951627341
"727","1989","2465700",4,1,"December 31, 1989","1060",NA,NA,46,18,2.55555555555556,0.111111111111111,4,"3384308.91",0.135921398499051
"728","1989","2465700",5,3,"December 31, 1989","1060",NA,NA,77,20,3.85,1.9,4,"3384308.91",0.227520601835368
"729","1989","2465720",1,1,"December 31, 1989","1060",NA,NA,5,16,0.3125,0,4,"3384308.91",0.0147740650542447
"730","1989","2465720",5,3,"December 31, 1989","1060",NA,NA,3,2,1.5,0,4,"3384308.91",0.00886443903254682
"731","1989","2465740",5,3,"December 31, 1989","1060",NA,NA,17,4,4.25,2.25,4,"3384308.91",0.050231821184432
"732","1989","2466280",1,1,"December 31, 1989","1060",NA,NA,2,8,0.25,0,4,"3384308.91",0.00590962602169788
"733","1989","2466300",1,1,"December 31, 1989","1060",NA,NA,39,62,0.629032258064516,0,4,"3384308.91",0.115237707423109
"734","1989","2466300",5,3,"December 31, 1989","1060",NA,NA,15,3,5,4,4,"3384308.91",0.0443221951627341
"735","1989","2466380",1,1,"December 31, 1989","1060",NA,NA,54,67,0.805970149253731,0,4,"3384308.91",0.159559902585843
"736","1989","2466380",2,1,"December 31, 1989","1060",NA,NA,18,12,1.5,0,4,"3384308.91",0.0531866341952809
"737","1989","2466380",4,1,"December 31, 1989","1060",NA,NA,7,3,2.33333333333333,2,4,"3384308.91",0.0206836910759426
"738","1989","2466380",4,3,"December 31, 1989","1060",NA,NA,2,2,1,1,4,"3384308.91",0.00590962602169788
"739","1989","2466380",5,3,"December 31, 1989","1060",NA,NA,134,14,9.57142857142857,6.07142857142857,4,"3384308.91",0.395944943453758
"740","1989","2466420",1,1,"December 31, 1989","1060",NA,NA,19,26,0.730769230769231,0,4,"3384308.91",0.0561414472061299
"741","1989","2466420",2,1,"December 31, 1989","1060",NA,NA,10,9,1.11111111111111,0,4,"3384308.91",0.0295481301084894
"742","1989","2466420",4,1,"December 31, 1989","1060",NA,NA,1,1,1,2,4,"3384308.91",0.00295481301084894
"743","1989","2466420",5,3,"December 31, 1989","1060",NA,NA,18,4,4.5,1.25,4,"3384308.91",0.0531866341952809
"744","1989","2466500",1,1,"December 31, 1989","1060",NA,NA,21,29,0.724137931034483,0,4,"3384308.91",0.0620510732278278
"745","1989","2466600",1,1,"December 31, 1989","1060",NA,NA,6,6,1,0,4,"3384308.91",0.0177288780650936
"746","1989","2466700",1,1,"December 31, 1989","1060",NA,NA,66,85,0.776470588235294,0,4,"3384308.91",0.19501765871603
"747","1989","2466780",1,1,"December 31, 1989","1060",NA,NA,1,3,0.333333333333333,0,4,"3384308.91",0.00295481301084894
"748","1989","2469480",1,1,"December 31, 1989","1060",NA,NA,4,6,0.666666666666667,0,4,"3384308.91",0.0118192520433958
"749","1989","2469540",1,1,"December 31, 1989","1060",NA,NA,0,3,0,0,4,"3384308.91",0
"750","1989","2469600",1,1,"December 31, 1989","1060",NA,NA,32,41,0.780487804878049,0,4,"3384308.91",0.0945540163471661
"751","1989","2469600",2,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"752","1989","2469600",4,1,"December 31, 1989","1060",NA,NA,4,3,1.33333333333333,2,4,"3384308.91",0.0118192520433958
"753","1989","2470110",1,1,"December 31, 1989","1060",NA,NA,1,1,1,0,4,"3384308.91",0.00295481301084894
"754","1989","2470180",5,3,"December 31, 1989","1060",NA,NA,3,1,3,3,4,"3384308.91",0.00886443903254682
"755","1989","2470460",1,1,"December 31, 1989","1060",NA,NA,0,1,0,0,4,"3384308.91",0
"756","1989","2472150",1,1,"December 31, 1989","1060",NA,NA,8,12,0.666666666666667,0,4,"3384308.91",0.0236385040867915
"757","1989","2472150",2,1,"December 31, 1989","1060",NA,NA,9,7,1.28571428571429,0,4,"3384308.91",0.0265933170976405
"758","1989","2472150",5,3,"December 31, 1989","1060",NA,NA,6,6,1,0,4,"3384308.91",0.0177288780650936
"759","1989","2472180",1,1,"December 31, 1989","1060",NA,NA,3,5,0.6,0,4,"3384308.91",0.00886443903254682
"760","1989","2472200",1,1,"December 31, 1989","1060",NA,NA,0,4,0,0,4,"3384308.91",0
"761","1989","2472230",1,1,"December 31, 1989","1060",NA,NA,0,2,0,0,4,"3384308.91",0
"762","1989","2472230",2,1,"December 31, 1989","1060",NA,NA,1,3,0.333333333333333,0,4,"3384308.91",0.00295481301084894
"763","1989","2472230",5,3,"December 31, 1989","1060",NA,NA,3,1,3,0,4,"3384308.91",0.00886443903254682
