"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"1993","3525009","December 31, 1993","0610",NA,NA,4,10,0.4,0,555,4,"Hamilton",629796.445,537,0.0635125846097782
"1993","3525014","December 31, 1993","0610",NA,NA,28,30,0.933333333333333,0,555,4,"Hamilton",629796.445,537,0.444588092268447
"1993","3525018","December 31, 1993","0610",NA,NA,113,104,1.08653846153846,0,555,4,"Hamilton",629796.445,537,1.79423051522623
"1993","3525026","December 31, 1993","0610",NA,NA,8,12,0.666666666666667,0,555,4,"Hamilton",629796.445,537,0.127025169219556
"1993","3525030","December 31, 1993","0610",NA,NA,29,57,0.508771929824561,0,555,4,"Hamilton",629796.445,537,0.460466238420892
"1993","3526065","December 31, 1993","0610","HAMILTON","GRIMSBY T",14,18,0.777777777777778,0,555,4,"Hamilton",629796.445,537,0.222294046134224
"1993","3543004","December 31, 1993","2270",NA,NA,48,73,0.657534246575342,0.0684931506849315,1425,4,"Toronto",4218289.04,535,0.113790211018826
"1993","3543012","December 31, 1993","2270","TORONTO","MONO T",20,47,0.425531914893617,0,1425,4,"Toronto",4218289.04,535,0.0474125879245107
"1993","4602069","December 31, 1993","2680","WINNIPEG","TACHÉ RM",1,1,1,0,2121,4,"Winnipeg",682176.683,602,0.0146589589606363
"1993","4602075","December 31, 1993","2680","WINNIPEG","RITCHOT RM",0,4,0,0,2121,4,"Winnipeg",682176.683,602,0
"1993","4611040","December 31, 1993","2680","WINNIPEG","WINNIPEG CY",281,364,0.771978021978022,0.00824175824175824,2121,4,"Winnipeg",682176.683,602,4.1191674679388
"1993","4612047","December 31, 1993","2680","WINNIPEG","SPRINGFIELD RM",0,5,0,0,2121,4,"Winnipeg",682176.683,602,0
"1993","4613032","December 31, 1993","2680","WINNIPEG","EAST ST. PAUL RM",2,8,0.25,0,2121,4,"Winnipeg",682176.683,602,0.0293179179212726
"1993","4613037","December 31, 1993","2680","WINNIPEG","WEST ST. PAUL RM",0,3,0,0,2121,4,"Winnipeg",682176.683,602,0
"1993","4614015","December 31, 1993","2680","WINNIPEG","ROSSER RM",0,1,0,0,2121,4,"Winnipeg",682176.683,602,0
"1993","4706027","December 31, 1993","1490","REGINA","REGINA CY",69,83,0.831325301204819,0,1077,4,"Regina",198659.02,705,3.47328804904001
"1993","4706029","December 31, 1993","1490","REGINA","EDENWOLD NO. 158 RM",0,2,0,0,1077,4,"Regina",198659.02,705,0
"1993","4706030","December 31, 1993","1490","REGINA","WHITE CITY T",0,1,0,0,1077,4,"Regina",198659.02,705,0
"1993","4706031","December 31, 1993","1490","REGINA","PILOT BUTTE T",0,1,0,0,1077,4,"Regina",198659.02,705,0
"1993","4706032","December 31, 1993","1490","REGINA","BALGONIE T",0,1,0,0,1077,4,"Regina",198659.02,705,0
"1993","4706053","December 31, 1993","1490","REGINA","LUMSDEN NO. 189 RM",0,2,0,0,1077,4,"Regina",198659.02,705,0
"1993","4706056","December 31, 1993","1490","REGINA","LUMSDEN T",0,2,0,0,1077,4,"Regina",198659.02,705,0
"1993","4706058","December 31, 1993","1490","REGINA","REGINA BEACH T",0,1,0,0,1077,4,"Regina",198659.02,705,0
"1993","4711066","December 31, 1993","1700","SASKATOON","SASKATOON CY",57,57,1,0.0526315789473684,1251,4,"Saskatoon",222880.121,725,2.55742861876856
"1993","4711068","December 31, 1993","1700","SASKATOON","WARMAN CY",0,1,0,0,1251,4,"Saskatoon",222880.121,725,0
"1993","4711069","December 31, 1993","1700","SASKATOON","BLUCHER NO. 343 RM",1,1,1,0,1251,4,"Saskatoon",222880.121,725,0.0448671687503256
"1993","4806014","December 31, 1993","0140","CALGARY","ROCKY VIEW COUNTY MD",2,27,0.0740740740740741,0,33,4,"Calgary",803617.45,825,0.0248874635561983
"1993","4806016","December 31, 1993","0140","CALGARY","CALGARY CY",586,897,0.653288740245262,0,33,4,"Calgary",803617.45,825,7.2920268219661
"1993","4806017","December 31, 1993","0140","CALGARY","CHESTERMERE CY",2,7,0.285714285714286,0,33,4,"Calgary",803617.45,825,0.0248874635561983
"1993","4806019","December 31, 1993","0140","CALGARY","COCHRANE T",16,23,0.695652173913043,0,33,4,"Calgary",803617.45,825,0.199099708449586
"1993","4806021","December 31, 1993","0140","CALGARY","AIRDRIE CY",35,61,0.573770491803279,0,33,4,"Calgary",803617.45,825,0.43553061223347
"1993","4806024","December 31, 1993","0140","CALGARY","BEISEKER VL",0,1,0,0,33,4,"Calgary",803617.45,825,0
"1993","4811012","December 31, 1993","0340","EDMONTON","LEDUC COUNTY MD",0,13,0,0,207,4,"Edmonton",877513.385,835,0
"1993","4811013","December 31, 1993","0340","EDMONTON","BEAUMONT CY",9,16,0.5625,0,207,4,"Edmonton",877513.385,835,0.102562538120145
"1993","4811016","December 31, 1993","0340","EDMONTON","LEDUC CY",31,30,1.03333333333333,0,207,4,"Edmonton",877513.385,835,0.353270964636055
"1993","4811018","December 31, 1993","0340","EDMONTON","DEVON T",3,9,0.333333333333333,0,207,4,"Edmonton",877513.385,835,0.034187512706715
"1993","4811019","December 31, 1993","0340","EDMONTON","CALMAR T",11,20,0.55,0,207,4,"Edmonton",877513.385,835,0.125354213257955
"1993","4811021","December 31, 1993","0340","EDMONTON","THORSBY T",2,2,1,0,207,4,"Edmonton",877513.385,835,0.02279167513781
"1993","4811034","December 31, 1993","0340","EDMONTON","PARKLAND COUNTY MD",4,44,0.0909090909090909,0,207,4,"Edmonton",877513.385,835,0.04558335027562
"1993","4811045","December 31, 1993","0340","EDMONTON","WABAMUN VL",1,1,1,0,207,4,"Edmonton",877513.385,835,0.011395837568905
"1993","4811048","December 31, 1993","0340","EDMONTON","STONY PLAIN T",7,16,0.4375,0,207,4,"Edmonton",877513.385,835,0.079770862982335
"1993","4811049","December 31, 1993","0340","EDMONTON","SPRUCE GROVE CY",21,31,0.67741935483871,0,207,4,"Edmonton",877513.385,835,0.239312588947005
"1993","4811052","December 31, 1993","0340","EDMONTON","STRATHCONA COUNTY SM",165,222,0.743243243243243,0,207,4,"Edmonton",877513.385,835,1.88031319886933
"1993","4811056","December 31, 1993","0340","EDMONTON","FORT SASKATCHEWAN CY",12,15,0.8,0,207,4,"Edmonton",877513.385,835,0.13675005082686
"1993","4811059","December 31, 1993","0340","EDMONTON","STURGEON COUNTY MD",7,29,0.241379310344828,0,207,4,"Edmonton",877513.385,835,0.079770862982335
"1993","4811061","December 31, 1993","0340","EDMONTON","EDMONTON CY",771,741,1.04048582995951,0.00404858299595142,207,4,"Edmonton",877513.385,835,8.78619076562576
"1993","4811062","December 31, 1993","0340","EDMONTON","ST. ALBERT CY",212,188,1.12765957446809,0.101063829787234,207,4,"Edmonton",877513.385,835,2.41591756460786
"1993","4811064","December 31, 1993","0340","EDMONTON","GIBBONS T",1,3,0.333333333333333,0,207,4,"Edmonton",877513.385,835,0.011395837568905
"1993","4811065","December 31, 1993","0340","EDMONTON","REDWATER T",0,1,0,0,207,4,"Edmonton",877513.385,835,0
"1993","4811066","December 31, 1993","0340","EDMONTON","BON ACCORD T",2,3,0.666666666666667,0,207,4,"Edmonton",877513.385,835,0.02279167513781
"1993","4811068","December 31, 1993","0340","EDMONTON","MORINVILLE T",8,12,0.666666666666667,0,207,4,"Edmonton",877513.385,835,0.09116670055124
"1993","4811069","December 31, 1993","0340","EDMONTON","LEGAL T",0,2,0,0,207,4,"Edmonton",877513.385,835,0
"1993","5911019","December 31, 1993","2410",NA,NA,239,220,1.08636363636364,0.113636363636364,1773,4,"Vancouver",1780597.35,933,1.34224618496708
"1993","5911025","December 31, 1993","2410","VANCOUVER","BURNABY CY",43,13,3.30769230769231,0.923076923076923,1773,4,"Vancouver",1780597.35,933,0.241491991437593
"1993","5913011","December 31, 1993","2410","VANCOUVER","DELTA CY",66,74,0.891891891891892,0.175675675675676,1773,4,"Vancouver",1780597.35,933,0.370662126392584
"1993","5913018","December 31, 1993","2410",NA,NA,12,11,1.09090909090909,0,1773,4,"Vancouver",1780597.35,933,0.0673931138895607
"1993","5915004","December 31, 1993","2410","VANCOUVER","SURREY CY",631,380,1.66052631578947,0.344736842105263,1773,4,"Vancouver",1780597.35,933,3.54375457202607
"1993","5915007","December 31, 1993","2410","VANCOUVER","WHITE ROCK CY",50,34,1.47058823529412,0.647058823529412,1773,4,"Vancouver",1780597.35,933,0.280804641206503
"1993","5915011","December 31, 1993","2410","VANCOUVER","DELTA CY",89,84,1.05952380952381,0.154761904761905,1773,4,"Vancouver",1780597.35,933,0.499832261347575
"1993","5915015","December 31, 1993","2410","VANCOUVER","RICHMOND CY",265,328,0.807926829268293,0.0609756097560976,1773,4,"Vancouver",1780597.35,933,1.48826459839447
"1993","5915018","December 31, 1993","2410",NA,NA,3,2,1.5,1.5,1773,4,"Vancouver",1780597.35,933,0.0168482784723902
"1993","5915022","December 31, 1993","2410","VANCOUVER","VANCOUVER CY",1179,478,2.46652719665272,1.32008368200837,1773,4,"Vancouver",1780597.35,933,6.62137343964934
"1993","5915025","December 31, 1993","2410","VANCOUVER","BURNABY CY",251,149,1.68456375838926,0.718120805369127,1773,4,"Vancouver",1780597.35,933,1.40963929885664
"1993","5915029","December 31, 1993","2410","VANCOUVER","NEW WESTMINSTER CY",114,37,3.08108108108108,2.91891891891892,1773,4,"Vancouver",1780597.35,933,0.640234581950827
"1993","5915034","December 31, 1993","2410","VANCOUVER","COQUITLAM CY",221,134,1.64925373134328,0.529850746268657,1773,4,"Vancouver",1780597.35,933,1.24115651413274
"1993","5915038","December 31, 1993","2410","VANCOUVER","ANMORE VL",2,3,0.666666666666667,0,1773,4,"Vancouver",1780597.35,933,0.0112321856482601
"1993","5915039","December 31, 1993","2410","VANCOUVER","PORT COQUITLAM CY",187,103,1.81553398058252,0.320388349514563,1773,4,"Vancouver",1780597.35,933,1.05020935811232
"1993","5915043","December 31, 1993","2410","VANCOUVER","PORT MOODY CY",16,10,1.6,0.3,1773,4,"Vancouver",1780597.35,933,0.0898574851860809
"1993","5915046","December 31, 1993","2410","VANCOUVER","NORTH VANCOUVER DM",152,44,3.45454545454545,0.772727272727273,1773,4,"Vancouver",1780597.35,933,0.853646109267769
"1993","5915051","December 31, 1993","2410","VANCOUVER","NORTH VANCOUVER CY",45,13,3.46153846153846,3.23076923076923,1773,4,"Vancouver",1780597.35,933,0.252724177085853
"1993","5915055","December 31, 1993","2410","VANCOUVER","WEST VANCOUVER DM",160,55,2.90909090909091,1.52727272727273,1773,4,"Vancouver",1780597.35,933,0.898574851860809
"1993","5915065","December 31, 1993","2410","VANCOUVER","LIONS BAY VL",1,1,1,0,1773,4,"Vancouver",1780597.35,933,0.00561609282413006
"1993","5917005","December 31, 1993","2440","VICTORIA","NORTH SAANICH DM",4,9,0.444444444444444,0,1947,4,"Victoria",309247.321,935,0.129346310489138
"1993","5917010","December 31, 1993","2440","VICTORIA","SIDNEY T",10,9,1.11111111111111,0.333333333333333,1947,4,"Victoria",309247.321,935,0.323365776222844
"1993","5917015","December 31, 1993","2440","VICTORIA","CENTRAL SAANICH DM",8,14,0.571428571428571,0.214285714285714,1947,4,"Victoria",309247.321,935,0.258692620978275
"1993","5917021","December 31, 1993","2440","VICTORIA","SAANICH DM",80,64,1.25,0.5625,1947,4,"Victoria",309247.321,935,2.58692620978275
"1993","5917030","December 31, 1993","2440","VICTORIA","OAK BAY DM",1,1,1,0,1947,4,"Victoria",309247.321,935,0.0323365776222844
"1993","5917034","December 31, 1993","2440","VICTORIA","VICTORIA CY",127,32,3.96875,2.5625,1947,4,"Victoria",309247.321,935,4.10674535803012
"1993","5917040","December 31, 1993","2440","VICTORIA","ESQUIMALT DM",52,19,2.73684210526316,0.894736842105263,1947,4,"Victoria",309247.321,935,1.68150203635879
"1993","5917041","December 31, 1993","2440","VICTORIA","COLWOOD CY",1,6,0.166666666666667,0,1947,4,"Victoria",309247.321,935,0.0323365776222844
"1993","5917042","December 31, 1993","2440","VICTORIA","METCHOSIN DM",1,3,0.333333333333333,0,1947,4,"Victoria",309247.321,935,0.0323365776222844
"1993","5917044","December 31, 1993","2440","VICTORIA","LANGFORD CY",28,27,1.03703703703704,0.222222222222222,1947,4,"Victoria",309247.321,935,0.905424173423963
"1993","5917045","December 31, 1993","2440",NA,NA,0,7,0,0,1947,4,"Victoria",309247.321,935,0
"1993","5917047","December 31, 1993","2440","VICTORIA","VIEW ROYAL T",13,14,0.928571428571429,0.214285714285714,1947,4,"Victoria",309247.321,935,0.420375509089697
"1993","5917051","December 31, 1993","2440",NA,NA,8,22,0.363636363636364,0,1947,4,"Victoria",309247.321,935,0.258692620978275
"1993","5917809","December 31, 1993","2440",NA,NA,4,18,0.222222222222222,0,1947,4,"Victoria",309247.321,935,0.129346310489138
"1994","1209001","December 31, 1994","0580",NA,NA,1,5,0.2,0,385,4,"Halifax",347835.397,205,0.0287492304873158
"1994","1209008","December 31, 1994","0580","HALIFAX","EAST HANTS MD",11,22,0.5,0,385,4,"Halifax",347835.397,205,0.316241535360474
"1994","1209012","December 31, 1994","0580",NA,NA,23,64,0.359375,0,385,4,"Halifax",347835.397,205,0.661232301208264
"1994","1209018","December 31, 1994","0580",NA,NA,55,67,0.82089552238806,0,385,4,"Halifax",347835.397,205,1.58120767680237
"1994","1209021","December 31, 1994","0580",NA,NA,75,37,2.02702702702703,0,385,4,"Halifax",347835.397,205,2.15619228654869
"1994","1209022","December 31, 1994","0580",NA,NA,23,30,0.766666666666667,0,385,4,"Halifax",347835.397,205,0.661232301208264
"1994","1209024","December 31, 1994","0580",NA,NA,25,19,1.31578947368421,0,385,4,"Halifax",347835.397,205,0.718730762182895
"1994","1209026","December 31, 1994","0580",NA,NA,0,29,0,0,385,4,"Halifax",347835.397,205,0
"1994","2420015","December 31, 1994","1400","QUÃBEC","LAC-SAINT-JOSEPH V",1,1,1,0,1603,4,"Quebec",688133.017,421,0.0145320741091544
"1994","2421035","December 31, 1994","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",0,1,0,0,1603,4,"Quebec",688133.017,421,0
"1994","2421040","December 31, 1994","1400","QUÃBEC","LAC-BEAUPORT MÃ",1,2,0.5,0,1603,4,"Quebec",688133.017,421,0.0145320741091544
"1994","2421045","December 31, 1994","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL V",5,5,1,0,1603,4,"Quebec",688133.017,421,0.072660370545772
"1994","2422005","December 31, 1994","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",0,5,0,0,1603,4,"Quebec",688133.017,421,0
"1994","2422020","December 31, 1994","1400","QUÃBEC","SHANNON V",0,5,0,0,1603,4,"Quebec",688133.017,421,0
"1994","2422025","December 31, 1994","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,3,0.333333333333333,0,1603,4,"Quebec",688133.017,421,0.0145320741091544
"1994","2422030","December 31, 1994","1400","QUÉBEC","LAC-DELAGE V",0,1,0,0,1603,4,"Quebec",688133.017,421,0
"1994","2422035","December 31, 1994","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",2,4,0.5,0,1603,4,"Quebec",688133.017,421,0.0290641482183088
"1994","2422040","December 31, 1994","1400","QUÃBEC","LAC-BEAUPORT MÃ",5,9,0.555555555555556,0,1603,4,"Quebec",688133.017,421,0.072660370545772
"1994","2423005","December 31, 1994","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",48,55,0.872727272727273,0,1603,4,"Quebec",688133.017,421,0.697539557239411
"1994","2423020","December 31, 1994","1400","QUÃBEC","SHANNON V",1,1,1,0,1603,4,"Quebec",688133.017,421,0.0145320741091544
"1994","2423025","December 31, 1994","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",311,82,3.79268292682927,0,1603,4,"Quebec",688133.017,421,4.51947504794702
"1994","2423030","December 31, 1994","1400","QUÉBEC","LAC-DELAGE V",114,28,4.07142857142857,0,1603,4,"Quebec",688133.017,421,1.6566564484436
"1994","2423035","December 31, 1994","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",28,31,0.903225806451613,0,1603,4,"Quebec",688133.017,421,0.406898075056323
"1994","2423040","December 31, 1994","1400","QUÃBEC","LAC-BEAUPORT MÃ",2,2,1,0,1603,4,"Quebec",688133.017,421,0.0290641482183088
"1994","2423045","December 31, 1994","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL V",7,7,1,0,1603,4,"Quebec",688133.017,421,0.101724518764081
"1994","2423050","December 31, 1994","1400",NA,NA,71,52,1.36538461538462,0,1603,4,"Quebec",688133.017,421,1.03177726174996
"1994","2423055","December 31, 1994","1400",NA,NA,21,16,1.3125,0,1603,4,"Quebec",688133.017,421,0.305173556292242
"1994","2423060","December 31, 1994","1400",NA,NA,113,46,2.45652173913043,0,1603,4,"Quebec",688133.017,421,1.64212437433445
"1994","2423065","December 31, 1994","1400",NA,NA,18,6,3,0,1603,4,"Quebec",688133.017,421,0.261577333964779
"1994","2423070","December 31, 1994","1400","QUÃBEC","SAINT-LAMBERT-DE-LAUZON MÃ",15,19,0.789473684210526,0,1603,4,"Quebec",688133.017,421,0.217981111637316
"1994","2423802","December 31, 1994","1400",NA,NA,0,3,0,0,1603,4,"Quebec",688133.017,421,0
"1994","2424010","December 31, 1994","1400","QUÃBEC","FOSSAMBAULT-SUR-LE-LAC V",18,17,1.05882352941176,0,1603,4,"Quebec",688133.017,421,0.261577333964779
"1994","2424020","December 31, 1994","1400","QUÃBEC","SHANNON V",32,22,1.45454545454545,0,1603,4,"Quebec",688133.017,421,0.465026371492941
"1994","2425005","December 31, 1994","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",1,4,0.25,0,1603,4,"Quebec",688133.017,421,0.0145320741091544
"1994","2425010","December 31, 1994","1400","QUÃBEC","FOSSAMBAULT-SUR-LE-LAC V",8,9,0.888888888888889,0,1603,4,"Quebec",688133.017,421,0.116256592873235
"1994","2425015","December 31, 1994","1400","QUÃBEC","LAC-SAINT-JOSEPH V",1,1,1,0,1603,4,"Quebec",688133.017,421,0.0145320741091544
"1994","2425020","December 31, 1994","1400","QUÃBEC","SHANNON V",34,51,0.666666666666667,0,1603,4,"Quebec",688133.017,421,0.494090519711249
"1994","2425025","December 31, 1994","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",29,14,2.07142857142857,0,1603,4,"Quebec",688133.017,421,0.421430149165477
"1994","2425030","December 31, 1994","1400","QUÉBEC","LAC-DELAGE V",8,6,1.33333333333333,0,1603,4,"Quebec",688133.017,421,0.116256592873235
"1994","2425035","December 31, 1994","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",4,4,1,0,1603,4,"Quebec",688133.017,421,0.0581282964366176
"1994","2425040","December 31, 1994","1400","QUÃBEC","LAC-BEAUPORT MÃ",2,3,0.666666666666667,0,1603,4,"Quebec",688133.017,421,0.0290641482183088
"1994","2425045","December 31, 1994","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL V",9,13,0.692307692307692,0,1603,4,"Quebec",688133.017,421,0.13078866698239
"1994","2455055","December 31, 1994","1060","MONTRÃAL","POINTE-DES-CASCADES VL",1,3,0.333333333333333,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2455065","December 31, 1994","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",1,3,0.333333333333333,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2457005","December 31, 1994","1060","MONTRÉAL","CHAMBLY V",23,25,0.92,0.4,733,4,"Montreal",3484017.36,462,0.0660157445369331
"1994","2457010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",1,3,0.333333333333333,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2457015","December 31, 1994","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",22,6,3.66666666666667,1.5,733,4,"Montreal",3484017.36,462,0.0631454947744577
"1994","2457020","December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",29,32,0.90625,0.0625,733,4,"Montreal",3484017.36,462,0.0832372431117852
"1994","2457025","December 31, 1994","1060","MONTRÃAL","VERCHÃRES MÃ",0,1,0,0,733,4,"Montreal",3484017.36,462,0
"1994","2457030","December 31, 1994","1060","MONTRÃAL","BOIS-DES-FILION V",16,7,2.28571428571429,0.428571428571429,733,4,"Montreal",3484017.36,462,0.0459239961996056
"1994","2457035","December 31, 1994","1060","MONTRÉAL","SAINT-CONSTANT V",36,28,1.28571428571429,1,733,4,"Montreal",3484017.36,462,0.103328991449113
"1994","2457040","December 31, 1994","1060","MONTRÃAL","COTEAU-DU-LAC V",12,11,1.09090909090909,1.18181818181818,733,4,"Montreal",3484017.36,462,0.0344429971497042
"1994","2457045","December 31, 1994","1060","MONTRÉAL","MERCIER V",1,2,0.5,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2458005","December 31, 1994","1060","MONTRÉAL","CHAMBLY V",44,38,1.15789473684211,1.18421052631579,733,4,"Montreal",3484017.36,462,0.126290989548915
"1994","2458010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",24,9,2.66666666666667,3.22222222222222,733,4,"Montreal",3484017.36,462,0.0688859942994084
"1994","2458015","December 31, 1994","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",5,3,1.66666666666667,2,733,4,"Montreal",3484017.36,462,0.0143512488123768
"1994","2458020","December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",89,67,1.32835820895522,0.582089552238806,733,4,"Montreal",3484017.36,462,0.255452228860306
"1994","2458030","December 31, 1994","1060","MONTRÃAL","BOIS-DES-FILION V",62,54,1.14814814814815,0.277777777777778,733,4,"Montreal",3484017.36,462,0.177955485273472
"1994","2459005","December 31, 1994","1060","MONTRÉAL","CHAMBLY V",50,44,1.13636363636364,0.409090909090909,733,4,"Montreal",3484017.36,462,0.143512488123768
"1994","2459010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",36,40,0.9,0.15,733,4,"Montreal",3484017.36,462,0.103328991449113
"1994","2459015","December 31, 1994","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",16,22,0.727272727272727,0,733,4,"Montreal",3484017.36,462,0.0459239961996056
"1994","2459020","December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",46,43,1.06976744186047,0.627906976744186,733,4,"Montreal",3484017.36,462,0.132031489073866
"1994","2460005","December 31, 1994","1060","MONTRÉAL","CHAMBLY V",2,2,1,4,733,4,"Montreal",3484017.36,462,0.0057404995249507
"1994","2460010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",49,37,1.32432432432432,0.837837837837838,733,4,"Montreal",3484017.36,462,0.140642238361292
"1994","2460015","December 31, 1994","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",163,52,3.13461538461538,1.26923076923077,733,4,"Montreal",3484017.36,462,0.467850711283482
"1994","2460020","December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",25,11,2.27272727272727,0.272727272727273,733,4,"Montreal",3484017.36,462,0.0717562440618838
"1994","2464005","December 31, 1994","1060","MONTRÉAL","CHAMBLY V",65,66,0.984848484848485,0.136363636363636,733,4,"Montreal",3484017.36,462,0.186566234560898
"1994","2464010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",36,38,0.947368421052632,0.157894736842105,733,4,"Montreal",3484017.36,462,0.103328991449113
"1994","2464015","December 31, 1994","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",29,33,0.878787878787879,0,733,4,"Montreal",3484017.36,462,0.0832372431117852
"1994","2464020","December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",34,37,0.918918918918919,0,733,4,"Montreal",3484017.36,462,0.097588491924162
"1994","2465005","December 31, 1994","1060","MONTRÉAL","CHAMBLY V",499,423,1.17966903073286,0.174940898345154,733,4,"Montreal",3484017.36,462,1.4322546314752
"1994","2466010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",88,16,5.5,2.875,733,4,"Montreal",3484017.36,462,0.252581979097831
"1994","2466015","December 31, 1994","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",64,2,32,7.5,733,4,"Montreal",3484017.36,462,0.183695984798423
"1994","2466020","December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",11,5,2.2,3,733,4,"Montreal",3484017.36,462,0.0315727473872289
"1994","2466025","December 31, 1994","1060","MONTRÃAL","VERCHÃRES MÃ",490,203,2.41379310344828,1.77339901477833,733,4,"Montreal",3484017.36,462,1.40642238361292
"1994","2466035","December 31, 1994","1060","MONTRÉAL","SAINT-CONSTANT V",32,21,1.52380952380952,1.95238095238095,733,4,"Montreal",3484017.36,462,0.0918479923992113
"1994","2466040","December 31, 1994","1060","MONTRÃAL","COTEAU-DU-LAC V",148,53,2.79245283018868,2.15094339622642,733,4,"Montreal",3484017.36,462,0.424796964846352
"1994","2466045","December 31, 1994","1060","MONTRÉAL","MERCIER V",2,1,2,0,733,4,"Montreal",3484017.36,462,0.0057404995249507
"1994","2466050","December 31, 1994","1060","MONTRÉAL","LES CÈDRES MÉ",3,2,1.5,1,733,4,"Montreal",3484017.36,462,0.00861074928742605
"1994","2466075","December 31, 1994","1060","MONTRÃAL","TERRASSE-VAUDREUIL MÃ",84,40,2.1,2.1,733,4,"Montreal",3484017.36,462,0.24110098004793
"1994","2466080","December 31, 1994","1060",NA,NA,46,27,1.7037037037037,1.88888888888889,733,4,"Montreal",3484017.36,462,0.132031489073866
"1994","2466085","December 31, 1994","1060",NA,NA,1,3,0.333333333333333,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2466095","December 31, 1994","1060","MONTRÉAL","L'ÎLE-CADIEUX V",9,10,0.9,0,733,4,"Montreal",3484017.36,462,0.0258322478622782
"1994","2466100","December 31, 1994","1060","MONTRÉAL","HUDSON V",20,24,0.833333333333333,0,733,4,"Montreal",3484017.36,462,0.057404995249507
"1994","2466105","December 31, 1994","1060","MONTRÉAL","SAINT-LAZARE V",7,7,1,0.285714285714286,733,4,"Montreal",3484017.36,462,0.0200917483373275
"1994","2466110","December 31, 1994","1060",NA,NA,1,1,1,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2466115","December 31, 1994","1060",NA,NA,11,12,0.916666666666667,0.5,733,4,"Montreal",3484017.36,462,0.0315727473872289
"1994","2466130","December 31, 1994","1060",NA,NA,48,35,1.37142857142857,1.14285714285714,733,4,"Montreal",3484017.36,462,0.137771988598817
"1994","2466140","December 31, 1994","1060",NA,NA,21,29,0.724137931034483,0.310344827586207,733,4,"Montreal",3484017.36,462,0.0602752450119824
"1994","2466150","December 31, 1994","1060",NA,NA,17,26,0.653846153846154,0,733,4,"Montreal",3484017.36,462,0.048794245962081
"1994","2467005","December 31, 1994","1060","MONTRÉAL","CHAMBLY V",2,3,0.666666666666667,0,733,4,"Montreal",3484017.36,462,0.0057404995249507
"1994","2467015","December 31, 1994","1060","MONTRÉAL","SAINTE-MARTHE-SUR-LE-LAC V",49,29,1.68965517241379,0.655172413793103,733,4,"Montreal",3484017.36,462,0.140642238361292
"1994","2467020","December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",36,20,1.8,1.1,733,4,"Montreal",3484017.36,462,0.103328991449113
"1994","2467025","December 31, 1994","1060","MONTRÃAL","VERCHÃRES MÃ",15,10,1.5,0.6,733,4,"Montreal",3484017.36,462,0.0430537464371303
