"","ref_yy","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"1518","1994","2423020","December 31, 1994","1400","QUÉBEC","SHANNON MÉ",1,1,1,0,4,"688133.017",0.0145320741091544
"1519","1994","2423025","December 31, 1994","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",311,82,3.79268292682927,0,4,"688133.017",4.51947504794702
"1520","1994","2423030","December 31, 1994","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",114,28,4.07142857142857,0,4,"688133.017",1.6566564484436
"1521","1994","2423035","December 31, 1994","1400","QUÉBEC","CHÂTEAU-RICHER V",28,31,0.903225806451613,0,4,"688133.017",0.406898075056323
"1522","1994","2423040","December 31, 1994","1400","QUÉBEC","LAC-BEAUPORT MÉ",2,2,1,0,4,"688133.017",0.0290641482183088
"1523","1994","2423045","December 31, 1994","1400","QUÉBEC","BOISCHATEL MÉ",7,7,1,0,4,"688133.017",0.101724518764081
"1524","1994","2423050","December 31, 1994","1400",NA,NA,71,52,1.36538461538462,0,4,"688133.017",1.03177726174996
"1525","1994","2423055","December 31, 1994","1400",NA,NA,21,16,1.3125,0,4,"688133.017",0.305173556292242
"1526","1994","2423060","December 31, 1994","1400",NA,NA,113,46,2.45652173913043,0,4,"688133.017",1.64212437433445
"1527","1994","2423065","December 31, 1994","1400",NA,NA,18,6,3,0,4,"688133.017",0.261577333964779
"1528","1994","2423070","December 31, 1994","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",15,19,0.789473684210526,0,4,"688133.017",0.217981111637316
"1529","1994","2423802","December 31, 1994","1400",NA,NA,0,3,0,0,4,"688133.017",0
"1530","1994","2424010","December 31, 1994","1400","QUÉBEC","SAINTE-FAMILLE PE",18,17,1.05882352941176,0,4,"688133.017",0.261577333964779
"1531","1994","2424020","December 31, 1994","1400","QUÉBEC","SHANNON MÉ",32,22,1.45454545454545,0,4,"688133.017",0.465026371492941
"1532","1994","2425005","December 31, 1994","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",1,4,0.25,0,4,"688133.017",0.0145320741091544
"1533","1994","2425010","December 31, 1994","1400","QUÉBEC","SAINTE-FAMILLE PE",8,9,0.888888888888889,0,4,"688133.017",0.116256592873235
"1534","1994","2425015","December 31, 1994","1400","QUÉBEC","SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS MÉ",1,1,1,0,4,"688133.017",0.0145320741091544
"1535","1994","2425020","December 31, 1994","1400","QUÉBEC","SHANNON MÉ",34,51,0.666666666666667,0,4,"688133.017",0.494090519711249
"1536","1994","2425025","December 31, 1994","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",29,14,2.07142857142857,0,4,"688133.017",0.421430149165477
"1537","1994","2425030","December 31, 1994","1400","QUÉBEC","SAINTE-PÉTRONILLE VL",8,6,1.33333333333333,0,4,"688133.017",0.116256592873235
"1538","1994","2425035","December 31, 1994","1400","QUÉBEC","CHÂTEAU-RICHER V",4,4,1,0,4,"688133.017",0.0581282964366176
"1539","1994","2425040","December 31, 1994","1400","QUÉBEC","LAC-BEAUPORT MÉ",2,3,0.666666666666667,0,4,"688133.017",0.0290641482183088
"1540","1994","2425045","December 31, 1994","1400","QUÉBEC","BOISCHATEL MÉ",9,13,0.692307692307692,0,4,"688133.017",0.13078866698239
"1541","1994","2455055","December 31, 1994","1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,3,0.333333333333333,0,4,"3484017.36",0.00287024976247535
"1542","1994","2455065","December 31, 1994","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",1,3,0.333333333333333,0,4,"3484017.36",0.00287024976247535
"1543","1994","2457005","December 31, 1994","1060","MONTRÉAL","LAVAL V",23,25,0.92,0.4,4,"3484017.36",0.0660157445369331
"1544","1994","2457010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",1,3,0.333333333333333,0,4,"3484017.36",0.00287024976247535
"1545","1994","2457015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",22,6,3.66666666666667,1.5,4,"3484017.36",0.0631454947744577
"1546","1994","2457020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",29,32,0.90625,0.0625,4,"3484017.36",0.0832372431117852
"1547","1994","2457025","December 31, 1994","1060","MONTRÉAL","MCMASTERVILLE MÉ",0,1,0,0,4,"3484017.36",0
"1548","1994","2457030","December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",16,7,2.28571428571429,0.428571428571429,4,"3484017.36",0.0459239961996056
"1549","1994","2457035","December 31, 1994","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",36,28,1.28571428571429,1,4,"3484017.36",0.103328991449113
"1550","1994","2457040","December 31, 1994","1060","MONTRÉAL","BELOEIL V",12,11,1.09090909090909,1.18181818181818,4,"3484017.36",0.0344429971497042
"1551","1994","2457045","December 31, 1994","1060","MONTRÉAL","MERCIER V",1,2,0.5,0,4,"3484017.36",0.00287024976247535
"1552","1994","2458005","December 31, 1994","1060","MONTRÉAL","LAVAL V",44,38,1.15789473684211,1.18421052631579,4,"3484017.36",0.126290989548915
"1553","1994","2458010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",24,9,2.66666666666667,3.22222222222222,4,"3484017.36",0.0688859942994084
"1554","1994","2458015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",5,3,1.66666666666667,2,4,"3484017.36",0.0143512488123768
"1555","1994","2458020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",89,67,1.32835820895522,0.582089552238806,4,"3484017.36",0.255452228860306
"1556","1994","2458030","December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",62,54,1.14814814814815,0.277777777777778,4,"3484017.36",0.177955485273472
"1557","1994","2459005","December 31, 1994","1060","MONTRÉAL","LAVAL V",50,44,1.13636363636364,0.409090909090909,4,"3484017.36",0.143512488123768
"1558","1994","2459010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",36,40,0.9,0.15,4,"3484017.36",0.103328991449113
"1559","1994","2459015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",16,22,0.727272727272727,0,4,"3484017.36",0.0459239961996056
"1560","1994","2459020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",46,43,1.06976744186047,0.627906976744186,4,"3484017.36",0.132031489073866
"1561","1994","2460005","December 31, 1994","1060","MONTRÉAL","LAVAL V",2,2,1,4,4,"3484017.36",0.0057404995249507
"1562","1994","2460010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",49,37,1.32432432432432,0.837837837837838,4,"3484017.36",0.140642238361292
"1563","1994","2460015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",163,52,3.13461538461538,1.26923076923077,4,"3484017.36",0.467850711283482
"1564","1994","2460020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",25,11,2.27272727272727,0.272727272727273,4,"3484017.36",0.0717562440618838
"1565","1994","2464005","December 31, 1994","1060","MONTRÉAL","LAVAL V",65,66,0.984848484848485,0.136363636363636,4,"3484017.36",0.186566234560898
"1566","1994","2464010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",36,38,0.947368421052632,0.157894736842105,4,"3484017.36",0.103328991449113
"1567","1994","2464015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",29,33,0.878787878787879,0,4,"3484017.36",0.0832372431117852
"1568","1994","2464020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",34,37,0.918918918918919,0,4,"3484017.36",0.097588491924162
"1569","1994","2465005","December 31, 1994","1060","MONTRÉAL","LAVAL V",499,423,1.17966903073286,0.174940898345154,4,"3484017.36",1.4322546314752
"1570","1994","2466010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",88,16,5.5,2.875,4,"3484017.36",0.252581979097831
"1571","1994","2466015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",64,2,32,7.5,4,"3484017.36",0.183695984798423
"1572","1994","2466020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",11,5,2.2,3,4,"3484017.36",0.0315727473872289
"1573","1994","2466025","December 31, 1994","1060","MONTRÉAL","MCMASTERVILLE MÉ",490,203,2.41379310344828,1.77339901477833,4,"3484017.36",1.40642238361292
"1574","1994","2466035","December 31, 1994","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",32,21,1.52380952380952,1.95238095238095,4,"3484017.36",0.0918479923992113
"1575","1994","2466040","December 31, 1994","1060","MONTRÉAL","BELOEIL V",148,53,2.79245283018868,2.15094339622642,4,"3484017.36",0.424796964846352
"1576","1994","2466045","December 31, 1994","1060","MONTRÉAL","MERCIER V",2,1,2,0,4,"3484017.36",0.0057404995249507
"1577","1994","2466050","December 31, 1994","1060","MONTRÉAL","CHÂTEAUGUAY V",3,2,1.5,1,4,"3484017.36",0.00861074928742605
"1578","1994","2466075","December 31, 1994","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",84,40,2.1,2.1,4,"3484017.36",0.24110098004793
"1579","1994","2466080","December 31, 1994","1060",NA,NA,46,27,1.7037037037037,1.88888888888889,4,"3484017.36",0.132031489073866
"1580","1994","2466085","December 31, 1994","1060",NA,NA,1,3,0.333333333333333,0,4,"3484017.36",0.00287024976247535
"1581","1994","2466095","December 31, 1994","1060","MONTRÉAL","L'ÎLE-CADIEUX V",9,10,0.9,0,4,"3484017.36",0.0258322478622782
"1582","1994","2466100","December 31, 1994","1060","MONTRÉAL","HUDSON V",20,24,0.833333333333333,0,4,"3484017.36",0.057404995249507
"1583","1994","2466105","December 31, 1994","1060","MONTRÉAL","SAINT-LAZARE V",7,7,1,0.285714285714286,4,"3484017.36",0.0200917483373275
"1584","1994","2466110","December 31, 1994","1060",NA,NA,1,1,1,0,4,"3484017.36",0.00287024976247535
"1585","1994","2466115","December 31, 1994","1060",NA,NA,11,12,0.916666666666667,0.5,4,"3484017.36",0.0315727473872289
"1586","1994","2466130","December 31, 1994","1060",NA,NA,48,35,1.37142857142857,1.14285714285714,4,"3484017.36",0.137771988598817
"1587","1994","2466140","December 31, 1994","1060",NA,NA,21,29,0.724137931034483,0.310344827586207,4,"3484017.36",0.0602752450119824
"1588","1994","2466150","December 31, 1994","1060",NA,NA,17,26,0.653846153846154,0,4,"3484017.36",0.048794245962081
"1589","1994","2467005","December 31, 1994","1060","MONTRÉAL","LAVAL V",2,3,0.666666666666667,0,4,"3484017.36",0.0057404995249507
"1590","1994","2467015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",49,29,1.68965517241379,0.655172413793103,4,"3484017.36",0.140642238361292
"1591","1994","2467020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",36,20,1.8,1.1,4,"3484017.36",0.103328991449113
"1592","1994","2467025","December 31, 1994","1060","MONTRÉAL","MCMASTERVILLE MÉ",15,10,1.5,0.6,4,"3484017.36",0.0430537464371303
"1593","1994","2467030","December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",35,33,1.06060606060606,0.515151515151515,4,"3484017.36",0.100458741686637
"1594","1994","2467035","December 31, 1994","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",29,31,0.935483870967742,0.258064516129032,4,"3484017.36",0.0832372431117852
"1595","1994","2467040","December 31, 1994","1060","MONTRÉAL","BELOEIL V",0,2,0,0,4,"3484017.36",0
"1596","1994","2467045","December 31, 1994","1060","MONTRÉAL","MERCIER V",13,17,0.764705882352941,0,4,"3484017.36",0.0373132469121796
"1597","1994","2467050","December 31, 1994","1060","MONTRÉAL","CHÂTEAUGUAY V",16,19,0.842105263157895,0.105263157894737,4,"3484017.36",0.0459239961996056
"1598","1994","2467055","December 31, 1994","1060","MONTRÉAL","POINTE-DES-CASCADES VL",1,1,1,2,4,"3484017.36",0.00287024976247535
"1599","1994","2470020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",1,1,1,0,4,"3484017.36",0.00287024976247535
"1600","1994","2470025","December 31, 1994","1060","MONTRÉAL","MCMASTERVILLE MÉ",0,1,0,0,4,"3484017.36",0
"1601","1994","2470060","December 31, 1994","1060","MONTRÉAL","L'ÎLE-PERROT V",1,2,0.5,0,4,"3484017.36",0.00287024976247535
"1602","1994","2471055","December 31, 1994","1060","MONTRÉAL","POINTE-DES-CASCADES VL",2,2,1,0,4,"3484017.36",0.0057404995249507
"1603","1994","2471060","December 31, 1994","1060","MONTRÉAL","L'ÎLE-PERROT V",25,18,1.38888888888889,0.777777777777778,4,"3484017.36",0.0717562440618838
"1604","1994","2471065","December 31, 1994","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",46,46,1,0.304347826086957,4,"3484017.36",0.132031489073866
"1605","1994","2471070","December 31, 1994","1060","MONTRÉAL","PINCOURT V",12,12,1,0.5,4,"3484017.36",0.0344429971497042
"1606","1994","2471075","December 31, 1994","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",6,6,1,0,4,"3484017.36",0.0172214985748521
"1607","1994","2471080","December 31, 1994","1060",NA,NA,16,8,2,1.625,4,"3484017.36",0.0459239961996056
"1608","1994","2471085","December 31, 1994","1060",NA,NA,53,33,1.60606060606061,0.515151515151515,4,"3484017.36",0.152123237411194
"1609","1994","2471100","December 31, 1994","1060","MONTRÉAL","HUDSON V",1,2,0.5,0,4,"3484017.36",0.00287024976247535
"1610","1994","2471105","December 31, 1994","1060","MONTRÉAL","SAINT-LAZARE V",17,25,0.68,0,4,"3484017.36",0.048794245962081
"1611","1994","2472005","December 31, 1994","1060","MONTRÉAL","LAVAL V",59,52,1.13461538461538,0.0769230769230769,4,"3484017.36",0.169344735986046
"1612","1994","2472010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",41,33,1.24242424242424,0.181818181818182,4,"3484017.36",0.117680240261489
"1613","1994","2472015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",20,23,0.869565217391304,0,4,"3484017.36",0.057404995249507
"1614","1994","2472020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",6,8,0.75,0,4,"3484017.36",0.0172214985748521
"1615","1994","2472025","December 31, 1994","1060","MONTRÉAL","MCMASTERVILLE MÉ",1,2,0.5,0,4,"3484017.36",0.00287024976247535
"1616","1994","2472030","December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",0,1,0,0,4,"3484017.36",0
"1617","1994","2472035","December 31, 1994","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",0,1,0,0,4,"3484017.36",0
"1618","1994","2472040","December 31, 1994","1060","MONTRÉAL","BELOEIL V",0,1,0,0,4,"3484017.36",0
"1619","1994","2472045","December 31, 1994","1060","MONTRÉAL","MERCIER V",0,1,0,0,4,"3484017.36",0
"1620","1994","2473005","December 31, 1994","1060","MONTRÉAL","LAVAL V",22,34,0.647058823529412,0.0882352941176471,4,"3484017.36",0.0631454947744577
"1621","1994","2473010","December 31, 1994","1060","MONTRÉAL","CARIGNAN V",23,10,2.3,1.2,4,"3484017.36",0.0660157445369331
"1622","1994","2473015","December 31, 1994","1060","MONTRÉAL","MASCOUCHE V",112,147,0.761904761904762,0,4,"3484017.36",0.321467973397239
"1623","1994","2473020","December 31, 1994","1060","MONTRÉAL","CANDIAC V",16,14,1.14285714285714,0,4,"3484017.36",0.0459239961996056
"1624","1994","2473025","December 31, 1994","1060","MONTRÉAL","MCMASTERVILLE MÉ",10,14,0.714285714285714,0,4,"3484017.36",0.0287024976247535
"1625","1994","2473030","December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",9,7,1.28571428571429,0,4,"3484017.36",0.0258322478622782
"1626","1994","2473035","December 31, 1994","1060","MONTRÉAL","MONT-SAINT-HILAIRE V",11,18,0.611111111111111,0.166666666666667,4,"3484017.36",0.0315727473872289
"1627","1994","2474005","December 31, 1994","1060","MONTRÉAL","LAVAL V",65,73,0.89041095890411,0,4,"3484017.36",0.186566234560898
"1628","1994","3502037","December 31, 1994","1265",NA,NA,4,10,0.4,0,4,"775980.530943761",0.0515476850319315
"1629","1994","3502039","December 31, 1994","1265",NA,NA,10,12,0.833333333333333,0,4,"775980.530943761",0.128869212579829
"1630","1994","3506001","December 31, 1994","1265",NA,NA,0,4,0,0,4,"775980.530943761",0
"1631","1994","3506004","December 31, 1994","1265",NA,NA,44,45,0.977777777777778,0,4,"775980.530943761",0.567024535351247
"1632","1994","3506006","December 31, 1994","1265",NA,NA,58,55,1.05454545454545,0,4,"775980.530943761",0.747441432963007
"1633","1994","3506009","December 31, 1994","1265",NA,NA,2,1,2,0,4,"775980.530943761",0.0257738425159658
"1634","1994","3506012","December 31, 1994","1265",NA,NA,194,127,1.52755905511811,0,4,"775980.530943761",2.50006272404868
"1635","1994","3506014","December 31, 1994","1265",NA,NA,245,71,3.45070422535211,0.112676056338028,4,"775980.530943761",3.15729570820581
"1636","1994","3506018","December 31, 1994","1265",NA,NA,0,3,0,0,4,"775980.530943761",0
"1637","1994","3506027","December 31, 1994","1265",NA,NA,26,42,0.619047619047619,0,4,"775980.530943761",0.335059952707555
"1638","1994","3506030","December 31, 1994","1265","OTTAWA","MISSISSIPPI MILLS T",122,95,1.28421052631579,0,4,"775980.530943761",1.57220439347391
"1639","1994","3506042","December 31, 1994","1265",NA,NA,1,3,0.333333333333333,0,4,"775980.530943761",0.0128869212579829
"1640","1994","3518001","December 31, 1994","2270","TORONTO","PICKERING CY",46,126,0.365079365079365,0,4,"4300396.5200000005",0.106966880347117
"1641","1994","3518005","December 31, 1994","2270","TORONTO","TORONTO C",25,43,0.581395348837209,0,4,"4300396.5200000005",0.0581341741016942
"1642","1994","3518029","December 31, 1994","2270","TORONTO","UXBRIDGE TP",7,29,0.241379310344828,0,4,"4300396.5200000005",0.0162775687484744
"1643","1994","3519028","December 31, 1994","2270","TORONTO","VAUGHAN CY",148,96,1.54166666666667,0.729166666666667,4,"4300396.5200000005",0.34415431068203
"1644","1994","3519036","December 31, 1994","2270","TORONTO","MARKHAM CY",113,127,0.889763779527559,0,4,"4300396.5200000005",0.262766466939658
"1645","1994","3519038","December 31, 1994","2270","TORONTO","RICHMOND HILL T",84,142,0.591549295774648,0,4,"4300396.5200000005",0.195330824981693
"1646","1994","3519044","December 31, 1994","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",1,13,0.0769230769230769,0,4,"4300396.5200000005",0.00232536696406777
"1647","1994","3519046","December 31, 1994","2270","TORONTO","AURORA T",5,19,0.263157894736842,0,4,"4300396.5200000005",0.0116268348203388
"1648","1994","3519048","December 31, 1994","2270","TORONTO","NEWMARKET T",7,37,0.189189189189189,0,4,"4300396.5200000005",0.0162775687484744
"1649","1994","3519049","December 31, 1994","2270","TORONTO","KING TP",1,4,0.25,0,4,"4300396.5200000005",0.00232536696406777
"1650","1994","3519054","December 31, 1994","2270","TORONTO","EAST GWILLIMBURY T",1,1,1,0,4,"4300396.5200000005",0.00232536696406777
"1651","1994","3519070","December 31, 1994","2270","TORONTO","GEORGINA T",3,7,0.428571428571429,0,4,"4300396.5200000005",0.00697610089220331
"1652","1994","3520001","December 31, 1994","2270","TORONTO","PICKERING CY",151,60,2.51666666666667,1.5,4,"4300396.5200000005",0.351130411574233
"1653","1994","3520004","December 31, 1994","2270",NA,NA,248,32,7.75,0.625,4,"4300396.5200000005",0.576691007088807
"1654","1994","3520006","December 31, 1994","2270",NA,NA,8,13,0.615384615384615,0.384615384615385,4,"4300396.5200000005",0.0186029357125422
"1655","1994","3520008","December 31, 1994","2270",NA,NA,75,84,0.892857142857143,0.297619047619048,4,"4300396.5200000005",0.174402522305083
"1656","1994","3520014","December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",28,11,2.54545454545455,0.909090909090909,4,"4300396.5200000005",0.0651102749938975
"1657","1994","3520019","December 31, 1994","2270",NA,NA,128,20,6.4,2.5,4,"4300396.5200000005",0.297646971400674
"1658","1994","3521005","December 31, 1994","2270","TORONTO","TORONTO C",75,296,0.253378378378378,0.0810810810810811,4,"4300396.5200000005",0.174402522305083
"1659","1994","3521010","December 31, 1994","2270","TORONTO","BRAMPTON CY",26,196,0.13265306122449,0,4,"4300396.5200000005",0.060459541065762
"1660","1994","3521024","December 31, 1994","2270","TORONTO","CALEDON T",2,46,0.0434782608695652,0,4,"4300396.5200000005",0.00465073392813554
"1661","1994","3522014","December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",15,39,0.384615384615385,0,4,"4300396.5200000005",0.0348805044610165
"1662","1994","3524001","December 31, 1994","2270","TORONTO","PICKERING CY",7,36,0.194444444444444,0,4,"4300396.5200000005",0.0162775687484744
"1663","1994","3524002","December 31, 1994","0610","HAMILTON","BURLINGTON CY",87,57,1.52631578947368,0,4,"636110.572",1.3676867486491
"1664","1994","3524009","December 31, 1994","2270","TORONTO","MILTON T",10,3,3.33333333333333,5.33333333333333,4,"4300396.5200000005",0.0232536696406777
"1665","1994","3524015","December 31, 1994","2270","TORONTO","HALTON HILLS T",0,38,0,0,4,"4300396.5200000005",0
"1666","1994","3525003","December 31, 1994","0610",NA,NA,36,43,0.837209302325581,0,4,"636110.572",0.565939344268593
"1667","1994","3525009","December 31, 1994","0610",NA,NA,1,5,0.2,0,4,"636110.572",0.0157205373407943
"1668","1994","3525014","December 31, 1994","0610",NA,NA,34,28,1.21428571428571,0,4,"636110.572",0.534498269587005
"1669","1994","3525018","December 31, 1994","0610",NA,NA,95,79,1.20253164556962,0,4,"636110.572",1.49345104737546
"1670","1994","3525026","December 31, 1994","0610",NA,NA,7,6,1.16666666666667,0,4,"636110.572",0.11004376138556
"1671","1994","3525030","December 31, 1994","0610",NA,NA,39,61,0.639344262295082,0,4,"636110.572",0.613100956290976
"1672","1994","3526065","December 31, 1994","0610","HAMILTON","GRIMSBY T",8,23,0.347826086956522,0,4,"636110.572",0.125764298726354
"1673","1994","3543007","December 31, 1994","2270","TORONTO","NEW TECUMSETH T",56,69,0.811594202898551,0.0434782608695652,4,"4300396.5200000005",0.130220549987795
"1674","1994","3543014","December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",41,135,0.303703703703704,0,4,"4300396.5200000005",0.0953400455267785
"1675","1994","4602069","December 31, 1994","2680","WINNIPEG","TACHÉ RM",1,1,1,0,4,"685224.2559999999",0.0145937624251293
"1676","1994","4602075","December 31, 1994","2680","WINNIPEG","RITCHOT RM",0,1,0,0,4,"685224.2559999999",0
"1677","1994","4611040","December 31, 1994","2680","WINNIPEG","WINNIPEG CY",272,312,0.871794871794872,0.00961538461538462,4,"685224.2559999999",3.96950337963518
"1678","1994","4612047","December 31, 1994","2680","WINNIPEG","SPRINGFIELD RM",1,13,0.0769230769230769,0,4,"685224.2559999999",0.0145937624251293
"1679","1994","4613032","December 31, 1994","2680","WINNIPEG","EAST ST. PAUL RM",1,7,0.142857142857143,0,4,"685224.2559999999",0.0145937624251293
"1680","1994","4706027","December 31, 1994","1490","REGINA","REGINA CY",37,73,0.506849315068493,0.0136986301369863,4,"199410.542",1.85546860406207
"1681","1994","4706029","December 31, 1994","1490","REGINA","EDENWOLD NO. 158 RM",0,1,0,0,4,"199410.542",0
"1682","1994","4706030","December 31, 1994","1490","REGINA","WHITE CITY T",0,1,0,0,4,"199410.542",0
"1683","1994","4706031","December 31, 1994","1490","REGINA","PILOT BUTTE T",0,1,0,0,4,"199410.542",0
"1684","1994","4706032","December 31, 1994","1490","REGINA","BALGONIE T",0,1,0,0,4,"199410.542",0
"1685","1994","4706056","December 31, 1994","1490","REGINA","LUMSDEN T",0,1,0,0,4,"199410.542",0
"1686","1994","4706058","December 31, 1994","1490","REGINA","REGINA BEACH T",0,1,0,0,4,"199410.542",0
"1687","1994","4711065","December 31, 1994","1700","SASKATOON","CORMAN PARK NO. 344 RM",0,2,0,0,4,"226066.799",0
"1688","1994","4711066","December 31, 1994","1700","SASKATOON","SASKATOON CY",47,69,0.681159420289855,0.0579710144927536,4,"226066.799",2.07903151669786
"1689","1994","4711070","December 31, 1994","1700","SASKATOON","MARTENSVILLE CY",1,1,1,0,4,"226066.799",0.044234713121231
"1690","1994","4712058","December 31, 1994","1700","SASKATOON","VANSCOY VL",1,1,1,0,4,"226066.799",0.044234713121231
"1691","1994","4806014","December 31, 1994","0140","CALGARY","ROCKY VIEW COUNTY MD",3,39,0.0769230769230769,0,4,"820531.899",0.0365616498719448
"1692","1994","4806016","December 31, 1994","0140","CALGARY","CALGARY CY",600,833,0.720288115246098,0,4,"820531.899",7.31232997438897
"1693","1994","4806017","December 31, 1994","0140","CALGARY","CHESTERMERE CITY",12,17,0.705882352941177,0,4,"820531.899",0.146246599487779
"1694","1994","4806019","December 31, 1994","0140","CALGARY","COCHRANE T",24,34,0.705882352941177,0,4,"820531.899",0.292493198975559
"1695","1994","4806021","December 31, 1994","0140","CALGARY","AIRDRIE CY",30,44,0.681818181818182,0,4,"820531.899",0.365616498719448
"1696","1994","4806026","December 31, 1994","0140","CALGARY","CROSSFIELD T",2,2,1,0,4,"820531.899",0.0243744332479632
"1697","1994","4811012","December 31, 1994","0340","EDMONTON","LEDUC COUNTY MD",0,15,0,0,4,"878697.77",0
"1698","1994","4811013","December 31, 1994","0340","EDMONTON","BEAUMONT T",14,22,0.636363636363636,0,4,"878697.77",0.159326681800956
"1699","1994","4811016","December 31, 1994","0340","EDMONTON","LEDUC CY",26,30,0.866666666666667,0,4,"878697.77",0.295892409058919
"1700","1994","4811018","December 31, 1994","0340","EDMONTON","DEVON T",2,11,0.181818181818182,0,4,"878697.77",0.0227609545429938
"1701","1994","4811019","December 31, 1994","0340","EDMONTON","CALMAR T",4,4,1,0,4,"878697.77",0.0455219090859875
"1702","1994","4811034","December 31, 1994","0340","EDMONTON","PARKLAND COUNTY MD",10,31,0.32258064516129,0,4,"878697.77",0.113804772714969
"1703","1994","4811046","December 31, 1994","0340","EDMONTON","SPRING LAKE VL",0,2,0,0,4,"878697.77",0
"1704","1994","4811048","December 31, 1994","0340","EDMONTON","STONY PLAIN T",18,17,1.05882352941176,0,4,"878697.77",0.204848590886944
"1705","1994","4811049","December 31, 1994","0340","EDMONTON","SPRUCE GROVE CY",17,19,0.894736842105263,0,4,"878697.77",0.193468113615447
"1706","1994","4811052","December 31, 1994","0340","EDMONTON","STRATHCONA COUNTY SM",107,176,0.607954545454545,0,4,"878697.77",1.21771106805017
"1707","1994","4811056","December 31, 1994","0340","EDMONTON","FORT SASKATCHEWAN CY",35,20,1.75,0,4,"878697.77",0.398316704502391
"1708","1994","4811059","December 31, 1994","0340","EDMONTON","STURGEON COUNTY MD",6,13,0.461538461538462,0,4,"878697.77",0.0682828636289813
"1709","1994","4811061","December 31, 1994","0340","EDMONTON","EDMONTON CY",1152,778,1.48071979434447,0.0038560411311054,4,"878697.77",13.1103098167644
"1710","1994","4811062","December 31, 1994","0340","EDMONTON","ST. ALBERT CY",197,170,1.15882352941176,0.111764705882353,4,"878697.77",2.24195402248489
"1711","1994","4811064","December 31, 1994","0340","EDMONTON","GIBBONS T",1,1,1,0,4,"878697.77",0.0113804772714969
"1712","1994","4811068","December 31, 1994","0340","EDMONTON","MORINVILLE T",2,4,0.5,0,4,"878697.77",0.0227609545429938
"1713","1994","4811069","December 31, 1994","0340","EDMONTON","LEGAL T",2,3,0.666666666666667,0,4,"878697.77",0.0227609545429938
"1714","1994","5913011","December 31, 1994","2410","VANCOUVER","DELTA DM",237,166,1.42771084337349,0.0662650602409639,4,"1837066.61",1.29010019946963
"1715","1994","5913018","December 31, 1994","2410",NA,NA,41,20,2.05,0.45,4,"1837066.61",0.223181891047489
"1716","1994","5915001","December 31, 1994","2410","VANCOUVER","LANGLEY DM",126,149,0.845637583892617,0.0536912751677852,4,"1837066.61",0.685876055414235
