"ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2007","2410","V3H","March 31, 2007","VANCOUVER",296,NA,NA,95,3.11578947368421,0.210526315789474,7.2421052631579
"2007","0340","T5K","September 30, 2007","EDMONTON",24,NA,NA,1,24,4,15
"2007","0610","L9A","December 31, 2007","HAMILTON",42,NA,NA,42,1,0,6.88888888888889
"2007","2410","V6W","March 31, 2007","VANCOUVER",50,NA,NA,7,7.14285714285714,0.714285714285714,11
"2007","1060","H7C","December 31, 2007","MONTRÉAL",1,NA,NA,1,1,0,6
"2007","1060","J7E","June 30, 2007","MONTRÉAL",247,NA,NA,14,17.6428571428571,1.5,6.14285714285714
"2007","1400","G0A","March 31, 2007","QUÉBEC",342,NA,NA,333,1.02702702702703,0,4.22285714285714
"2007","2680","R3G","December 31, 2007","WINNIPEG",1,NA,NA,1,1,0,6
"2007","1060","H8R","September 30, 2007","MONTRÉAL",110,NA,NA,6,18.3333333333333,0,3.2
"2007","2270","L3Y","December 31, 2007","TORONTO",12,NA,NA,12,1,0,8.5
"2007","2410","V7T","June 30, 2007","VANCOUVER",100,NA,NA,24,4.16666666666667,0.583333333333333,11.7083333333333
"2007","0580","B4B","December 31, 2007","HALIFAX",12,NA,NA,12,1,0,3.91666666666667
"2007","1060","H3E","June 30, 2007","MONTRÉAL",17,NA,NA,3,5.66666666666667,0,7
"2007","1060","J5T","March 31, 2007","MONTRÉAL",165,NA,NA,123,1.34146341463415,0.0894308943089431,4.33333333333333
"2007","1400","G2E","March 31, 2007","QUÉBEC",110,NA,NA,20,5.5,0.25,4.09090909090909
"2007","2270","L5C","December 31, 2007","TORONTO",17,NA,NA,17,1,0,9.94117647058824
"2007","2410","V4W","March 31, 2007","VANCOUVER",62,NA,NA,51,1.2156862745098,0,6.18
"2007","1060","H1X","June 30, 2007","MONTRÉAL",60,NA,NA,8,7.5,2.5,6.5
"2007","2410","V7K","June 30, 2007","VANCOUVER",2,NA,NA,2,1,0,6.5
"2007","1060","H3H","June 30, 2007","MONTRÉAL",41,NA,NA,1,41,20,23
"2007","2410","V5V","December 31, 2007","VANCOUVER",83,NA,NA,23,3.60869565217391,0.304347826086957,8.39130434782609
"2007","0340","T5Z","September 30, 2007","EDMONTON",1,NA,NA,1,1,0,7
"2007","1060","J3X","March 31, 2007","MONTRÉAL",8,NA,NA,8,1,0,4.2
"2007","1060","J4Z","December 31, 2007","MONTRÉAL",17,NA,NA,3,5.66666666666667,1,5.33333333333333
"2007","1400","G1C","March 31, 2007","QUÉBEC",190,NA,NA,108,1.75925925925926,0.87962962962963,3.8
"2007","2410","V6A","June 30, 2007","VANCOUVER",188,NA,NA,7,26.8571428571429,4.85714285714286,10.2857142857143
"2007","2270","M1W","September 30, 2007","TORONTO",1,NA,NA,1,1,0,5
"2007","2440","V8W","June 30, 2007","VICTORIA",18,NA,NA,1,18,3,8
"2007","2680","R3V","December 31, 2007","WINNIPEG",2,NA,NA,2,1,0,8
"2007","1060","J4M","December 31, 2007","MONTRÉAL",207,NA,NA,31,6.67741935483871,0.516129032258065,5.59259259259259
"2007","2270","M6S","June 30, 2007","TORONTO",8,NA,NA,8,1,0,6.75
"2007","2410","V3B","June 30, 2007","VANCOUVER",30,NA,NA,19,1.57894736842105,1.05263157894737,8.63157894736842
"2007","1060","J3L","March 31, 2007","MONTRÉAL",447,NA,NA,314,1.42356687898089,0.197452229299363,4.72
"2007","1060","J5Y","June 30, 2007","MONTRÉAL",287,NA,NA,189,1.51851851851852,0.158730158730159,5.09859154929577
"2007","0340","T5H","December 31, 2007","EDMONTON",8,NA,NA,8,1,0,8.25
"2007","1265","K1Z","March 31, 2007","OTTAWA",20,NA,NA,11,1.81818181818182,0,8.18181818181818
"2007","2270","M4S","June 30, 2007","TORONTO",29,NA,NA,11,2.63636363636364,0,9.90909090909091
"2007","2270","M8Z","March 31, 2007","TORONTO",14,NA,NA,11,1.27272727272727,0,7.54545454545455
"2007","1060","J3V","September 30, 2007","MONTRÉAL",38,NA,NA,3,12.6666666666667,1.66666666666667,7
"2007","2270","L5A","September 30, 2007","TORONTO",601,NA,NA,3,200.333333333333,19.3333333333333,21.6666666666667
"2007","2270","M3H","March 31, 2007","TORONTO",21,NA,NA,18,1.16666666666667,0,9.05555555555556
"2007","2410","V7R","September 30, 2007","VANCOUVER",32,NA,NA,32,1,0,11.28125
"2007","1060","H2M","June 30, 2007","MONTRÉAL",70,NA,NA,3,23.3333333333333,2,12.3333333333333
"2007","1060","H7R","December 31, 2007","MONTRÉAL",51,NA,NA,16,3.1875,0.625,8.875
"2007","2410","V7A","September 30, 2007","VANCOUVER",198,NA,NA,111,1.78378378378378,0.00900900900900901,9.12612612612613
"2007","0340","T8T","June 30, 2007","EDMONTON",70,NA,NA,70,1,0,7.49275362318841
"2007","1060","J3N","June 30, 2007","MONTRÉAL",37,NA,NA,34,1.08823529411765,0.0588235294117647,3.92857142857143
"2007","1060","J7Y","June 30, 2007","MONTRÉAL",300,NA,NA,120,2.5,0.666666666666667,5.34117647058823
"2007","0340","T5R","March 31, 2007","EDMONTON",4,NA,NA,4,1,0,13
"2007","0340","T6J","June 30, 2007","EDMONTON",13,NA,NA,7,1.85714285714286,0,13.7142857142857
"2007","1060","H2S","September 30, 2007","MONTRÉAL",224,NA,NA,11,20.3636363636364,2.09090909090909,5.88888888888889
"2007","1060","J7R","September 30, 2007","MONTRÉAL",149,NA,NA,59,2.52542372881356,0.152542372881356,5.52
"2007","2270","M1T","March 31, 2007","TORONTO",2,NA,NA,2,1,0,5
"2007","1060","H2K","December 31, 2007","MONTRÉAL",80,NA,NA,10,8,0.6,9.33333333333333
"2007","1060","J7V","June 30, 2007","MONTRÉAL",472,NA,NA,383,1.23237597911227,0.0913838120104439,4.54166666666667
"2007","2440","V8P","December 31, 2007","VICTORIA",99,NA,NA,13,7.61538461538461,0.769230769230769,10.6923076923077
"2007","1060","H7H","December 31, 2007","MONTRÉAL",20,NA,NA,20,1,0,4.53333333333333
"2007","1265","K1T","September 30, 2007","OTTAWA",173,NA,NA,109,1.58715596330275,0,5.24752475247525
"2007","1700","S7J","June 30, 2007","SASKATOON",61,NA,NA,24,2.54166666666667,0,8.45833333333333
"2007","2270","M3B","December 31, 2007","TORONTO",19,NA,NA,19,1,0,13.3157894736842
"2007","2270","M4J","March 31, 2007","TORONTO",3,NA,NA,3,1,0,8.66666666666667
"2007","0140","T3B","December 31, 2007","CALGARY",10,NA,NA,8,1.25,0,10.25
"2007","1060","H3M","March 31, 2007","MONTRÉAL",12,NA,NA,3,4,0.666666666666667,19.3333333333333
"2007","1060","H7G","December 31, 2007","MONTRÉAL",59,NA,NA,17,3.47058823529412,0.176470588235294,5.71428571428571
"2007","2270","L1V","March 31, 2007","TORONTO",108,NA,NA,84,1.28571428571429,0,6
"2007","2410","V4K","March 31, 2007","VANCOUVER",32,NA,NA,18,1.77777777777778,0.111111111111111,7.38888888888889
"2007","0340","T6C","September 30, 2007","EDMONTON",67,NA,NA,19,3.52631578947368,0.210526315789474,10.5263157894737
"2007","1060","H9G","December 31, 2007","MONTRÉAL",20,NA,NA,1,20,0,8
"2007","1060","J7A","December 31, 2007","MONTRÉAL",23,NA,NA,23,1,0,7.21052631578947
"2007","0580","B3V","September 30, 2007","HALIFAX",52,NA,NA,52,1,0,3.52777777777778
"2007","1060","H2Y","September 30, 2007","MONTRÉAL",679,NA,NA,4,169.75,6.75,13.75
"2007","1060","H4K","March 31, 2007","MONTRÉAL",3,NA,NA,3,1,0,12.6666666666667
"2007","2680","R0G","December 31, 2007","WINNIPEG",22,NA,NA,20,1.1,0,4.71428571428571
"2007","0580","B3R","December 31, 2007","HALIFAX",8,NA,NA,8,1,0,3.85714285714286
"2007","0610","L0R","December 31, 2007","HAMILTON",29,NA,NA,23,1.26086956521739,0,8.13636363636364
"2007","1060","H1P","March 31, 2007","MONTRÉAL",5,NA,NA,1,5,0,8
"2007","1060","H7B","September 30, 2007","MONTRÉAL",18,NA,NA,18,1,0,4.625
"2007","2410","V4C","June 30, 2007","VANCOUVER",46,NA,NA,46,1,0,6.06521739130435
"2007","1265","K4M","December 31, 2007","OTTAWA",7,NA,NA,7,1,0,9
"2007","2270","L0H","June 30, 2007","TORONTO",9,NA,NA,9,1,0,5.25
"2007","2270","L3T","March 31, 2007","TORONTO",520,NA,NA,33,15.7575757575758,0.727272727272727,6.57575757575758
"2007","2410","V5Y","June 30, 2007","VANCOUVER",115,NA,NA,11,10.4545454545455,1.54545454545455,11.9090909090909
"2007","2410","V7E","June 30, 2007","VANCOUVER",49,NA,NA,44,1.11363636363636,0,7.43181818181818
"2007","0610","L8K","December 31, 2007","HAMILTON",2,NA,NA,2,1,0,6
"2007","1400","G1X","March 31, 2007","QUÉBEC",56,NA,NA,45,1.24444444444444,0.0888888888888889,3.33333333333333
"2007","1400","G6Z","December 31, 2007","QUÉBEC",46,NA,NA,37,1.24324324324324,0.216216216216216,4.32142857142857
"2007","2270","M9L","June 30, 2007","TORONTO",1,NA,NA,1,1,0,7
"2007","0340","T5M","March 31, 2007","EDMONTON",10,NA,NA,8,1.25,0,8.625
"2007","0140","T2L","September 30, 2007","CALGARY",4,NA,NA,4,1,0,18
"2007","0340","T5E","December 31, 2007","EDMONTON",52,NA,NA,49,1.06122448979592,0,8.8125
"2007","0580","B3T","December 31, 2007","HALIFAX",14,NA,NA,14,1,0,3.76923076923077
"2007","0610","L7N","March 31, 2007","HAMILTON",7,NA,NA,7,1,0,11.7142857142857
"2007","2270","M5N","March 31, 2007","TORONTO",30,NA,NA,30,1,0,11.4333333333333
"2007","0140","T2G","December 31, 2007","CALGARY",9,NA,NA,8,1.125,0,14.75
"2007","2270","M8V","June 30, 2007","TORONTO",198,NA,NA,6,33,0,10
"2007","1060","H1V","June 30, 2007","MONTRÉAL",58,NA,NA,9,6.44444444444444,2.22222222222222,10.1111111111111
"2007","1060","H2L","December 31, 2007","MONTRÉAL",171,NA,NA,4,42.75,3.75,23.25
"2007","2270","L4K","September 30, 2007","TORONTO",507,NA,NA,223,2.27354260089686,0.0358744394618834,5.55251141552511
"2007","2270","L7J","December 31, 2007","TORONTO",7,NA,NA,7,1,0,9.28571428571429
"2007","2680","R3E","June 30, 2007","WINNIPEG",7,NA,NA,7,1,0,3.66666666666667
"2007","1265","K4P","March 31, 2007","OTTAWA",69,NA,NA,69,1,0,5.01639344262295
"2007","1400","G6W","September 30, 2007","QUÉBEC",107,NA,NA,32,3.34375,0.90625,6.25
"2007","2270","L4G","December 31, 2007","TORONTO",21,NA,NA,21,1,0,9.57142857142857
"2007","2410","V5R","December 31, 2007","VANCOUVER",55,NA,NA,50,1.1,0.12,6.79166666666667
"2007","2410","V6V","June 30, 2007","VANCOUVER",11,NA,NA,11,1,0,8.45454545454546
"2007","1060","H1C","September 30, 2007","MONTRÉAL",96,NA,NA,35,2.74285714285714,0.485714285714286,6.93548387096774
"2007","2270","M4R","December 31, 2007","TORONTO",5,NA,NA,5,1,0,12.4
"2007","2410","V6M","June 30, 2007","VANCOUVER",43,NA,NA,17,2.52941176470588,0.941176470588235,8.70588235294118
"2007","0580","B3P","December 31, 2007","HALIFAX",42,NA,NA,30,1.4,0,3.80769230769231
"2007","2270","M4V","September 30, 2007","TORONTO",107,NA,NA,9,11.8888888888889,0,17
"2007","2270","M5R","September 30, 2007","TORONTO",14,NA,NA,2,7,0,20
"2007","2270","M6R","September 30, 2007","TORONTO",3,NA,NA,2,1.5,0,8.5
"2007","0610","L7S","June 30, 2007","HAMILTON",2,NA,NA,2,1,0,8
"2007","2270","M6B","March 31, 2007","TORONTO",30,NA,NA,30,1,0,10.1333333333333
"2007","2410","V4R","December 31, 2007","VANCOUVER",56,NA,NA,44,1.27272727272727,0,5.54761904761905
"2007","2680","R2P","March 31, 2007","WINNIPEG",100,NA,NA,100,1,0,4.87058823529412
"2007","0580","B0J","March 31, 2007","HALIFAX",75,NA,NA,75,1,0,5.41176470588235
"2007","0580","B2Z","September 30, 2007","HALIFAX",50,NA,NA,50,1,0,8.1
"2007","1060","J5W","September 30, 2007","MONTRÉAL",326,NA,NA,240,1.35833333333333,0.108333333333333,4.33974358974359
"2007","1265","K2K","September 30, 2007","OTTAWA",33,NA,NA,30,1.1,0,8.6551724137931
"2007","2270","M6A","December 31, 2007","TORONTO",3,NA,NA,3,1,0,9.33333333333333
"2007","2680","R3A","September 30, 2007","WINNIPEG",24,NA,NA,5,4.8,0.6,5.33333333333333
"2007","0340","T8R","June 30, 2007","EDMONTON",188,NA,NA,138,1.36231884057971,0,8.2463768115942
"2007","2410","V3L","December 31, 2007","VANCOUVER",169,NA,NA,21,8.04761904761905,1.66666666666667,10.1428571428571
"2007","2410","V7W","September 30, 2007","VANCOUVER",9,NA,NA,9,1,0,28.2222222222222
"2007","1060","J6N","June 30, 2007","MONTRÉAL",17,NA,NA,12,1.41666666666667,0.166666666666667,4.16666666666667
"2007","1400","G2G","December 31, 2007","QUÉBEC",22,NA,NA,22,1,0,4.83333333333333
"2007","2270","L4J","September 30, 2007","TORONTO",476,NA,NA,52,9.15384615384615,0,14.9607843137255
"2007","2440","V8V","September 30, 2007","VICTORIA",163,NA,NA,26,6.26923076923077,0.461538461538462,10.88
"2007","1060","J6K","September 30, 2007","MONTRÉAL",35,NA,NA,5,7,2.4,9.25
"2007","1700","S7V","December 31, 2007","SASKATOON",53,NA,NA,31,1.70967741935484,0,7.06451612903226
"2007","2270","L7B","September 30, 2007","TORONTO",2,NA,NA,2,1,0,12.5
"2007","0580","B3Z","September 30, 2007","HALIFAX",50,NA,NA,50,1,0,3.64444444444444
"2007","1060","H3W","December 31, 2007","MONTRÉAL",2,NA,NA,1,2,2,5
"2007","2410","V4L","March 31, 2007","VANCOUVER",50,NA,NA,3,16.6666666666667,1,8.33333333333333
"2007","2680","R2G","June 30, 2007","WINNIPEG",77,NA,NA,54,1.42592592592593,0.0740740740740741,4.95918367346939
"2007","1060","H4G","December 31, 2007","MONTRÉAL",43,NA,NA,8,5.375,1.125,7.33333333333333
"2007","1265","K1M","September 30, 2007","OTTAWA",38,NA,NA,7,5.42857142857143,0,5.66666666666667
"2007","2410","V3R","September 30, 2007","VANCOUVER",243,NA,NA,50,4.86,0.16,8.42
"2007","2680","R3M","March 31, 2007","WINNIPEG",8,NA,NA,6,1.33333333333333,0,7
"2007","0340","T6G","March 31, 2007","EDMONTON",51,NA,NA,22,2.31818181818182,0,9.18181818181818
"2007","0580","B2T","March 31, 2007","HALIFAX",32,NA,NA,31,1.03225806451613,0,3.6
"2007","0580","B2W","September 30, 2007","HALIFAX",236,NA,NA,63,3.74603174603175,0,9.17460317460317
"2007","1060","H1H","December 31, 2007","MONTRÉAL",56,NA,NA,12,4.66666666666667,1.58333333333333,8.27272727272727
"2007","1060","H2B","March 31, 2007","MONTRÉAL",40,NA,NA,5,8,1.4,7.4
"2007","1060","J7Z","March 31, 2007","MONTRÉAL",184,NA,NA,30,6.13333333333333,0.966666666666667,5.65
"2007","2270","L1S","June 30, 2007","TORONTO",206,NA,NA,45,4.57777777777778,0,6.83720930232558
"2007","1265","K1H","December 31, 2007","OTTAWA",60,NA,NA,21,2.85714285714286,0,7.85714285714286
"2007","2270","M1L","June 30, 2007","TORONTO",94,NA,NA,36,2.61111111111111,0,6.52777777777778
"2007","2270","M4W","September 30, 2007","TORONTO",6,NA,NA,6,1,0,11.3333333333333
"2007","2270","L6G","December 31, 2007","TORONTO",169,NA,NA,1,169,0,6
"2007","2270","L6H","December 31, 2007","TORONTO",282,NA,NA,218,1.29357798165138,0,5.98564593301435
"2007","2270","M4G","June 30, 2007","TORONTO",241,NA,NA,19,12.6842105263158,0.421052631578947,13.5789473684211
"2007","2410","V3N","March 31, 2007","VANCOUVER",508,NA,NA,49,10.3673469387755,1.06122448979592,6.51020408163265
"2007","2410","V5G","March 31, 2007","VANCOUVER",262,NA,NA,45,5.82222222222222,1.13333333333333,5.86666666666667
"2007","1700","S7L","December 31, 2007","SASKATOON",159,NA,NA,148,1.07432432432432,0,6.49645390070922
"2007","2270","L4C","December 31, 2007","TORONTO",66,NA,NA,58,1.13793103448276,0.0517241379310345,13.7931034482759
"2007","1060","H7E","June 30, 2007","MONTRÉAL",140,NA,NA,92,1.52173913043478,0.0869565217391304,6.90243902439024
"2007","1265","K1K","December 31, 2007","OTTAWA",24,NA,NA,3,8,0,7.66666666666667
"2007","2270","M4B","September 30, 2007","TORONTO",3,NA,NA,3,1,0,11.6666666666667
"2007","2410","V6K","June 30, 2007","VANCOUVER",231,NA,NA,21,11,1.85714285714286,9.80952380952381
"2007","2410","V7G","March 31, 2007","VANCOUVER",2,NA,NA,2,1,0,8
"2007","0140","T3H","September 30, 2007","CALGARY",5,NA,NA,5,1,0,25.4
"2007","0340","T0B","March 31, 2007","EDMONTON",11,NA,NA,11,1,0,14.0909090909091
"2007","1060","H4C","December 31, 2007","MONTRÉAL",143,NA,NA,5,28.6,1.2,11
"2007","2270","M4A","March 31, 2007","TORONTO",24,NA,NA,1,24,0,17
"2007","2410","V5M","December 31, 2007","VANCOUVER",51,NA,NA,47,1.08510638297872,0.0851063829787234,6.78260869565217
"2007","0140","T4C","September 30, 2007","CALGARY",86,NA,NA,85,1.01176470588235,0,5.6125
"2007","1060","J4X","December 31, 2007","MONTRÉAL",285,NA,NA,11,25.9090909090909,2.09090909090909,9.5
"2007","2270","L3R","March 31, 2007","TORONTO",15,NA,NA,15,1,0,5.06666666666667
"2007","2270","M4N","March 31, 2007","TORONTO",41,NA,NA,41,1,0,10.3414634146341
"2007","1060","H8S","March 31, 2007","MONTRÉAL",32,NA,NA,4,8,2.25,12
"2007","2270","M5P","June 30, 2007","TORONTO",11,NA,NA,11,1,0,15.6363636363636
"2007","2440","V8Z","September 30, 2007","VICTORIA",130,NA,NA,67,1.94029850746269,0.104477611940299,8.86363636363636
"2007","2440","nan","September 30, 2007","VICTORIA",735,NA,NA,318,2.31132075471698,0.106918238993711,8.40322580645161
"2007","0580","B3L","June 30, 2007","HALIFAX",146,NA,NA,8,18.25,0,10.125
"2007","2270","M2M","June 30, 2007","TORONTO",442,NA,NA,27,16.3703703703704,1.14814814814815,10
"2007","2410","V6Y","June 30, 2007","VANCOUVER",530,NA,NA,76,6.97368421052632,0.289473684210526,9.93421052631579
"2007","2440","V9B","December 31, 2007","VICTORIA",163,NA,NA,88,1.85227272727273,0.0909090909090909,7.24705882352941
"2007","2680","R3L","December 31, 2007","WINNIPEG",11,NA,NA,9,1.22222222222222,0,8.11111111111111
"2007","1060","H1W","June 30, 2007","MONTRÉAL",61,NA,NA,8,7.625,1.5,7.42857142857143
"2007","1060","H2J","September 30, 2007","MONTRÉAL",154,NA,NA,7,22,1.14285714285714,11.3333333333333
"2007","1060","H4H","September 30, 2007","MONTRÉAL",3,NA,NA,2,1.5,0,5
"2007","1490","S4X","September 30, 2007","REGINA",279,NA,NA,167,1.67065868263473,0,7.07228915662651
"2007","0340","T7Y","December 31, 2007","EDMONTON",37,NA,NA,36,1.02777777777778,0,9.38461538461539
"2007","1060","H7T","June 30, 2007","MONTRÉAL",256,NA,NA,84,3.04761904761905,0.773809523809524,5.19512195121951
"2007","1060","J4G","September 30, 2007","MONTRÉAL",6,NA,NA,4,1.5,0.5,6.25
"2007","1060","J4H","December 31, 2007","MONTRÉAL",4,NA,NA,2,2,1,9
"2007","1490","S4N","December 31, 2007","REGINA",61,NA,NA,55,1.10909090909091,0,6.67272727272727
"2007","2270","L0E","June 30, 2007","TORONTO",25,NA,NA,25,1,0,10.6190476190476
"2007","2410","V3J","March 31, 2007","VANCOUVER",124,NA,NA,37,3.35135135135135,1.13513513513514,9.40540540540541
"2007","2410","V5H","June 30, 2007","VANCOUVER",15,NA,NA,11,1.36363636363636,0,4.90909090909091
"2007","0610","L8E","December 31, 2007","HAMILTON",240,NA,NA,156,1.53846153846154,0,5.59230769230769
"2007","1265","K4R","September 30, 2007","OTTAWA",11,NA,NA,10,1.1,0,3.4
"2007","0610","nan","June 30, 2007","HAMILTON",1933,NA,NA,1280,1.51015625,0.0046875,6.32322357019064
"2007","1400","G1Y","September 30, 2007","QUÉBEC",1,NA,NA,1,1,0,3
"2007","2270","L4A","September 30, 2007","TORONTO",83,NA,NA,83,1,0,7.71428571428571
"2007","2410","V6X","December 31, 2007","VANCOUVER",435,NA,NA,12,36.25,5.16666666666667,11.3333333333333
"2007","0340","T0C","June 30, 2007","EDMONTON",88,NA,NA,88,1,0,6.77011494252874
"2007","1060","H4A","March 31, 2007","MONTRÉAL",10,NA,NA,1,10,3,13
"2007","0580","B3J","September 30, 2007","HALIFAX",66,NA,NA,3,22,0,13
"2007","0610","L7P","December 31, 2007","HAMILTON",2,NA,NA,1,2,0,5
"2007","1060","H4W","June 30, 2007","MONTRÉAL",2,NA,NA,2,1,0,12.5
"2007","2270","M1K","March 31, 2007","TORONTO",4,NA,NA,4,1,0,5.5
"2007","2270","M1N","March 31, 2007","TORONTO",24,NA,NA,23,1.04347826086957,0,5.65217391304348
"2007","2270","M5S","September 30, 2007","TORONTO",2,NA,NA,2,1,0,11
"2007","2680","R2J","June 30, 2007","WINNIPEG",113,NA,NA,9,12.5555555555556,0.444444444444444,5.33333333333333
"2007","0140","T2E","September 30, 2007","CALGARY",147,NA,NA,68,2.16176470588235,0.0735294117647059,12.8529411764706
"2007","2680","R2Y","June 30, 2007","WINNIPEG",10,NA,NA,10,1,0,4.25
"2007","2410","V3X","September 30, 2007","VANCOUVER",22,NA,NA,22,1,0,7.52380952380952
"2007","2680","R3P","September 30, 2007","WINNIPEG",2,NA,NA,2,1,0,13
"2007","1060","H4R","September 30, 2007","MONTRÉAL",1,NA,NA,1,1,0,15
"2007","2270","L5R","March 31, 2007","TORONTO",198,NA,NA,135,1.46666666666667,0,8.5625
"2007","2410","V2X","March 31, 2007","VANCOUVER",91,NA,NA,30,3.03333333333333,0.133333333333333,7.1
"2007","0140","T2Y","June 30, 2007","CALGARY",54,NA,NA,48,1.125,0,11
"2007","0580","B4A","June 30, 2007","HALIFAX",157,NA,NA,114,1.37719298245614,0,6.16161616161616
"2007","2270","L7K","March 31, 2007","TORONTO",63,NA,NA,51,1.23529411764706,0,13.1960784313725
"2007","2440","V8R","March 31, 2007","VICTORIA",19,NA,NA,15,1.26666666666667,0.133333333333333,11.5333333333333
"2007","0340","T5W","December 31, 2007","EDMONTON",7,NA,NA,5,1.4,0,9.4
"2007","1400","G3A","March 31, 2007","QUÉBEC",144,NA,NA,87,1.6551724137931,0.126436781609195,4.88235294117647
"2007","1060","H2H","December 31, 2007","MONTRÉAL",6,NA,NA,1,6,3,8
"2007","1060","J4J","September 30, 2007","MONTRÉAL",157,NA,NA,9,17.4444444444444,1.33333333333333,6.28571428571429
"2007","1265","nan","March 31, 2007","OTTAWA",3270,NA,NA,1822,1.794731064764,0.00658616904500549,6.40066964285714
"2007","2410","V3K","September 30, 2007","VANCOUVER",212,NA,NA,27,7.85185185185185,1.55555555555556,9.33333333333333
"2007","2410","V5W","March 31, 2007","VANCOUVER",53,NA,NA,52,1.01923076923077,0.0384615384615385,7
"2007","0140","T2R","March 31, 2007","CALGARY",7,NA,NA,1,7,0,16
"2007","0580","nan","March 31, 2007","HALIFAX",236,NA,NA,226,1.04424778761062,0,3.96648044692737
"2007","1060","H1J","March 31, 2007","MONTRÉAL",48,NA,NA,1,48,8,22
"2007","1060","H9A","March 31, 2007","MONTRÉAL",1,NA,NA,1,1,0,3
"2007","1060","J5R","June 30, 2007","MONTRÉAL",226,NA,NA,158,1.43037974683544,0.20253164556962,4.70535714285714
"2007","1490","S4R","March 31, 2007","REGINA",35,NA,NA,24,1.45833333333333,0,8
"2007","0140","T2C","June 30, 2007","CALGARY",546,NA,NA,360,1.51666666666667,0,6.8050139275766
"2007","0580","B2Y","December 31, 2007","HALIFAX",4,NA,NA,2,2,0,7.5
"2007","1400","G1P","December 31, 2007","QUÉBEC",50,NA,NA,5,10,1.2,4.25
"2007","2410","V3E","June 30, 2007","VANCOUVER",68,NA,NA,10,6.8,0.6,8.1
"2007","2270","M6E","March 31, 2007","TORONTO",17,NA,NA,14,1.21428571428571,0,7.64285714285714
"2007","1060","H1A","June 30, 2007","MONTRÉAL",75,NA,NA,10,7.5,0.9,7.22222222222222
"2007","1060","H1R","December 31, 2007","MONTRÉAL",143,NA,NA,17,8.41176470588235,0.941176470588235,9.76470588235294
"2007","0140","T3C","September 30, 2007","CALGARY",234,NA,NA,16,14.625,1.375,14.6875
"2007","0340","T5C","June 30, 2007","EDMONTON",8,NA,NA,2,4,0,8
"2007","0580","B3N","December 31, 2007","HALIFAX",48,NA,NA,48,1,0,3.86363636363636
"2007","1060","H9C","September 30, 2007","MONTRÉAL",27,NA,NA,22,1.22727272727273,0.0909090909090909,7.05882352941176
"2007","1265","K1B","June 30, 2007","OTTAWA",208,NA,NA,14,14.8571428571429,0,13
"2007","1265","K2G","September 30, 2007","OTTAWA",10,NA,NA,10,1,0,6.4
"2007","1400","G3K","March 31, 2007","QUÉBEC",124,NA,NA,101,1.22772277227723,0.0594059405940594,3.93220338983051
"2007","2270","L4P","December 31, 2007","TORONTO",85,NA,NA,85,1,0,5.92424242424242
"2007","2680","R3J","September 30, 2007","WINNIPEG",68,NA,NA,18,3.77777777777778,0.222222222222222,6.16666666666667
"2007","0140","T2V","September 30, 2007","CALGARY",47,NA,NA,30,1.56666666666667,0,13
"2007","1060","J4K","March 31, 2007","MONTRÉAL",48,NA,NA,7,6.85714285714286,1.42857142857143,6.42857142857143
"2007","1060","H3C","December 31, 2007","MONTRÉAL",57,NA,NA,1,57,0,21
"2007","1060","H3X","March 31, 2007","MONTRÉAL",6,NA,NA,6,1,0,6
"2007","1060","H3Y","December 31, 2007","MONTRÉAL",3,NA,NA,3,1,0,6
"2007","2410","V6L","March 31, 2007","VANCOUVER",17,NA,NA,17,1,0,10
"2007","2680","R3R","September 30, 2007","WINNIPEG",11,NA,NA,11,1,0,7.36363636363636
"2007","0140","T2K","September 30, 2007","CALGARY",51,NA,NA,9,5.66666666666667,0.333333333333333,14.4444444444444
"2007","2680","R1A","December 31, 2007","WINNIPEG",78,NA,NA,49,1.59183673469388,0,6.85365853658537
"2007","1060","H9X","June 30, 2007","MONTRÉAL",9,NA,NA,9,1,0,6.75
"2007","0580","B3K","June 30, 2007","HALIFAX",160,NA,NA,4,40,0,15.75
"2007","1060","J6J","March 31, 2007","MONTRÉAL",77,NA,NA,62,1.24193548387097,0.112903225806452,4.45454545454545
"2007","2410","V6J","December 31, 2007","VANCOUVER",149,NA,NA,21,7.09523809523809,1.52380952380952,12.047619047619
"2007","2410","V7N","September 30, 2007","VANCOUVER",56,NA,NA,8,7,0.5,10.875
"2007","2680","R2V","December 31, 2007","WINNIPEG",21,NA,NA,21,1,0,5.88235294117647
"2007","0610","L8J","March 31, 2007","HAMILTON",18,NA,NA,14,1.28571428571429,0,7.35714285714286
"2007","1060","H1E","June 30, 2007","MONTRÉAL",90,NA,NA,44,2.04545454545455,0.25,6.1875
"2007","2270","L5H","June 30, 2007","TORONTO",16,NA,NA,16,1,0,12.375
"2007","0610","L8H","June 30, 2007","HAMILTON",7,NA,NA,7,1,0,7.85714285714286
"2007","2270","L0G","December 31, 2007","TORONTO",164,NA,NA,93,1.76344086021505,0,7.20987654320988
"2007","2270","M3K","December 31, 2007","TORONTO",55,NA,NA,55,1,0,8.9811320754717
"2007","1060","J4N","March 31, 2007","MONTRÉAL",250,NA,NA,17,14.7058823529412,0.411764705882353,7
"2007","2270","M3M","December 31, 2007","TORONTO",2,NA,NA,2,1,0,8.5
