year,age_group,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland,Nova Scotia,Ontario,PEI,Quebec,Saskatchewan
2017,5559,162331.523121,213348.78598800005,1565630.009984,52130.51546,35342.965441,23999.130092000003,45439.187891999994,586725.78115,6489.8074560000005,389509.938336,44875.263479999994
2017,6064,137610.043496,195315.030282,1395052.166024,46209.197458,34584.287656,23715.147940000003,42360.641,505463.486608,6572.257686,357108.77592,42021.311581
2017,6569,103688.94677400001,170293.66340000002,1187631.2287660001,39073.184766000006,30977.708217000003,22651.243512,38650.765017,433000.06292399997,5988.0274229999995,307280.90608799993,33198.943708000006
2017,7074,76436.251649,131218.597147,928722.893206,30464.788964,24847.472836999998,16987.515904,30535.116743999995,339276.688212,4696.739692,246866.40599999996,25303.34268
2017,7500,119415.11591099999,212483.45747199998,1508508.9325350001,53046.378126,38386.103163,23848.702559999998,49377.065826000005,590799.142416,7070.146560000001,362170.276574,50104.1079
2018,1519,4174.716843,6786.301424,41734.004135,1618.407259,915.735871,562.059526,1099.690536,13987.629226000001,135.41719,10457.727922,1746.30099
2018,2024,52205.187375,60160.72947,431392.12116300006,17169.20202,9789.294375,5359.017755000001,14449.520709000004,138114.652032,2021.698752,109955.30634,17580.409984
2018,2529,127969.34850000001,127128.64231800001,980671.14387,37865.728001,19269.756489000003,11685.25827,26359.348549,336111.048504,3934.587552000001,248886.601512,35284.978369
2018,3034,169985.153898,165443.57452,1228882.382308,46590.682515,22058.928405000002,14677.010559999999,29312.180505,440605.90859999997,4294.90732,284730.56034,43562.145567
2018,3539,175160.354985,170151.110272,1308009.3444,46829.470947,24457.005979999998,15461.596402,30065.442617999997,466369.372725,4625.291196000001,325328.73815000005,43279.734234
2018,4044,162569.064315,165482.09855,1294617.5688720003,45415.67202,26454.23009000001,17397.548188,31374.613568999997,477559.550622,5133.94472,320352.6900360001,39305.742840000006
2018,4549,156580.03701899998,186492.60307500002,1351850.7165660001,45565.14732000001,28660.7661,20334.141990000004,34581.35773500001,521037.895786,5739.3208110000005,310706.503602,37114.739584
