Year,Region,Sex,Age,Pop
2044,Alberta,2,1,36445
2044,Alberta,2,2,36365
2044,Alberta,2,3,36235
2044,Alberta,2,4,36060
2044,Alberta,2,5,35840
2044,Alberta,2,6,35590
2044,Alberta,2,7,35305
2044,Alberta,2,8,35025
2044,Alberta,2,9,34760
2044,Alberta,2,10,34530
2044,Alberta,2,11,34365
2044,Alberta,2,12,34300
2044,Alberta,2,13,34340
2044,Alberta,2,14,34510
2044,Alberta,2,15,34805
2044,Alberta,2,16,35255
2044,Alberta,2,17,35805
2044,Alberta,2,18,36475
2044,Alberta,2,19,37225
2044,Alberta,2,20,38045
2044,Alberta,2,21,38865
2044,Alberta,2,22,39685
2044,Alberta,2,23,40470
2044,Alberta,2,24,41065
2044,Alberta,2,25,41620
2044,Alberta,2,26,42055
2044,Alberta,2,27,42455
2044,Alberta,2,28,43620
2044,Alberta,2,29,43100
2044,Alberta,2,30,43100
2044,Alberta,2,31,43325
2044,Alberta,2,32,43580
2044,Alberta,2,33,44050
2044,Alberta,2,34,44775
2044,Alberta,2,35,45040
2044,Alberta,2,36,45000
2044,Alberta,2,37,44175
2044,Alberta,2,38,43180
2044,Alberta,2,39,42450
2044,Alberta,2,40,42405
2044,Alberta,2,41,41765
2044,Alberta,2,42,40905
2044,Alberta,2,43,40760
2044,Alberta,2,44,40575
2044,Alberta,2,45,40350
2044,Alberta,2,46,39645
2044,Alberta,2,47,38835
2044,Alberta,2,48,38775
2044,Alberta,2,49,38725
2044,Alberta,2,50,38425
2044,Alberta,2,51,38690
2044,Alberta,2,52,39125
2044,Alberta,2,53,39955
2044,Alberta,2,54,40655
2044,Alberta,2,55,40210
2044,Alberta,2,56,39360
2044,Alberta,2,57,39750
2044,Alberta,2,58,39730
2044,Alberta,2,59,39210
2044,Alberta,2,60,38765
2044,Alberta,2,61,37905
2044,Alberta,2,62,36905
2044,Alberta,2,63,35195
2044,Alberta,2,64,34010
2044,Alberta,2,65,32705
2044,Alberta,2,66,30965
2044,Alberta,2,67,29860
2044,Alberta,2,68,29200
2044,Alberta,2,69,27855
2044,Alberta,2,70,26810
2044,Alberta,2,71,26010
2044,Alberta,2,72,25290
2044,Alberta,2,73,25195
2044,Alberta,2,74,24200
2044,Alberta,2,75,23505
2044,Alberta,2,76,22390
2044,Alberta,2,77,21865
2044,Alberta,2,78,21855
2044,Alberta,2,79,22460
2044,Alberta,2,80,22775
2044,Alberta,2,81,22610
2044,Alberta,2,82,21590
2044,Alberta,2,83,20925
2044,Alberta,2,84,19580
2044,Alberta,2,85,18210
2044,Alberta,2,86,16905
2044,Alberta,2,87,15415
2044,Alberta,2,88,14165
2044,Alberta,2,89,12320
2044,Alberta,2,90+,55805
2045,Alberta,2,Total,3208470
2045,Alberta,2,0,36820
2045,Alberta,2,1,36805
2045,Alberta,2,2,36755
2045,Alberta,2,3,36660
2045,Alberta,2,4,36515
2045,Alberta,2,5,36330
2045,Alberta,2,6,36095
2045,Alberta,2,7,35835
2045,Alberta,2,8,35550
2045,Alberta,2,9,35280
2045,Alberta,2,10,35035
2045,Alberta,2,11,34845
2045,Alberta,2,12,34740
2045,Alberta,2,13,34740
2045,Alberta,2,14,34860
2045,Alberta,2,15,35115
2045,Alberta,2,16,35505
2045,Alberta,2,17,36040
2045,Alberta,2,18,36670
2045,Alberta,2,19,37405
2045,Alberta,2,20,38200
2045,Alberta,2,21,39035
2045,Alberta,2,22,39850
2045,Alberta,2,23,40645
2045,Alberta,2,24,41390
2045,Alberta,2,25,41930
2045,Alberta,2,26,42415
2045,Alberta,2,27,42790
2045,Alberta,2,28,43125
2045,Alberta,2,29,44235
2045,Alberta,2,30,43665
2045,Alberta,2,31,43635
2045,Alberta,2,32,43840
2045,Alberta,2,33,44080
2045,Alberta,2,34,44530
2045,Alberta,2,35,45250
2045,Alberta,2,36,45510
2045,Alberta,2,37,45460
2045,Alberta,2,38,44605
2045,Alberta,2,39,43575
2045,Alberta,2,40,42805
2045,Alberta,2,41,42715
2045,Alberta,2,42,42030
2045,Alberta,2,43,41125
2045,Alberta,2,44,40940
2045,Alberta,2,45,40715
2045,Alberta,2,46,40440
2045,Alberta,2,47,39700
2045,Alberta,2,48,38870
2045,Alberta,2,49,38775
2045,Alberta,2,50,38700
2045,Alberta,2,51,38390
2045,Alberta,2,52,38645
2045,Alberta,2,53,39070
2045,Alberta,2,54,39895
2045,Alberta,2,55,40585
2045,Alberta,2,56,40140
2045,Alberta,2,57,39280
2045,Alberta,2,58,39675
2045,Alberta,2,59,39640
2045,Alberta,2,60,39110
2045,Alberta,2,61,38670
2045,Alberta,2,62,37810
2045,Alberta,2,63,36800
2045,Alberta,2,64,35060
2045,Alberta,2,65,33885
2045,Alberta,2,66,32560
2045,Alberta,2,67,30795
2045,Alberta,2,68,29680
2045,Alberta,2,69,28990
2045,Alberta,2,70,27635
2045,Alberta,2,71,26565
2045,Alberta,2,72,25755
2045,Alberta,2,73,25000
2045,Alberta,2,74,24915
2045,Alberta,2,75,23885
2045,Alberta,2,76,23175
2045,Alberta,2,77,22065
2045,Alberta,2,78,21475
2045,Alberta,2,79,21405
2045,Alberta,2,80,21970
2045,Alberta,2,81,22180
2045,Alberta,2,82,21975
2045,Alberta,2,83,20895
2045,Alberta,2,84,20140
2045,Alberta,2,85,18745
2045,Alberta,2,86,17285
2045,Alberta,2,87,15985
2045,Alberta,2,88,14410
2045,Alberta,2,89,13010
2045,Alberta,2,90+,59140
2046,Alberta,2,Total,3246305
2046,Alberta,2,0,37135
2046,Alberta,2,1,37135
2046,Alberta,2,2,37115
2046,Alberta,2,3,37050
2046,Alberta,2,4,36940
2046,Alberta,2,5,36785
2046,Alberta,2,6,36585
2046,Alberta,2,7,36345
2046,Alberta,2,8,36080
2046,Alberta,2,9,35810
2046,Alberta,2,10,35560
2046,Alberta,2,11,35355
2046,Alberta,2,12,35220
2046,Alberta,2,13,35180
2046,Alberta,2,14,35260
2046,Alberta,2,15,35465
2046,Alberta,2,16,35815
2046,Alberta,2,17,36295
2046,Alberta,2,18,36910
2046,Alberta,2,19,37605
2046,Alberta,2,20,38380
2046,Alberta,2,21,39190
2046,Alberta,2,22,40025
2046,Alberta,2,23,40815
2046,Alberta,2,24,41565
2046,Alberta,2,25,42255
2046,Alberta,2,26,42730
2046,Alberta,2,27,43150
2046,Alberta,2,28,43460
2046,Alberta,2,29,43740
2046,Alberta,2,30,44800
2046,Alberta,2,31,44195
2046,Alberta,2,32,44145
2046,Alberta,2,33,44335
2046,Alberta,2,34,44560
2046,Alberta,2,35,45010
2046,Alberta,2,36,45720
2046,Alberta,2,37,45965
2046,Alberta,2,38,45890
2046,Alberta,2,39,45000
2046,Alberta,2,40,43935
2046,Alberta,2,41,43120
2046,Alberta,2,42,42985
2046,Alberta,2,43,42250
2046,Alberta,2,44,41305
2046,Alberta,2,45,41075
2046,Alberta,2,46,40805
2046,Alberta,2,47,40495
2046,Alberta,2,48,39730
2046,Alberta,2,49,38870
2046,Alberta,2,50,38755
2046,Alberta,2,51,38665
2046,Alberta,2,52,38345
2046,Alberta,2,53,38590
2046,Alberta,2,54,39010
2046,Alberta,2,55,39830
2046,Alberta,2,56,40515
2046,Alberta,2,57,40065
2046,Alberta,2,58,39210
2046,Alberta,2,59,39585
2046,Alberta,2,60,39540
2046,Alberta,2,61,39015
2046,Alberta,2,62,38575
2046,Alberta,2,63,37705
2046,Alberta,2,64,36660
2046,Alberta,2,65,34930
2046,Alberta,2,66,33735
2046,Alberta,2,67,32385
2046,Alberta,2,68,30615
2046,Alberta,2,69,29465
2046,Alberta,2,70,28765
2046,Alberta,2,71,27390
2046,Alberta,2,72,26310
2046,Alberta,2,73,25465
2046,Alberta,2,74,24720
2046,Alberta,2,75,24600
2046,Alberta,2,76,23555
2046,Alberta,2,77,22845
2046,Alberta,2,78,21685
2046,Alberta,2,79,21045
2046,Alberta,2,80,20940
2046,Alberta,2,81,21395
2046,Alberta,2,82,21555
2046,Alberta,2,83,21280
2046,Alberta,2,84,20110
2046,Alberta,2,85,19300
2046,Alberta,2,86,17805
2046,Alberta,2,87,16350
2046,Alberta,2,88,14960
2046,Alberta,2,89,13215
2046,Alberta,2,90+,62675
2001,Alberta,3,Total,3058108
2001,Alberta,3,0,37487
2001,Alberta,3,1,37930
2001,Alberta,3,2,38384
2001,Alberta,3,3,38474
2001,Alberta,3,4,39213
2001,Alberta,3,5,41081
2001,Alberta,3,6,41610
2001,Alberta,3,7,41836
2001,Alberta,3,8,42696
2001,Alberta,3,9,44027
2001,Alberta,3,10,44634
2001,Alberta,3,11,45979
2001,Alberta,3,12,45143
2001,Alberta,3,13,44149
2001,Alberta,3,14,44776
2001,Alberta,3,15,45700
2001,Alberta,3,16,45447
2001,Alberta,3,17,45355
2001,Alberta,3,18,45708
2001,Alberta,3,19,45515
2001,Alberta,3,20,46044
2001,Alberta,3,21,46165
2001,Alberta,3,22,45887
2001,Alberta,3,23,45463
2001,Alberta,3,24,45955
2001,Alberta,3,25,46353
2001,Alberta,3,26,45896
2001,Alberta,3,27,44779
2001,Alberta,3,28,45074
2001,Alberta,3,29,45698
2001,Alberta,3,30,47483
2001,Alberta,3,31,46608
2001,Alberta,3,32,45368
2001,Alberta,3,33,45313
2001,Alberta,3,34,45733
2001,Alberta,3,35,47174
2001,Alberta,3,36,50881
2001,Alberta,3,37,53525
2001,Alberta,3,38,55014
2001,Alberta,3,39,55010
2001,Alberta,3,40,55728
2001,Alberta,3,41,55413
2001,Alberta,3,42,54536
2001,Alberta,3,43,53692
2001,Alberta,3,44,52700
2001,Alberta,3,45,51451
2001,Alberta,3,46,49874
2001,Alberta,3,47,47734
2001,Alberta,3,48,44851
2001,Alberta,3,49,41958
2001,Alberta,3,50,40152
2001,Alberta,3,51,38976
2001,Alberta,3,52,37379
2001,Alberta,3,53,37518
2001,Alberta,3,54,36694
2001,Alberta,3,55,30659
2001,Alberta,3,56,28422
2001,Alberta,3,57,27547
2001,Alberta,3,58,26602
2001,Alberta,3,59,24406
2001,Alberta,3,60,23597
2001,Alberta,3,61,22022
2001,Alberta,3,62,21128
2001,Alberta,3,63,20450
2001,Alberta,3,64,19642
2001,Alberta,3,65,19728
2001,Alberta,3,66,19096
2001,Alberta,3,67,18411
2001,Alberta,3,68,18266
2001,Alberta,3,69,17823
2001,Alberta,3,70,17863
2001,Alberta,3,71,17191
2001,Alberta,3,72,16000
2001,Alberta,3,73,15402
2001,Alberta,3,74,14516
2001,Alberta,3,75,13978
2001,Alberta,3,76,13034
2001,Alberta,3,77,12273
2001,Alberta,3,78,11621
2001,Alberta,3,79,11399
2001,Alberta,3,80,10362
2001,Alberta,3,81,9469
2001,Alberta,3,82,7839
2001,Alberta,3,83,6874
2001,Alberta,3,84,6300
2001,Alberta,3,85,5781
2001,Alberta,3,86,5254
2001,Alberta,3,87,4580
2001,Alberta,3,88,3762
2001,Alberta,3,89,3002
2001,Alberta,3,90+,10586
2002,Alberta,3,Total,3128429
2002,Alberta,3,0,37570
2002,Alberta,3,1,37920
2002,Alberta,3,2,38508
2002,Alberta,3,3,39025
2002,Alberta,3,4,39123
2002,Alberta,3,5,39869
2002,Alberta,3,6,41848
2002,Alberta,3,7,42396
2002,Alberta,3,8,42617
2002,Alberta,3,9,43462
2002,Alberta,3,10,44752
2002,Alberta,3,11,45356
2002,Alberta,3,12,46729
2002,Alberta,3,13,45898
2002,Alberta,3,14,44834
2002,Alberta,3,15,45751
2002,Alberta,3,16,46776
2002,Alberta,3,17,46721
2002,Alberta,3,18,46692
2002,Alberta,3,19,47186
2002,Alberta,3,20,47000
2002,Alberta,3,21,47609
2002,Alberta,3,22,47807
2002,Alberta,3,23,47627
2002,Alberta,3,24,47226
2002,Alberta,3,25,47449
2002,Alberta,3,26,47682
2002,Alberta,3,27,47067
2002,Alberta,3,28,45759
2002,Alberta,3,29,46060
2002,Alberta,3,30,46640
2002,Alberta,3,31,48398
2002,Alberta,3,32,47534
2002,Alberta,3,33,46231
2002,Alberta,3,34,46158
2002,Alberta,3,35,46468
2002,Alberta,3,36,47964
2002,Alberta,3,37,51769
2002,Alberta,3,38,54438
2002,Alberta,3,39,55839
2002,Alberta,3,40,55668
2002,Alberta,3,41,56328
2002,Alberta,3,42,55941
2002,Alberta,3,43,54961
2002,Alberta,3,44,54199
2002,Alberta,3,45,53196
2002,Alberta,3,46,51989
2002,Alberta,3,47,50316
2002,Alberta,3,48,48176
2002,Alberta,3,49,45113
2002,Alberta,3,50,42149
2002,Alberta,3,51,40368
2002,Alberta,3,52,39160
2002,Alberta,3,53,37524
2002,Alberta,3,54,37630
2002,Alberta,3,55,36884
2002,Alberta,3,56,30622
2002,Alberta,3,57,28449
2002,Alberta,3,58,27522
2002,Alberta,3,59,26520
2002,Alberta,3,60,24350
2002,Alberta,3,61,23609
2002,Alberta,3,62,21993
2002,Alberta,3,63,21029
2002,Alberta,3,64,20328
2002,Alberta,3,65,19534
2002,Alberta,3,66,19595
2002,Alberta,3,67,18893
2002,Alberta,3,68,18200
2002,Alberta,3,69,18046
2002,Alberta,3,70,17604
2002,Alberta,3,71,17609
2002,Alberta,3,72,16904
2002,Alberta,3,73,15726
2002,Alberta,3,74,15070
2002,Alberta,3,75,14179
2002,Alberta,3,76,13598
2002,Alberta,3,77,12643
2002,Alberta,3,78,11911
2002,Alberta,3,79,11161
2002,Alberta,3,80,10936
2002,Alberta,3,81,9874
2002,Alberta,3,82,9000
2002,Alberta,3,83,7360
2002,Alberta,3,84,6416
2002,Alberta,3,85,5828
2002,Alberta,3,86,5309
2002,Alberta,3,87,4725
2002,Alberta,3,88,4080
2002,Alberta,3,89,3297
2002,Alberta,3,90+,11149
2003,Alberta,3,Total,3183065
2003,Alberta,3,0,39318
2003,Alberta,3,1,37879
2003,Alberta,3,2,38274
2003,Alberta,3,3,38958
2003,Alberta,3,4,39497
2003,Alberta,3,5,39577
2003,Alberta,3,6,40300
2003,Alberta,3,7,42327
2003,Alberta,3,8,42830
2003,Alberta,3,9,43135
2003,Alberta,3,10,43984
2003,Alberta,3,11,45215
2003,Alberta,3,12,45847
2003,Alberta,3,13,47279
2003,Alberta,3,14,46479
2003,Alberta,3,15,45400
2003,Alberta,3,16,46617
2003,Alberta,3,17,47753
2003,Alberta,3,18,47697
2003,Alberta,3,19,47972
2003,Alberta,3,20,48401
2003,Alberta,3,21,48281
2003,Alberta,3,22,48808
2003,Alberta,3,23,48917
2003,Alberta,3,24,48614
2003,Alberta,3,25,48094
2003,Alberta,3,26,48181
2003,Alberta,3,27,48511
2003,Alberta,3,28,47734
2003,Alberta,3,29,46305
2003,Alberta,3,30,46715
2003,Alberta,3,31,47242
2003,Alberta,3,32,49038
2003,Alberta,3,33,48097
2003,Alberta,3,34,46764
2003,Alberta,3,35,46626
2003,Alberta,3,36,46898
2003,Alberta,3,37,48487
2003,Alberta,3,38,52358
2003,Alberta,3,39,55047
2003,Alberta,3,40,56349
2003,Alberta,3,41,56010
2003,Alberta,3,42,56615
2003,Alberta,3,43,56186
2003,Alberta,3,44,55182
2003,Alberta,3,45,54416
2003,Alberta,3,46,53423
2003,Alberta,3,47,52217
2003,Alberta,3,48,50476
2003,Alberta,3,49,48335
2003,Alberta,3,50,45184
2003,Alberta,3,51,42108
2003,Alberta,3,52,40403
2003,Alberta,3,53,39174
2003,Alberta,3,54,37421
2003,Alberta,3,55,37600
2003,Alberta,3,56,36910
2003,Alberta,3,57,30432
2003,Alberta,3,58,28302
2003,Alberta,3,59,27394
2003,Alberta,3,60,26365
2003,Alberta,3,61,24214
2003,Alberta,3,62,23515
2003,Alberta,3,63,21887
2003,Alberta,3,64,20814
2003,Alberta,3,65,20110
2003,Alberta,3,66,19327
2003,Alberta,3,67,19371
2003,Alberta,3,68,18660
2003,Alberta,3,69,17925
2003,Alberta,3,70,17789
2003,Alberta,3,71,17301
2003,Alberta,3,72,17300
2003,Alberta,3,73,16537
2003,Alberta,3,74,15400
2003,Alberta,3,75,14717
2003,Alberta,3,76,13818
2003,Alberta,3,77,13206
2003,Alberta,3,78,12200
2003,Alberta,3,79,11493
2003,Alberta,3,80,10680
2003,Alberta,3,81,10444
2003,Alberta,3,82,9343
2003,Alberta,3,83,8480
2003,Alberta,3,84,6874
2003,Alberta,3,85,5951
2003,Alberta,3,86,5326
2003,Alberta,3,87,4775
2003,Alberta,3,88,4210
2003,Alberta,3,89,3611
2003,Alberta,3,90+,11829
2004,Alberta,3,Total,3238668
2004,Alberta,3,0,40668
2004,Alberta,3,1,39658
2004,Alberta,3,2,38239
2004,Alberta,3,3,38642
2004,Alberta,3,4,39394
2004,Alberta,3,5,39995
2004,Alberta,3,6,39986
2004,Alberta,3,7,40675
2004,Alberta,3,8,42738
2004,Alberta,3,9,43303
2004,Alberta,3,10,43625
2004,Alberta,3,11,44478
2004,Alberta,3,12,45664
2004,Alberta,3,13,46366
2004,Alberta,3,14,47918
2004,Alberta,3,15,47252
2004,Alberta,3,16,46083
2004,Alberta,3,17,47596
2004,Alberta,3,18,48806
2004,Alberta,3,19,49097
2004,Alberta,3,20,49395
2004,Alberta,3,21,49803
2004,Alberta,3,22,49767
2004,Alberta,3,23,50230
2004,Alberta,3,24,50102
2004,Alberta,3,25,49439
2004,Alberta,3,26,48803
2004,Alberta,3,27,48710
2004,Alberta,3,28,49027
2004,Alberta,3,29,48271
2004,Alberta,3,30,46792
2004,Alberta,3,31,47330
2004,Alberta,3,32,47784
2004,Alberta,3,33,49629
2004,Alberta,3,34,48617
2004,Alberta,3,35,47239
2004,Alberta,3,36,47079
2004,Alberta,3,37,47337
2004,Alberta,3,38,48983
2004,Alberta,3,39,52956
2004,Alberta,3,40,55632
2004,Alberta,3,41,56790
2004,Alberta,3,42,56306
2004,Alberta,3,43,56910
2004,Alberta,3,44,56354
2004,Alberta,3,45,55337
2004,Alberta,3,46,54590
2004,Alberta,3,47,53581
2004,Alberta,3,48,52449
2004,Alberta,3,49,50640
2004,Alberta,3,50,48472
2004,Alberta,3,51,45233
2004,Alberta,3,52,42084
2004,Alberta,3,53,40379
2004,Alberta,3,54,39110
2004,Alberta,3,55,37291
2004,Alberta,3,56,37479
2004,Alberta,3,57,36882
2004,Alberta,3,58,30207
2004,Alberta,3,59,28163
2004,Alberta,3,60,27252
2004,Alberta,3,61,26220
2004,Alberta,3,62,24082
2004,Alberta,3,63,23440
2004,Alberta,3,64,21734
2004,Alberta,3,65,20600
2004,Alberta,3,66,19863
2004,Alberta,3,67,19064
2004,Alberta,3,68,19128
2004,Alberta,3,69,18381
2004,Alberta,3,70,17628
2004,Alberta,3,71,17510
2004,Alberta,3,72,17024
2004,Alberta,3,73,16976
2004,Alberta,3,74,16135
2004,Alberta,3,75,15011
2004,Alberta,3,76,14337
2004,Alberta,3,77,13442
2004,Alberta,3,78,12778
2004,Alberta,3,79,11744
2004,Alberta,3,80,11049
2004,Alberta,3,81,10155
2004,Alberta,3,82,9873
2004,Alberta,3,83,8786
2004,Alberta,3,84,7972
2004,Alberta,3,85,6373
2004,Alberta,3,86,5416
2004,Alberta,3,87,4819
2004,Alberta,3,88,4226
2004,Alberta,3,89,3717
2004,Alberta,3,90+,12568
2005,Alberta,3,Total,3321768
2005,Alberta,3,0,41476
2005,Alberta,3,1,41570
2005,Alberta,3,2,40478
2005,Alberta,3,3,39039
2005,Alberta,3,4,39513
2005,Alberta,3,5,40296
2005,Alberta,3,6,40867
2005,Alberta,3,7,40814
2005,Alberta,3,8,41365
2005,Alberta,3,9,43506
2005,Alberta,3,10,44058
2005,Alberta,3,11,44414
2005,Alberta,3,12,45258
2005,Alberta,3,13,46416
2005,Alberta,3,14,47299
2005,Alberta,3,15,49045
2005,Alberta,3,16,48460
2005,Alberta,3,17,47238
2005,Alberta,3,18,49058
2005,Alberta,3,19,50638
2005,Alberta,3,20,51013
2005,Alberta,3,21,51662
2005,Alberta,3,22,52113
2005,Alberta,3,23,52122
2005,Alberta,3,24,52234
2005,Alberta,3,25,51815
2005,Alberta,3,26,50862
2005,Alberta,3,27,50246
2005,Alberta,3,28,49983
2005,Alberta,3,29,50397
2005,Alberta,3,30,49634
2005,Alberta,3,31,47964
2005,Alberta,3,32,48534
2005,Alberta,3,33,48892
2005,Alberta,3,34,50722
2005,Alberta,3,35,49698
2005,Alberta,3,36,48345
2005,Alberta,3,37,48140
2005,Alberta,3,38,48277
2005,Alberta,3,39,49964
2005,Alberta,3,40,53933
2005,Alberta,3,41,56555
2005,Alberta,3,42,57674
2005,Alberta,3,43,56946
2005,Alberta,3,44,57436
2005,Alberta,3,45,56848
2005,Alberta,3,46,55752
2005,Alberta,3,47,54948
2005,Alberta,3,48,53972
2005,Alberta,3,49,52847
2005,Alberta,3,50,50969
2005,Alberta,3,51,48788
2005,Alberta,3,52,45472
2005,Alberta,3,53,42210
2005,Alberta,3,54,40501
2005,Alberta,3,55,39160
2005,Alberta,3,56,37255
2005,Alberta,3,57,37454
2005,Alberta,3,58,36924
2005,Alberta,3,59,30073
2005,Alberta,3,60,28120
2005,Alberta,3,61,27183
2005,Alberta,3,62,26153
2005,Alberta,3,63,24004
2005,Alberta,3,64,23381
2005,Alberta,3,65,21568
2005,Alberta,3,66,20422
2005,Alberta,3,67,19625
2005,Alberta,3,68,18840
2005,Alberta,3,69,18875
2005,Alberta,3,70,18111
2005,Alberta,3,71,17374
2005,Alberta,3,72,17255
2005,Alberta,3,73,16697
2005,Alberta,3,74,16624
2005,Alberta,3,75,15773
2005,Alberta,3,76,14638
2005,Alberta,3,77,13945
2005,Alberta,3,78,13029
2005,Alberta,3,79,12348
2005,Alberta,3,80,11287
2005,Alberta,3,81,10571
2005,Alberta,3,82,9601
2005,Alberta,3,83,9329
2005,Alberta,3,84,8213
2005,Alberta,3,85,7467
2005,Alberta,3,86,5808
2005,Alberta,3,87,4875
2005,Alberta,3,88,4326
2005,Alberta,3,89,3714
2005,Alberta,3,90+,13470
2006,Alberta,3,Total,3421434
2006,Alberta,3,0,43189
2006,Alberta,3,1,42522
2006,Alberta,3,2,42575
2006,Alberta,3,3,41373
2006,Alberta,3,4,40208
2006,Alberta,3,5,40520
2006,Alberta,3,6,41291
2006,Alberta,3,7,41796
2006,Alberta,3,8,41756
2006,Alberta,3,9,42281
2006,Alberta,3,10,44222
2006,Alberta,3,11,44851
2006,Alberta,3,12,45312
2006,Alberta,3,13,46148
2006,Alberta,3,14,47290
2006,Alberta,3,15,48457
2006,Alberta,3,16,50098
2006,Alberta,3,17,49805
2006,Alberta,3,18,48865
2006,Alberta,3,19,51278
2006,Alberta,3,20,52854
2006,Alberta,3,21,53839
2006,Alberta,3,22,54935
2006,Alberta,3,23,55356
2006,Alberta,3,24,55206
2006,Alberta,3,25,54800
2006,Alberta,3,26,53938
2006,Alberta,3,27,52592
2006,Alberta,3,28,51924
2006,Alberta,3,29,51621
2006,Alberta,3,30,52073
2006,Alberta,3,31,51190
2006,Alberta,3,32,49676
2006,Alberta,3,33,50011
2006,Alberta,3,34,50419
2006,Alberta,3,35,51792
2006,Alberta,3,36,51009
2006,Alberta,3,37,49774
2006,Alberta,3,38,49453
2006,Alberta,3,39,49617
2006,Alberta,3,40,51262
2006,Alberta,3,41,54948
2006,Alberta,3,42,57482
2006,Alberta,3,43,58432
2006,Alberta,3,44,57822
2006,Alberta,3,45,57944
2006,Alberta,3,46,57356
2006,Alberta,3,47,56229
2006,Alberta,3,48,55418
2006,Alberta,3,49,54432
2006,Alberta,3,50,53335
2006,Alberta,3,51,51332
2006,Alberta,3,52,49078
2006,Alberta,3,53,45831
2006,Alberta,3,54,42520
2006,Alberta,3,55,40763
2006,Alberta,3,56,39252
2006,Alberta,3,57,37478
2006,Alberta,3,58,37370
2006,Alberta,3,59,36490
2006,Alberta,3,60,30414
2006,Alberta,3,61,28296
2006,Alberta,3,62,27191
2006,Alberta,3,63,25985
2006,Alberta,3,64,24103
2006,Alberta,3,65,23273
2006,Alberta,3,66,21487
2006,Alberta,3,67,20243
2006,Alberta,3,68,19388
2006,Alberta,3,69,18710
2006,Alberta,3,70,18545
2006,Alberta,3,71,17865
2006,Alberta,3,72,17159
2006,Alberta,3,73,16933
2006,Alberta,3,74,16427
2006,Alberta,3,75,16146
2006,Alberta,3,76,15352
2006,Alberta,3,77,14285
2006,Alberta,3,78,13469
2006,Alberta,3,79,12589
2006,Alberta,3,80,11833
2006,Alberta,3,81,10839
2006,Alberta,3,82,10083
2006,Alberta,3,83,9090
2006,Alberta,3,84,8681
2006,Alberta,3,85,7683
2006,Alberta,3,86,6892
2006,Alberta,3,87,5337
2006,Alberta,3,88,4419
2006,Alberta,3,89,3837
2006,Alberta,3,90+,14190
2007,Alberta,3,Total,3514147
2007,Alberta,3,0,47394
2007,Alberta,3,1,43644
2007,Alberta,3,2,42908
2007,Alberta,3,3,42986
2007,Alberta,3,4,41791
2007,Alberta,3,5,40678
2007,Alberta,3,6,41170
2007,Alberta,3,7,41947
2007,Alberta,3,8,42443
2007,Alberta,3,9,42439
2007,Alberta,3,10,43035
2007,Alberta,3,11,45021
2007,Alberta,3,12,45641
2007,Alberta,3,13,46047
2007,Alberta,3,14,46897
2007,Alberta,3,15,48085
2007,Alberta,3,16,49247
2007,Alberta,3,17,51000
2007,Alberta,3,18,50777
2007,Alberta,3,19,50337
2007,Alberta,3,20,53014
2007,Alberta,3,21,55262
2007,Alberta,3,22,56804
2007,Alberta,3,23,58386
2007,Alberta,3,24,58849
2007,Alberta,3,25,58437
2007,Alberta,3,26,57608
2007,Alberta,3,27,56322
2007,Alberta,3,28,54467
2007,Alberta,3,29,53588
2007,Alberta,3,30,53221
2007,Alberta,3,31,53558
2007,Alberta,3,32,52528
2007,Alberta,3,33,51004
2007,Alberta,3,34,51353
2007,Alberta,3,35,51662
2007,Alberta,3,36,53254
2007,Alberta,3,37,52185
2007,Alberta,3,38,50985
2007,Alberta,3,39,50564
2007,Alberta,3,40,50631
2007,Alberta,3,41,52274
2007,Alberta,3,42,55905
2007,Alberta,3,43,58460
2007,Alberta,3,44,59254
2007,Alberta,3,45,58559
2007,Alberta,3,46,58835
2007,Alberta,3,47,58076
2007,Alberta,3,48,56792
2007,Alberta,3,49,55956
2007,Alberta,3,50,54720
2007,Alberta,3,51,53730
2007,Alberta,3,52,51623
2007,Alberta,3,53,49154
2007,Alberta,3,54,45810
2007,Alberta,3,55,42465
2007,Alberta,3,56,40697
2007,Alberta,3,57,39162
2007,Alberta,3,58,37337
2007,Alberta,3,59,37328
2007,Alberta,3,60,36430
2007,Alberta,3,61,30241
2007,Alberta,3,62,28043
2007,Alberta,3,63,26960
2007,Alberta,3,64,25703
2007,Alberta,3,65,23770
2007,Alberta,3,66,22923
2007,Alberta,3,67,21203
2007,Alberta,3,68,19954
2007,Alberta,3,69,19106
2007,Alberta,3,70,18378
2007,Alberta,3,71,18186
2007,Alberta,3,72,17461
2007,Alberta,3,73,16749
2007,Alberta,3,74,16493
2007,Alberta,3,75,15932
2007,Alberta,3,76,15710
2007,Alberta,3,77,14920
2007,Alberta,3,78,13801
2007,Alberta,3,79,12932
2007,Alberta,3,80,12020
2007,Alberta,3,81,11253
2007,Alberta,3,82,10193
2007,Alberta,3,83,9440
2007,Alberta,3,84,8429
2007,Alberta,3,85,7961
2007,Alberta,3,86,6982
2007,Alberta,3,87,6217
2007,Alberta,3,88,4728
2007,Alberta,3,89,3904
2007,Alberta,3,90+,14819
2008,Alberta,3,Total,3595856
2008,Alberta,3,0,49619
2008,Alberta,3,1,47456
2008,Alberta,3,2,44061
2008,Alberta,3,3,43272
2008,Alberta,3,4,43346
2008,Alberta,3,5,42207
2008,Alberta,3,6,41160
2008,Alberta,3,7,41687
2008,Alberta,3,8,42472
2008,Alberta,3,9,43067
2008,Alberta,3,10,43075
