"ref_yy","CSDuid","mkttycd","metcode","metro","first_value.muni.","total_structures","share_three_to_five","share_six_to_twenty","share_twentyone_to_sixty","share_sixtyone_to_onehundred","share_greater_than_onehundred","avg_number_of_units"
"1989","5915029",4,"2410","VANCOUVER","NEW WESTMINSTER CY",1,0,0,100,0,0,51
"1989","5915034",2,"2410","VANCOUVER","COQUITLAM CY",NA,NA,NA,NA,NA,NA,NA
"1989","5915034",3,"2410","VANCOUVER","COQUITLAM CY",18,50,5.555555555556,16.666666666667,27.777777777778,0,30.7222222222222
"1989","5915043",3,"2410","VANCOUVER","PORT MOODY CY",2,50,50,0,0,0,5
"1989","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",6,0,83.333333333333,16.666666666667,0,0,16.5
"1989","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",11,63.636363636364,9.090909090909,9.090909090909,18.181818181818,0,20.1818181818182
"1989","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",3,0,66.666666666667,33.333333333333,0,0,18
"1990","2452440",2,"1060",NA,NA,4,0,100,0,0,0,12
"1990","2452550",2,"1060",NA,NA,1,0,100,0,0,0,6
"1990","2452700",2,"1060",NA,NA,9,88.888888888889,11.111111111111,0,0,0,3.33333333333333
"1990","2452780",2,"1060",NA,NA,8,100,0,0,0,0,3.125
"1990","2452780",3,"1060",NA,NA,1,0,100,0,0,0,12
"1990","2456120",2,"1060",NA,NA,48,58.333333333333,39.583333333333,2.083333333333,0,0,5.04166666666667
"1990","2456120",3,"1060",NA,NA,9,88.888888888889,11.111111111111,0,0,0,3.55555555555556
"1990","2456310",2,"1060",NA,NA,2,100,0,0,0,0,3.5
"1990","2456400",2,"1060",NA,NA,25,88,4,8,0,0,4.92
"1990","2456400",3,"1060",NA,NA,8,12.5,87.5,0,0,0,7.625
"1990","2456450",2,"1060",NA,NA,2,100,0,0,0,0,3
"1990","2456580",2,"1060",NA,NA,1,0,0,100,0,0,40
"1990","2456580",3,"1060",NA,NA,1,0,100,0,0,0,16
"1990","2456650",2,"1060",NA,NA,36,75,25,0,0,0,3.97222222222222
"1990","2456650",3,"1060",NA,NA,11,63.636363636364,36.363636363636,0,0,0,5
"1990","2456750",2,"1060",NA,NA,4,100,0,0,0,0,3
"1990","2456750",3,"1060",NA,NA,4,50,50,0,0,0,4.5
"1990","2457150",2,"1060",NA,NA,6,33.333333333333,66.666666666667,0,0,0,5.16666666666667
"1990","2457280",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2457280",2,"1060",NA,NA,18,77.777777777778,22.222222222222,0,0,0,3.94444444444444
"1990","2457320",2,"1060",NA,NA,7,100,0,0,0,0,3
"1990","2457400",2,"1060",NA,NA,2,0,100,0,0,0,10.5
"1990","2462200",2,"1060",NA,NA,13,38.461538461538,61.538461538462,0,0,0,6.15384615384615
"1990","2462200",3,"1060",NA,NA,6,16.666666666667,33.333333333333,33.333333333333,16.666666666667,0,29.3333333333333
"1990","2462240",2,"1060",NA,NA,5,40,60,0,0,0,5.6
"1990","2462240",3,"1060",NA,NA,3,0,100,0,0,0,10.6666666666667
"1990","2462260",2,"1060",NA,NA,1,0,100,0,0,0,16
"1990","2462260",3,"1060",NA,NA,6,0,83.333333333333,16.666666666667,0,0,11
"1990","2462280",2,"1060",NA,NA,10,30,70,0,0,0,5.1
"1990","2462310",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2462510",2,"1060",NA,NA,7,71.428571428571,28.571428571429,0,0,0,4.57142857142857
"1990","2463110",2,"1060",NA,NA,26,73.076923076923,26.923076923077,0,0,0,4.42307692307692
"1990","2463150",2,"1060",NA,NA,42,80.952380952381,19.047619047619,0,0,0,4.28571428571429
"1990","2463150",3,"1060",NA,NA,1,0,100,0,0,0,9
"1990","2463190",2,"1060",NA,NA,67,86.567164179104,13.432835820896,0,0,0,3.49253731343284
"1990","2463200",2,"1060",NA,NA,5,20,80,0,0,0,11.6
"1990","2463220",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2463220",2,"1060",NA,NA,16,75,25,0,0,0,6
"1990","2463250",2,"1060",NA,NA,13,84.615384615385,15.384615384615,0,0,0,4.38461538461539
"1990","2464500",2,"1060",NA,NA,72,48.611111111111,48.611111111111,1.388888888889,0,1.388888888889,9.15277777777778
"1990","2464500",3,"1060",NA,NA,39,12.820512820513,76.923076923077,5.128205128205,2.564102564103,2.564102564103,17.1794871794872
"1990","2465180",2,"1060",NA,NA,1,100,0,0,0,0,3
"1990","2465180",3,"1060",NA,NA,6,0,83.333333333333,16.666666666667,0,0,17.3333333333333
"1990","2465200",2,"1060",NA,NA,14,64.285714285714,35.714285714286,0,0,0,4.92857142857143
"1990","2465220",2,"1060",NA,NA,4,50,0,0,25,25,66.5
"1990","2465220",3,"1060",NA,NA,2,0,0,0,100,0,92
"1990","2465260",2,"1060",NA,NA,152,51.315789473684,41.447368421053,3.947368421053,1.973684210526,1.315789473684,10.3947368421053
"1990","2465260",3,"1060",NA,NA,57,21.052631578947,70.175438596491,5.263157894737,3.508771929825,0,10.8947368421053
"1990","2465260",4,"1060",NA,NA,22,0,68.181818181818,31.818181818182,0,0,16.8181818181818
"1990","2465320",2,"1060",NA,NA,5,40,60,0,0,0,6.2
"1990","2465320",3,"1060",NA,NA,7,0,57.142857142857,42.857142857143,0,0,24.8571428571429
"1990","2465340",2,"1060",NA,NA,15,100,0,0,0,0,3.6
"1990","2465340",3,"1060",NA,NA,7,71.428571428571,28.571428571429,0,0,0,4.57142857142857
"1990","2465400",2,"1060",NA,NA,1,100,0,0,0,0,4
"1990","2465420",2,"1060",NA,NA,5,60,40,0,0,0,4.2
"1990","2465420",3,"1060",NA,NA,6,0,100,0,0,0,7
"1990","2465440",2,"1060",NA,NA,1,0,0,0,0,100,197
"1990","2465480",2,"1060",NA,NA,2,50,0,50,0,0,25.5
"1990","2465480",3,"1060",NA,NA,1,0,0,100,0,0,49
"1990","2465500",2,"1060",NA,NA,1,0,100,0,0,0,9
"1990","2465500",3,"1060",NA,NA,3,0,0,100,0,0,24
"1990","2465580",2,"1060",NA,NA,1,0,0,100,0,0,47
"1990","2465580",4,"1060",NA,NA,1,0,0,100,0,0,40
"1990","2465620",4,"1060",NA,NA,1,0,0,0,100,0,73
"1990","2465640",3,"1060",NA,NA,1,0,0,100,0,0,23
"1990","2465660",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2465700",2,"1060",NA,NA,43,67.441860465116,27.906976744186,4.651162790698,0,0,6.58139534883721
"1990","2465700",3,"1060",NA,NA,3,0,66.666666666667,33.333333333333,0,0,12.6666666666667
"1990","2465720",3,"1060",NA,NA,2,100,0,0,0,0,4
"1990","2465740",2,"1060",NA,NA,8,100,0,0,0,0,3.5
"1990","2466300",2,"1060",NA,NA,14,64.285714285714,28.571428571429,7.142857142857,0,0,8.21428571428571
"1990","2466380",2,"1060",NA,NA,5,60,40,0,0,0,4.2
"1990","2466420",2,"1060",NA,NA,5,0,100,0,0,0,9.6
"1990","2466500",1,"1060",NA,NA,1,100,0,0,0,0,3
"1990","2466500",2,"1060",NA,NA,9,55.555555555556,0,44.444444444444,0,0,15.5555555555556
"1990","2466500",3,"1060",NA,NA,10,70,30,0,0,0,4.5
"1990","2466700",2,"1060",NA,NA,13,30.769230769231,69.230769230769,0,0,0,6.76923076923077
"1990","2466700",3,"1060",NA,NA,1,100,0,0,0,0,3
"1990","2466780",2,"1060",NA,NA,1,0,100,0,0,0,6
"1990","2469480",2,"1060",NA,NA,7,0,100,0,0,0,6.28571428571429
"1990","2469600",2,"1060",NA,NA,10,30,70,0,0,0,5.9
"1990","2470110",2,"1060",NA,NA,1,0,100,0,0,0,6
"1990","2470180",2,"1060",NA,NA,1,0,100,0,0,0,6
"1990","2470460",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2471120",2,"1060",NA,NA,1,0,100,0,0,0,12
"1990","2472150",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2472150",2,"1060",NA,NA,11,81.818181818182,18.181818181818,0,0,0,3.54545454545455
"1990","2472150",3,"1060",NA,NA,2,0,100,0,0,0,12
"1990","2472230",2,"1060",NA,NA,8,50,50,0,0,0,4.5
"1990","2472230",3,"1060",NA,NA,4,0,100,0,0,0,6
"1990","2472260",2,"1060",NA,NA,15,80,20,0,0,0,3.86666666666667
"1990","2472260",3,"1060",NA,NA,3,33.333333333333,66.666666666667,0,0,0,7
"1990","2473120",2,"1060",NA,NA,32,40.625,53.125,6.25,0,0,6.6875
"1990","2473120",3,"1060",NA,NA,1,0,0,100,0,0,23
"1990","2473180",2,"1060",NA,NA,11,90.909090909091,9.090909090909,0,0,0,3.27272727272727
"1990","2473200",3,"1060",NA,NA,1,0,100,0,0,0,8
"1990","2473240",2,"1060",NA,NA,1,0,100,0,0,0,6
"1990","2473300",2,"1060",NA,NA,1,100,0,0,0,0,3
"1990","2473650",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2473650",2,"1060",NA,NA,66,93.939393939394,6.060606060606,0,0,0,3.36363636363636
"1990","3506004",2,"1265",NA,NA,1,0,0,0,100,0,64
"1990","3506012",2,"1265",NA,NA,1,0,0,100,0,0,31
"1990","3506014",1,"1265",NA,NA,1,0,100,0,0,0,20
"1990","3506014",2,"1265",NA,NA,20,5,50,15,25,5,34.35
"1990","3506014",3,"1265",NA,NA,5,20,20,0,20,40,74.2
"1990","3506027",2,"1265",NA,NA,2,0,0,100,0,0,24
"1990","3518005",3,"2270","TORONTO","TORONTO C",3,0,0,66.666666666667,33.333333333333,0,61
"1990","3519028",3,"2270","TORONTO","VAUGHAN CY",3,0,0,0,0,100,217.333333333333
"1990","3519036",2,"2270","TORONTO","MARKHAM CY",1,0,0,0,0,100,150
"1990","3519036",3,"2270","TORONTO","MARKHAM CY",1,0,0,0,0,100,341
"1990","3519038",2,"2270","TORONTO","RICHMOND HILL T",3,0,33.333333333333,0,33.333333333333,33.333333333333,74
"1990","3519038",4,"2270","TORONTO","RICHMOND HILL T",1,0,0,0,0,100,116
"1990","3519046",3,"2270","TORONTO","AURORA T",1,0,0,100,0,0,50
"1990","3519048",3,"2270","TORONTO","NEWMARKET T",3,0,66.666666666667,33.333333333333,0,0,16
"1990","3519070",2,"2270","TORONTO","GEORGINA T",2,50,0,0,0,50,62
"1990","3519070",3,"2270","TORONTO","GEORGINA T",1,0,0,100,0,0,36
"1990","3520001",2,"2270","TORONTO","PICKERING CY",4,25,0,0,0,75,95.5
"1990","3520001",3,"2270","TORONTO","PICKERING CY",5,0,0,0,0,100,291.4
"1990","3520004",1,"2270",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","3520004",2,"2270",NA,NA,11,27.272727272727,45.454545454545,18.181818181818,0,9.090909090909,22.2727272727273
"1990","3520004",3,"2270",NA,NA,6,0,16.666666666667,33.333333333333,0,50,110.666666666667
"1990","3520004",4,"2270",NA,NA,2,0,0,50,50,0,56
"1990","3520006",3,"2270",NA,NA,1,0,0,100,0,0,44
"1990","3520008",2,"2270",NA,NA,1,0,0,0,0,100,202
"1990","3520008",3,"2270",NA,NA,3,0,0,0,0,100,236.333333333333
"1990","3520019",1,"2270",NA,NA,2,100,0,0,0,0,3
"1990","3520019",2,"2270",NA,NA,4,0,0,0,0,100,221.75
"1990","3520019",3,"2270",NA,NA,3,0,0,0,0,100,339
"1990","3521005",2,"2270","TORONTO","TORONTO C",7,0,57.142857142857,0,14.285714285714,28.571428571429,55
"1990","3521005",3,"2270","TORONTO","TORONTO C",1,0,0,0,0,100,200
"1990","3521005",4,"2270","TORONTO","TORONTO C",1,0,0,0,0,100,150
"1990","3521010",2,"2270","TORONTO","BRAMPTON CY",5,0,0,0,20,80,140.2
"1990","3524001",3,"2270","TORONTO","PICKERING CY",5,0,0,60,20,20,69.2
"1990","3524009",3,"2270","TORONTO","MILTON T",1,0,0,0,0,100,154
"1990","3543006",2,"2270",NA,NA,1,0,100,0,0,0,8
"1990","4806016",0,"0140","CALGARY","CALGARY CY",2,0,0,100,0,0,44
"1990","4806016",2,"0140","CALGARY","CALGARY CY",6,16.666666666667,50,33.333333333333,0,0,15.1666666666667
"1990","4806016",3,"0140","CALGARY","CALGARY CY",3,0,0,66.666666666667,0,33.333333333333,83
"1990","4806019",1,"0140","CALGARY","COCHRANE T",NA,NA,NA,NA,NA,NA,NA
"1990","4806021",3,"0140","CALGARY","AIRDRIE CY",1,0,0,100,0,0,40
"1990","4811056",3,"0340","EDMONTON","FORT SASKATCHEWAN CY",1,0,0,100,0,0,40
"1990","4811061",0,"0340","EDMONTON","EDMONTON CY",1,0,100,0,0,0,8
"1990","4811061",2,"0340","EDMONTON","EDMONTON CY",5,20,20,20,40,0,43.4
"1990","4811061",3,"0340","EDMONTON","EDMONTON CY",9,0,22.222222222222,66.666666666667,11.111111111111,0,41.3333333333333
"1990","5911019",3,"2410",NA,NA,5,0,80,20,0,0,20.6
"1990","5911025",3,"2410","VANCOUVER","BURNABY CY",8,12.5,37.5,37.5,12.5,0,32.25
"1990","5913011",2,"2410","VANCOUVER","DELTA CY",2,50,0,50,0,0,29
"1990","5913011",3,"2410","VANCOUVER","DELTA CY",12,16.666666666667,58.333333333333,25,0,0,16.0833333333333
"1990","5913018",2,"2410",NA,NA,3,0,66.666666666667,33.333333333333,0,0,25.6666666666667
"1990","5913018",3,"2410",NA,NA,13,92.307692307692,0,7.692307692308,0,0,7.30769230769231
"1990","5915004",2,"2410","VANCOUVER","SURREY CY",1,0,0,100,0,0,51
"1990","5915004",3,"2410","VANCOUVER","SURREY CY",21,9.52380952381,19.047619047619,52.380952380952,19.047619047619,0,38.1904761904762
"1990","5915007",1,"2410","VANCOUVER","WHITE ROCK CY",NA,NA,NA,NA,NA,NA,NA
"1990","5915007",3,"2410","VANCOUVER","WHITE ROCK CY",6,0,66.666666666667,33.333333333333,0,0,18
"1990","5915007",4,"2410","VANCOUVER","WHITE ROCK CY",1,0,0,100,0,0,49
"1990","5915011",2,"2410","VANCOUVER","DELTA CY",2,0,0,50,50,0,62
"1990","5915011",3,"2410","VANCOUVER","DELTA CY",7,0,28.571428571429,42.857142857143,28.571428571429,0,41.2857142857143
"1990","5915015",3,"2410","VANCOUVER","RICHMOND CY",10,0,0,30,50,20,76
"1990","5915022",1,"2410","VANCOUVER","VANCOUVER CY",NA,NA,NA,NA,NA,NA,NA
"1990","5915022",2,"2410","VANCOUVER","VANCOUVER CY",20,30,25,30,0,15,38.55
"1990","5915022",3,"2410","VANCOUVER","VANCOUVER CY",67,8.955223880597,50.746268656716,32.835820895522,2.985074626866,4.477611940299,26.4626865671642
"1990","5915025",2,"2410","VANCOUVER","BURNABY CY",2,0,0,100,0,0,36
"1990","5915025",3,"2410","VANCOUVER","BURNABY CY",15,0,6.666666666667,73.333333333333,13.333333333333,6.666666666667,47.2666666666667
"1990","5915029",2,"2410","VANCOUVER","NEW WESTMINSTER CY",3,66.666666666667,33.333333333333,0,0,0,6
"1990","5915029",3,"2410","VANCOUVER","NEW WESTMINSTER CY",6,0,16.666666666667,16.666666666667,16.666666666667,50,79.5
"1990","5915034",3,"2410","VANCOUVER","COQUITLAM CY",12,8.333333333333,0,66.666666666667,25,0,46.4166666666667
"1990","5915039",2,"2410","VANCOUVER","PORT COQUITLAM CY",2,0,100,0,0,0,13
"1990","5915039",3,"2410","VANCOUVER","PORT COQUITLAM CY",4,0,50,50,0,0,23.5
"1990","5915043",2,"2410","VANCOUVER","PORT MOODY CY",NA,NA,NA,NA,NA,NA,NA
"1990","5915046",1,"2410","VANCOUVER","NORTH VANCOUVER DM",NA,NA,NA,NA,NA,NA,NA
"1990","5915046",3,"2410","VANCOUVER","NORTH VANCOUVER DM",14,21.428571428571,78.571428571429,0,0,0,11.2857142857143
"1990","5915046",4,"2410","VANCOUVER","NORTH VANCOUVER DM",1,0,0,100,0,0,49
"1990","5915051",3,"2410","VANCOUVER","NORTH VANCOUVER CY",8,25,25,50,0,0,25
"1990","5915055",3,"2410","VANCOUVER","WEST VANCOUVER DM",2,0,50,0,0,50,56
"1991","2452440",2,"1060",NA,NA,2,50,50,0,0,0,5
"1991","2452440",3,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2452550",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2452700",2,"1060",NA,NA,4,75,25,0,0,0,3.75
"1991","2452700",3,"1060",NA,NA,1,0,100,0,0,0,12
"1991","2452780",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2456120",2,"1060",NA,NA,28,60.714285714286,39.285714285714,0,0,0,4.25
"1991","2456120",3,"1060",NA,NA,7,42.857142857143,57.142857142857,0,0,0,5.71428571428571
"1991","2456280",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2456310",2,"1060",NA,NA,2,100,0,0,0,0,3.5
"1991","2456400",1,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2456400",2,"1060",NA,NA,17,64.705882352941,35.294117647059,0,0,0,7.05882352941176
"1991","2456400",3,"1060",NA,NA,9,66.666666666667,33.333333333333,0,0,0,5.55555555555556
"1991","2456450",2,"1060",NA,NA,1,0,100,0,0,0,12
"1991","2456450",3,"1060",NA,NA,1,0,100,0,0,0,18
"1991","2456650",1,"1060",NA,NA,3,100,0,0,0,0,3
"1991","2456650",2,"1060",NA,NA,17,82.352941176471,5.882352941176,11.764705882353,0,0,7.11764705882353
"1991","2456650",3,"1060",NA,NA,13,76.923076923077,23.076923076923,0,0,0,4
"1991","2456750",3,"1060",NA,NA,2,100,0,0,0,0,3
"1991","2457150",2,"1060",NA,NA,3,0,100,0,0,0,6
"1991","2457280",2,"1060",NA,NA,17,100,0,0,0,0,3
"1991","2457320",3,"1060",NA,NA,2,100,0,0,0,0,3
"1991","2462110",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2462200",2,"1060",NA,NA,7,14.285714285714,85.714285714286,0,0,0,9.85714285714286
"1991","2462200",3,"1060",NA,NA,16,18.75,68.75,12.5,0,0,9.625
"1991","2462240",2,"1060",NA,NA,5,0,100,0,0,0,9.6
"1991","2462240",3,"1060",NA,NA,7,14.285714285714,71.428571428571,0,14.285714285714,0,19
"1991","2462260",3,"1060",NA,NA,2,0,50,0,0,50,67.5
"1991","2462280",2,"1060",NA,NA,13,84.615384615385,15.384615384615,0,0,0,3.46153846153846
"1991","2462510",2,"1060",NA,NA,3,66.666666666667,33.333333333333,0,0,0,4
"1991","2463110",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2463110",2,"1060",NA,NA,29,93.103448275862,6.896551724138,0,0,0,3.3448275862069
"1991","2463110",3,"1060",NA,NA,3,0,100,0,0,0,9.33333333333333
"1991","2463130",2,"1060",NA,NA,2,100,0,0,0,0,3
"1991","2463130",3,"1060",NA,NA,1,0,100,0,0,0,20
"1991","2463150",2,"1060",NA,NA,23,60.869565217391,39.130434782609,0,0,0,4.8695652173913
"1991","2463150",3,"1060",NA,NA,2,0,100,0,0,0,8
"1991","2463190",2,"1060",NA,NA,29,82.758620689655,13.793103448276,3.448275862069,0,0,4.41379310344828
"1991","2463200",2,"1060",NA,NA,4,100,0,0,0,0,3
"1991","2463220",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2463220",2,"1060",NA,NA,12,91.666666666667,0,8.333333333333,0,0,5.91666666666667
"1991","2463220",3,"1060",NA,NA,2,100,0,0,0,0,5
"1991","2463250",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2463250",3,"1060",NA,NA,1,0,100,0,0,0,16
"1991","2464500",2,"1060",NA,NA,43,74.418604651163,23.255813953488,0,0,2.325581395349,7.51162790697674
"1991","2464500",3,"1060",NA,NA,24,50,50,0,0,0,6.33333333333333
"1991","2465160",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2465180",2,"1060",NA,NA,3,66.666666666667,0,33.333333333333,0,0,18
"1991","2465180",3,"1060",NA,NA,3,0,66.666666666667,33.333333333333,0,0,22
"1991","2465200",2,"1060",NA,NA,8,62.5,37.5,0,0,0,6.75
"1991","2465200",3,"1060",NA,NA,1,0,0,0,100,0,87
"1991","2465260",2,"1060",NA,NA,81,40.740740740741,48.148148148148,7.407407407407,1.234567901235,2.469135802469,12.358024691358
"1991","2465260",3,"1060",NA,NA,85,47.058823529412,50.588235294118,0,1.176470588235,1.176470588235,8.30588235294118
"1991","2465260",4,"1060",NA,NA,3,0,66.666666666667,33.333333333333,0,0,17
"1991","2465320",2,"1060",NA,NA,1,0,100,0,0,0,6
"1991","2465320",3,"1060",NA,NA,3,0,100,0,0,0,7
"1991","2465340",2,"1060",NA,NA,5,60,40,0,0,0,8
"1991","2465340",3,"1060",NA,NA,13,100,0,0,0,0,3
"1991","2465400",2,"1060",NA,NA,3,100,0,0,0,0,3
"1991","2465420",2,"1060",NA,NA,3,33.333333333333,66.666666666667,0,0,0,10.6666666666667
"1991","2465420",3,"1060",NA,NA,4,0,100,0,0,0,7
"1991","2465480",2,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2465480",3,"1060",NA,NA,2,0,0,50,50,0,73
"1991","2465660",3,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2465700",2,"1060",NA,NA,23,47.826086956522,52.173913043478,0,0,0,5.65217391304348
"1991","2465700",3,"1060",NA,NA,7,14.285714285714,57.142857142857,28.571428571429,0,0,12.8571428571429
"1991","2466300",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2466300",3,"1060",NA,NA,4,25,75,0,0,0,12.75
"1991","2466380",3,"1060",NA,NA,1,0,100,0,0,0,17
"1991","2466420",3,"1060",NA,NA,9,0,100,0,0,0,8.44444444444444
"1991","2466500",1,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2466500",2,"1060",NA,NA,3,100,0,0,0,0,3.33333333333333
"1991","2466500",3,"1060",NA,NA,16,62.5,37.5,0,0,0,5.1875
"1991","2466600",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2466700",2,"1060",NA,NA,10,80,20,0,0,0,5.2
"1991","2466700",3,"1060",NA,NA,2,100,0,0,0,0,3
"1991","2469480",2,"1060",NA,NA,2,0,100,0,0,0,7
"1991","2469600",2,"1060",NA,NA,8,12.5,87.5,0,0,0,8.25
"1991","2469600",3,"1060",NA,NA,1,0,100,0,0,0,8
"1991","2470460",2,"1060",NA,NA,1,0,100,0,0,0,8
"1991","2472150",2,"1060",NA,NA,5,80,20,0,0,0,4.8
"1991","2472150",3,"1060",NA,NA,6,66.666666666667,33.333333333333,0,0,0,6.66666666666667
"1991","2472180",2,"1060",NA,NA,1,0,100,0,0,0,15
"1991","2472180",3,"1060",NA,NA,2,0,100,0,0,0,8
"1991","2472210",2,"1060",NA,NA,1,0,100,0,0,0,6
"1991","2472230",3,"1060",NA,NA,1,0,100,0,0,0,6
"1991","2472260",2,"1060",NA,NA,4,50,50,0,0,0,4.5
"1991","2472260",3,"1060",NA,NA,3,0,100,0,0,0,6
"1991","2472400",2,"1060",NA,NA,5,80,20,0,0,0,3.6
"1991","2473120",2,"1060",NA,NA,19,52.631578947368,42.105263157895,5.263157894737,0,0,6.73684210526316
"1991","2473120",3,"1060",NA,NA,2,0,100,0,0,0,6
"1991","2473180",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2473180",2,"1060",NA,NA,23,95.652173913043,4.347826086957,0,0,0,3.65217391304348
"1991","2473200",3,"1060",NA,NA,2,0,100,0,0,0,8
"1991","2473240",2,"1060",NA,NA,1,0,100,0,0,0,6
"1991","2473300",2,"1060",NA,NA,2,100,0,0,0,0,4
"1991","2473580",2,"1060",NA,NA,1,100,0,0,0,0,3
"1991","2473650",1,"1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2473650",2,"1060",NA,NA,36,80.555555555556,19.444444444444,0,0,0,3.58333333333333
"1991","3502037",2,"1265",NA,NA,1,100,0,0,0,0,4
"1991","3502039",2,"1265",NA,NA,1,100,0,0,0,0,4
"1991","3506014",2,"1265",NA,NA,35,0,37.142857142857,34.285714285714,20,8.571428571429,45.4571428571429
"1991","3518001",4,"2270","TORONTO","PICKERING CY",1,0,0,100,0,0,45
"1991","3518005",2,"2270","TORONTO","TORONTO C",2,0,0,50,50,0,65
"1991","3518029",2,"2270","TORONTO","UXBRIDGE TP",1,100,0,0,0,0,4
"1991","3519028",2,"2270","TORONTO","VAUGHAN CY",1,0,0,0,100,0,65
"1991","3519036",2,"2270","TORONTO","MARKHAM CY",1,0,0,0,100,0,100
"1991","3519048",2,"2270","TORONTO","NEWMARKET T",2,0,0,0,0,100,125.5
"1991","3520001",2,"2270","TORONTO","PICKERING CY",12,0,58.333333333333,33.333333333333,0,8.333333333333,24.75
"1991","3520001",3,"2270","TORONTO","PICKERING CY",1,0,0,0,0,100,277
"1991","3520001",4,"2270","TORONTO","PICKERING CY",2,0,0,0,100,0,71
"1991","3520004",2,"2270",NA,NA,20,15,30,30,5,20,46.5
"1991","3520004",3,"2270",NA,NA,6,0,33.333333333333,16.666666666667,0,50,90.5
"1991","3520006",2,"2270",NA,NA,1,0,0,0,100,0,61
"1991","3520008",2,"2270",NA,NA,3,0,0,0,33.333333333333,66.666666666667,120
"1991","3520008",4,"2270",NA,NA,1,0,0,0,0,100,144
"1991","3520014",2,"2270","TORONTO","ORANGEVILLE T",1,0,0,0,0,100,125
"1991","3520014",3,"2270","TORONTO","ORANGEVILLE T",1,0,0,0,0,100,232
"1991","3520019",2,"2270",NA,NA,3,0,0,0,66.666666666667,33.333333333333,102.666666666667
"1991","3521005",2,"2270","TORONTO","TORONTO C",6,0,0,0,16.666666666667,83.333333333333,120.166666666667
"1991","3521005",3,"2270","TORONTO","TORONTO C",6,0,50,50,0,0,25
"1991","3521010",2,"2270","TORONTO","BRAMPTON CY",2,0,0,0,0,100,141.5
"1991","3521010",4,"2270","TORONTO","BRAMPTON CY",1,0,0,0,0,100,120
"1991","3521024",2,"2270","TORONTO","CALEDON T",2,0,0,100,0,0,31.5
"1991","3522014",2,"2270","TORONTO","ORANGEVILLE T",1,0,0,100,0,0,30
"1991","3524001",2,"2270","TORONTO","PICKERING CY",1,0,0,100,0,0,52
"1991","3524001",3,"2270","TORONTO","PICKERING CY",1,0,0,0,0,100,147
"1991","3524001",4,"2270","TORONTO","PICKERING CY",1,0,0,0,0,100,132
"1991","3524015",2,"2270","TORONTO","HALTON HILLS T",1,0,0,0,100,0,80
"1991","3524015",3,"2270","TORONTO","HALTON HILLS T",2,0,50,0,0,50,86
"1991","3524015",4,"2270","TORONTO","HALTON HILLS T",2,0,100,0,0,0,11
"1991","3543004",3,"2270",NA,NA,1,0,0,100,0,0,53
"1991","3543004",4,"2270",NA,NA,1,0,0,100,0,0,53
"1991","3543012",1,"2270","TORONTO","MONO T",NA,NA,NA,NA,NA,NA,NA
"1991","4806016",0,"0140","CALGARY","CALGARY CY",2,50,50,0,0,0,6
"1991","4806016",1,"0140","CALGARY","CALGARY CY",1,100,0,0,0,0,4
"1991","4806016",2,"0140","CALGARY","CALGARY CY",7,57.142857142857,28.571428571429,14.285714285714,0,0,8
"1991","4806016",3,"0140","CALGARY","CALGARY CY",5,60,20,20,0,0,11.8
"1991","4806016",4,"0140","CALGARY","CALGARY CY",1,0,0,100,0,0,41
"1991","4811049",3,"0340","EDMONTON","SPRUCE GROVE CY",1,0,100,0,0,0,12
"1991","4811052",1,"0340","EDMONTON","STRATHCONA COUNTY SM",NA,NA,NA,NA,NA,NA,NA
"1991","4811061",1,"0340","EDMONTON","EDMONTON CY",NA,NA,NA,NA,NA,NA,NA
